lon,lat,depth,depth_lower
-126.1,40.7,,
-126.05000000000001,40.7,,
-126.0,40.7,,
-125.94999999999999,40.7,,
-125.9,40.7,,
-125.85,40.7,,
-125.80000000000001,40.7,,
-125.75,40.7,,
-125.69999999999999,40.7,,
-125.65,40.7,,
-125.6,40.7,,
-125.55000000000001,40.7,,
-125.5,40.7,,
-125.44999999999999,40.7,,
-125.4,40.7,,
-125.35,40.7,,
-125.30000000000001,40.7,,
-125.25,40.7,,
-125.19999999999999,40.7,,
-125.15,40.7,,
-125.1,40.7,,
-125.05000000000001,40.7,,
-125.0,40.7,,
-124.94999999999999,40.7,,
-124.9,40.7,-7.56103658676,-1.5610365867600002
-124.85,40.7,-8.09366798401,-2.0936679840100005
-124.80000000000001,40.7,-8.64719676971,-2.64719676971
-124.75,40.7,-9.21639823914,-3.21639823914
-124.69999999999999,40.7,-9.79630184174,-3.79630184174
-124.65,40.7,-10.3825159073,-4.3825159073
-124.6,40.7,-10.971529007,-4.971529006999999
-124.55000000000001,40.7,-11.5609445572,-5.560944557199999
-124.5,40.7,-12.1496429443,-6.1496429443
-124.44999999999999,40.7,-12.7378635406,-6.737863540599999
-124.4,40.7,-13.3271903992,-7.327190399199999
-124.35,40.7,-13.9204587936,-7.9204587936
-124.30000000000001,40.7,-14.5215845108,-8.5215845108
-124.25,40.7,-15.1353321075,-9.1353321075
-124.19999999999999,40.7,-15.7670440674,-9.7670440674
-124.15,40.7,-16.4223403931,-10.4223403931
-124.1,40.7,-17.1068191528,-11.1068191528
-124.05000000000001,40.7,-17.8257598877,-11.825759887699999
-124.0,40.7,-18.5838756561,-12.583875656099998
-123.94999999999999,40.7,-19.3850955963,-13.385095596300001
-123.9,40.7,-20.2324123383,-14.232412338300001
-123.85,40.7,-21.1277961731,-15.127796173099998
-123.80000000000001,40.7,-22.0721797943,-16.0721797943
-123.75,40.7,-23.0655117035,-17.0655117035
-123.69999999999999,40.7,-24.1068725586,-18.1068725586
-123.65,40.7,-25.1946430206,-19.1946430206
-123.6,40.7,-26.3267040253,-20.3267040253
-123.55000000000001,40.7,-27.5006446838,-21.5006446838
-123.5,40.7,-28.7139835358,-22.7139835358
-123.44999999999999,40.7,-29.9643383026,-23.9643383026
-123.4,40.7,-31.2495803833,-25.2495803833
-123.35,40.7,-32.5679130554,-26.5679130554
-123.30000000000001,40.7,-33.9179039001,-27.9179039001
-123.25,40.7,-35.2984886169,-29.298488616900002
-123.19999999999999,40.7,-36.7088851929,-30.7088851929
-123.15,40.7,-38.1485290527,-32.1485290527
-123.1,40.7,-39.6169929504,-33.6169929504
-123.05000000000001,40.7,-41.1139297485,-35.1139297485
-127.94999999999999,40.65,,
-127.9,40.65,,
-127.85,40.65,,
-127.80000000000001,40.65,,
-127.75,40.65,,
-127.69999999999999,40.65,,
-127.65,40.65,,
-127.6,40.65,,
-127.55000000000001,40.65,,
-127.5,40.65,,
-127.44999999999999,40.65,,
-127.4,40.65,,
-127.35,40.65,,
-127.30000000000001,40.65,,
-127.25,40.65,,
-127.19999999999999,40.65,,
-127.15,40.65,,
-127.1,40.65,,
-127.05000000000001,40.65,,
-127.0,40.65,,
-126.94999999999999,40.65,,
-126.9,40.65,,
-126.85,40.65,,
-126.80000000000001,40.65,,
-126.75,40.65,,
-126.69999999999999,40.65,,
-126.65,40.65,,
-126.6,40.65,,
-126.55000000000001,40.65,,
-126.5,40.65,,
-126.44999999999999,40.65,,
-126.4,40.65,,
-126.35,40.65,,
-126.30000000000001,40.65,,
-126.25,40.65,,
-126.19999999999999,40.65,,
-126.15,40.65,,
-126.1,40.65,,
-126.05000000000001,40.65,,
-126.0,40.65,,
-125.94999999999999,40.65,,
-125.9,40.65,,
-125.85,40.65,,
-125.80000000000001,40.65,,
-125.75,40.65,,
-125.69999999999999,40.65,,
-125.65,40.65,,
-125.6,40.65,,
-125.55000000000001,40.65,,
-125.5,40.65,,
-125.44999999999999,40.65,,
-125.4,40.65,,
-125.35,40.65,,
-125.30000000000001,40.65,,
-125.25,40.65,,
-125.19999999999999,40.65,,
-125.15,40.65,,
-125.1,40.65,,
-125.05000000000001,40.65,,
-125.0,40.65,,
-124.94999999999999,40.65,-7.04795837402,-1.0479583740200002
-124.9,40.65,-7.55694055557,-1.5569405555699998
-124.85,40.65,-8.09266376495,-2.09266376495
-124.80000000000001,40.65,-8.64987373352,-2.6498737335199998
-124.75,40.65,-9.22318077087,-3.22318077087
-124.69999999999999,40.65,-9.80741024017,-3.8074102401700003
-124.65,40.65,-10.3979454041,-4.3979454041
-124.6,40.65,-10.9910345078,-4.9910345078
-124.55000000000001,40.65,-11.5840482712,-5.5840482712
-124.5,40.65,-12.1756544113,-6.1756544113
-124.44999999999999,40.65,-12.7659082413,-6.7659082413
-124.4,40.65,-13.356256485,-7.356256484999999
-124.35,40.65,-13.9494476318,-7.9494476318
-124.30000000000001,40.65,-14.5493593216,-8.5493593216
-124.25,40.65,-15.1607732773,-9.1607732773
-124.19999999999999,40.65,-15.7890882492,-9.7890882492
-124.15,40.65,-16.4400100708,-10.4400100708
-124.1,40.65,-17.1192398071,-11.119239807100001
-124.05000000000001,40.65,-17.8321609497,-11.8321609497
-124.0,40.65,-18.5835781097,-12.5835781097
-123.94999999999999,40.65,-19.3774795532,-13.3774795532
-123.9,40.65,-20.2168865204,-14.2168865204
-123.85,40.65,-21.1037578583,-15.1037578583
-123.80000000000001,40.65,-22.0389766693,-16.0389766693
-123.75,40.65,-23.0224075317,-17.0224075317
-123.69999999999999,40.65,-24.0530319214,-18.0530319214
-123.65,40.65,-25.129114151,-19.129114151
-123.6,40.65,-26.24842453,-20.24842453
-123.55000000000001,40.65,-27.4084529877,-21.4084529877
-123.5,40.65,-28.6066303253,-22.6066303253
-123.44999999999999,40.65,-29.8405094147,-23.8405094147
-123.4,40.65,-31.1079025269,-25.1079025269
-123.35,40.65,-32.4069671631,-26.4069671631
-123.30000000000001,40.65,-33.7362327576,-27.7362327576
-123.25,40.65,-35.0945663452,-29.0945663452
-123.19999999999999,40.65,-36.4811172485,-30.4811172485
-123.15,40.65,-37.8952331543,-31.8952331543
-123.1,40.65,-39.3363723755,-33.3363723755
-123.05000000000001,40.65,-40.8040733337,-34.8040733337
-127.94999999999999,40.6,,
-127.9,40.6,,
-127.85,40.6,,
-127.80000000000001,40.6,,
-127.75,40.6,,
-127.69999999999999,40.6,,
-127.65,40.6,,
-127.6,40.6,,
-127.55000000000001,40.6,,
-127.5,40.6,,
-127.44999999999999,40.6,,
-127.4,40.6,,
-127.35,40.6,,
-127.30000000000001,40.6,,
-127.25,40.6,,
-127.19999999999999,40.6,,
-127.15,40.6,,
-127.1,40.6,,
-127.05000000000001,40.6,,
-127.0,40.6,,
-126.94999999999999,40.6,,
-126.9,40.6,,
-126.85,40.6,,
-126.80000000000001,40.6,,
-126.75,40.6,,
-126.69999999999999,40.6,,
-126.65,40.6,,
-126.6,40.6,,
-126.55000000000001,40.6,,
-126.5,40.6,,
-126.44999999999999,40.6,,
-126.4,40.6,,
-126.35,40.6,,
-126.30000000000001,40.6,,
-126.25,40.6,,
-126.19999999999999,40.6,,
-126.15,40.6,,
-126.1,40.6,,
-126.05000000000001,40.6,,
-126.0,40.6,,
-125.94999999999999,40.6,,
-125.9,40.6,,
-125.85,40.6,,
-125.80000000000001,40.6,,
-125.75,40.6,,
-125.69999999999999,40.6,,
-125.65,40.6,,
-125.6,40.6,,
-125.55000000000001,40.6,,
-125.5,40.6,,
-125.44999999999999,40.6,,
-125.4,40.6,,
-125.35,40.6,,
-125.30000000000001,40.6,,
-125.25,40.6,,
-125.19999999999999,40.6,,
-125.15,40.6,,
-125.1,40.6,,
-125.05000000000001,40.6,,
-125.0,40.6,,
-124.94999999999999,40.6,,
-124.9,40.6,-7.56338405609,-1.5633840560900003
-124.85,40.6,-8.10407543182,-2.10407543182
-124.80000000000001,40.6,-8.66702270508,-2.667022705080001
-124.75,40.6,-9.24665546417,-3.2466554641700007
-124.69999999999999,40.6,-9.83757972717,-3.8375797271700005
-124.65,40.6,-10.4349317551,-4.434931755099999
-124.6,40.6,-11.03469944,-5.034699440000001
-124.55000000000001,40.6,-11.6339941025,-5.633994102500001
-124.5,40.6,-12.2312421799,-6.231242179900001
-124.44999999999999,40.6,-12.8262891769,-6.8262891769
-124.4,40.6,-13.4204120636,-7.420412063600001
-124.35,40.6,-14.0162343979,-8.0162343979
-124.30000000000001,40.6,-14.6175661087,-8.6175661087
-124.25,40.6,-15.2291641235,-9.2291641235
-124.19999999999999,40.6,-15.8564481735,-9.8564481735
-124.15,40.6,-16.5051765442,-10.505176544200001
-124.1,40.6,-17.1811275482,-11.1811275482
-124.05000000000001,40.6,-17.8897647858,-11.8897647858
-124.0,40.6,-18.6359729767,-12.6359729767
-123.94999999999999,40.6,-19.4238071442,-13.423807144200001
-123.9,40.6,-20.2563304901,-14.256330490100002
-123.85,40.6,-21.1355190277,-15.1355190277
-123.80000000000001,40.6,-22.0622520447,-16.0622520447
-123.75,40.6,-23.0363674164,-17.0363674164
-123.69999999999999,40.6,-24.0568065643,-18.0568065643
-123.65,40.6,-25.1217880249,-19.1217880249
-123.6,40.6,-26.2290325165,-20.2290325165
-123.55000000000001,40.6,-27.3759937286,-21.3759937286
-123.5,40.6,-28.5600643158,-22.5600643158
-123.44999999999999,40.6,-29.7787685394,-23.7787685394
-123.4,40.6,-31.0298919678,-25.0298919678
-123.35,40.6,-32.3115501404,-26.3115501404
-123.30000000000001,40.6,-33.6222229004,-27.622222900399997
-123.25,40.6,-34.9607048035,-28.9607048035
-123.19999999999999,40.6,-36.32604599,-30.326045989999997
-123.15,40.6,-37.7174682617,-31.7174682617
-123.1,40.6,-39.1342926025,-33.1342926025
-123.05000000000001,40.6,-40.5759048462,-34.5759048462
-127.94999999999999,40.55,,
-127.9,40.55,,
-127.85,40.55,,
-127.80000000000001,40.55,,
-127.75,40.55,,
-127.69999999999999,40.55,,
-127.65,40.55,,
-127.6,40.55,,
-127.55000000000001,40.55,,
-127.5,40.55,,
-127.44999999999999,40.55,,
-127.4,40.55,,
-127.35,40.55,,
-127.30000000000001,40.55,,
-127.25,40.55,,
-127.19999999999999,40.55,,
-127.15,40.55,,
-127.1,40.55,,
-127.05000000000001,40.55,,
-127.0,40.55,,
-126.94999999999999,40.55,,
-126.9,40.55,,
-126.85,40.55,,
-126.80000000000001,40.55,,
-126.75,40.55,,
-126.69999999999999,40.55,,
-126.65,40.55,,
-126.6,40.55,,
-126.55000000000001,40.55,,
-126.5,40.55,,
-126.44999999999999,40.55,,
-126.4,40.55,,
-126.35,40.55,,
-126.30000000000001,40.55,,
-126.25,40.55,,
-126.19999999999999,40.55,,
-126.15,40.55,,
-126.1,40.55,,
-126.05000000000001,40.55,,
-126.0,40.55,,
-125.94999999999999,40.55,,
-125.9,40.55,,
-125.85,40.55,,
-125.80000000000001,40.55,,
-125.75,40.55,,
-125.69999999999999,40.55,,
-125.65,40.55,,
-125.6,40.55,,
-125.55000000000001,40.55,,
-125.5,40.55,,
-125.44999999999999,40.55,,
-125.4,40.55,,
-125.35,40.55,,
-125.30000000000001,40.55,,
-125.25,40.55,,
-125.19999999999999,40.55,,
-125.15,40.55,,
-125.1,40.55,,
-125.05000000000001,40.55,,
-125.0,40.55,,
-124.94999999999999,40.55,,
-124.9,40.55,,
-124.85,40.55,-8.12825679779,-2.1282567977899998
-124.80000000000001,40.55,-8.69884395599,-2.69884395599
-124.75,40.55,-9.28684902191,-3.2868490219099993
-124.69999999999999,40.55,-9.8866481781,-3.8866481780999997
-124.65,40.55,-10.4931173325,-4.493117332500001
-124.6,40.55,-11.1019735336,-5.101973533600001
-124.55000000000001,40.55,-11.7100515366,-5.7100515366
-124.5,40.55,-12.3155193329,-6.315519332899999
-124.44999999999999,40.55,-12.9179878235,-6.917987823500001
-124.4,40.55,-13.518538475,-7.518538475
-124.35,40.55,-14.1196403503,-8.1196403503
-124.30000000000001,40.55,-14.7249984741,-8.7249984741
-124.25,40.55,-15.3393058777,-9.3393058777
-124.19999999999999,40.55,-15.967962265,-9.967962265
-124.15,40.55,-16.6167411804,-10.616741180399998
-124.1,40.55,-17.2914543152,-11.2914543152
-124.05000000000001,40.55,-17.9976272583,-11.9976272583
-124.0,40.55,-18.7402000427,-12.7402000427
-123.94999999999999,40.55,-19.5232887268,-13.5232887268
-123.9,40.55,-20.3500099182,-14.350009918200001
-123.85,40.55,-21.2223854065,-15.222385406499999
-123.80000000000001,40.55,-22.1413269043,-16.1413269043
-123.75,40.55,-23.1067028046,-17.1067028046
-123.69999999999999,40.55,-24.1174736023,-18.1174736023
-123.65,40.55,-25.1718826294,-19.1718826294
-123.6,40.55,-26.2676677704,-20.2676677704
-123.55000000000001,40.55,-27.4023036957,-21.4023036957
-123.5,40.55,-28.5732021332,-22.5732021332
-123.44999999999999,40.55,-29.7778968811,-23.7778968811
-123.4,40.55,-31.014169693,-25.014169693
-123.35,40.55,-32.2801132202,-26.2801132202
-123.30000000000001,40.55,-33.5741500854,-27.5741500854
-123.25,40.55,-34.8949890137,-28.8949890137
-123.19999999999999,40.55,-36.2415618896,-30.2415618896
-123.15,40.55,-37.6129379272,-31.6129379272
-123.1,40.55,-39.008266449,-33.008266449
-123.05000000000001,40.55,-40.4267501831,-34.4267501831
-127.94999999999999,40.5,,
-127.9,40.5,,
-127.85,40.5,,
-127.80000000000001,40.5,,
-127.75,40.5,,
-127.69999999999999,40.5,,
-127.65,40.5,,
-127.6,40.5,,
-127.55000000000001,40.5,,
-127.5,40.5,,
-127.44999999999999,40.5,,
-127.4,40.5,,
-127.35,40.5,,
-127.30000000000001,40.5,,
-127.25,40.5,,
-127.19999999999999,40.5,,
-127.15,40.5,,
-127.1,40.5,,
-127.05000000000001,40.5,,
-127.0,40.5,,
-126.94999999999999,40.5,,
-126.9,40.5,,
-126.85,40.5,,
-126.80000000000001,40.5,,
-126.75,40.5,,
-126.69999999999999,40.5,,
-126.65,40.5,,
-126.6,40.5,,
-126.55000000000001,40.5,,
-126.5,40.5,,
-126.44999999999999,40.5,,
-126.4,40.5,,
-126.35,40.5,,
-126.30000000000001,40.5,,
-126.25,40.5,,
-126.19999999999999,40.5,,
-126.15,40.5,,
-126.1,40.5,,
-126.05000000000001,40.5,,
-126.0,40.5,,
-125.94999999999999,40.5,,
-125.9,40.5,,
-125.85,40.5,,
-125.80000000000001,40.5,,
-125.75,40.5,,
-125.69999999999999,40.5,,
-125.65,40.5,,
-125.6,40.5,,
-125.55000000000001,40.5,,
-125.5,40.5,,
-125.44999999999999,40.5,,
-125.4,40.5,,
-125.35,40.5,,
-125.30000000000001,40.5,,
-125.25,40.5,,
-125.19999999999999,40.5,,
-125.15,40.5,,
-125.1,40.5,,
-125.05000000000001,40.5,,
-125.0,40.5,,
-124.94999999999999,40.5,,
-124.9,40.5,,
-124.85,40.5,-8.16543197632,-2.1654319763200007
-124.80000000000001,40.5,-8.74536418915,-2.745364189149999
-124.75,40.5,-9.34356307983,-3.34356307983
-124.69999999999999,40.5,-9.95417118073,-3.9541711807300004
-124.65,40.5,-10.5718040466,-4.5718040466000005
-124.6,40.5,-11.1918983459,-5.1918983459
-124.55000000000001,40.5,-11.8110103607,-5.811010360699999
-124.5,40.5,-12.4270362854,-6.4270362854
-124.44999999999999,40.5,-13.0393409729,-7.0393409729
-124.4,40.5,-13.6487865448,-7.6487865448
-124.35,40.5,-14.2576637268,-8.2576637268
-124.30000000000001,40.5,-14.8695344925,-8.8695344925
-124.25,40.5,-15.488992691,-9.488992691
-124.19999999999999,40.5,-16.1213722229,-10.1213722229
-124.15,40.5,-16.7724189758,-10.7724189758
-124.1,40.5,-17.4479427338,-11.447942733800001
-124.05000000000001,40.5,-18.1534843445,-12.1534843445
-124.0,40.5,-18.8940258026,-12.894025802600002
-123.94999999999999,40.5,-19.6737289429,-13.673728942899999
-123.9,40.5,-20.4957714081,-14.495771408100001
-123.85,40.5,-21.362241745,-15.362241744999999
-123.80000000000001,40.5,-22.2741241455,-16.2741241455
-123.75,40.5,-23.2313652039,-17.2313652039
-123.69999999999999,40.5,-24.2330112457,-18.2330112457
-123.65,40.5,-25.2773857117,-19.2773857117
-123.6,40.5,-26.3623218536,-20.3623218536
-123.55000000000001,40.5,-27.485370636,-21.485370636
-123.5,40.5,-28.6440124512,-22.6440124512
-123.44999999999999,40.5,-29.8358345032,-23.8358345032
-123.4,40.5,-31.0586338043,-25.0586338043
-123.35,40.5,-32.3104934692,-26.310493469199997
-123.30000000000001,40.5,-33.5897712708,-27.5897712708
-123.25,40.5,-34.8950805664,-28.895080566399997
-123.19999999999999,40.5,-36.2252120972,-30.2252120972
-123.15,40.5,-37.5790557861,-31.5790557861
-123.1,40.5,-38.9555664062,-32.9555664062
-123.05000000000001,40.5,-40.3537368774,-34.3537368774
-127.94999999999999,40.45,,
-127.9,40.45,,
-127.85,40.45,,
-127.80000000000001,40.45,,
-127.75,40.45,,
-127.69999999999999,40.45,,
-127.65,40.45,,
-127.6,40.45,,
-127.55000000000001,40.45,,
-127.5,40.45,,
-127.44999999999999,40.45,,
-127.4,40.45,,
-127.35,40.45,,
-127.30000000000001,40.45,,
-127.25,40.45,,
-127.19999999999999,40.45,,
-127.15,40.45,,
-127.1,40.45,,
-127.05000000000001,40.45,,
-127.0,40.45,,
-126.94999999999999,40.45,,
-126.9,40.45,,
-126.85,40.45,,
-126.80000000000001,40.45,,
-126.75,40.45,,
-126.69999999999999,40.45,,
-126.65,40.45,,
-126.6,40.45,,
-126.55000000000001,40.45,,
-126.5,40.45,,
-126.44999999999999,40.45,,
-126.4,40.45,,
-126.35,40.45,,
-126.30000000000001,40.45,,
-126.25,40.45,,
-126.19999999999999,40.45,,
-126.15,40.45,,
-126.1,40.45,,
-126.05000000000001,40.45,,
-126.0,40.45,,
-125.94999999999999,40.45,,
-125.9,40.45,,
-125.85,40.45,,
-125.80000000000001,40.45,,
-125.75,40.45,,
-125.69999999999999,40.45,,
-125.65,40.45,,
-125.6,40.45,,
-125.55000000000001,40.45,,
-125.5,40.45,,
-125.44999999999999,40.45,,
-125.4,40.45,,
-125.35,40.45,,
-125.30000000000001,40.45,,
-125.25,40.45,,
-125.19999999999999,40.45,,
-125.15,40.45,,
-125.1,40.45,,
-125.05000000000001,40.45,,
-125.0,40.45,,
-124.94999999999999,40.45,,
-124.9,40.45,,
-124.85,40.45,,
-124.80000000000001,40.45,-8.80647754669,-2.806477546689999
-124.75,40.45,-9.416431427,-3.416431426999999
-124.69999999999999,40.45,-10.0394992828,-4.0394992828
-124.65,40.45,-10.6700363159,-4.670036315899999
-124.6,40.45,-11.3032045364,-5.303204536399999
-124.55000000000001,40.45,-11.9352836609,-5.9352836609
-124.5,40.45,-12.5638980865,-6.5638980865
-124.44999999999999,40.45,-13.1881580353,-7.188158035300001
-124.4,40.45,-13.8086929321,-7.8086929321
-124.35,40.45,-14.4275941849,-8.4275941849
-124.30000000000001,40.45,-15.0482492447,-9.0482492447
-124.25,40.45,-15.675116539,-9.675116539
-124.19999999999999,40.45,-16.3134231567,-10.3134231567
-124.15,40.45,-16.9688396454,-10.9688396454
-124.1,40.45,-17.6471271515,-11.647127151500001
-124.05000000000001,40.45,-18.3538188934,-12.3538188934
-124.0,40.45,-19.0938987732,-13.0938987732
-123.94999999999999,40.45,-19.8715724945,-13.8715724945
-123.9,40.45,-20.6900749207,-14.690074920699999
-123.85,40.45,-21.5515842438,-15.5515842438
-123.80000000000001,40.45,-22.4571895599,-16.4571895599
-123.75,40.45,-23.4069690704,-17.4069690704
-123.69999999999999,40.45,-24.4001045227,-18.4001045227
-123.65,40.45,-25.4350757599,-19.4350757599
-123.6,40.45,-26.5098609924,-20.5098609924
-123.55000000000001,40.45,-27.6221466064,-21.6221466064
-123.5,40.45,-28.7695350647,-22.7695350647
-123.44999999999999,40.45,-29.9496917725,-23.9496917725
-123.4,40.45,-31.1604576111,-25.1604576111
-123.35,40.45,-32.3999023438,-26.3999023438
-123.30000000000001,40.45,-33.6663208008,-27.6663208008
-123.25,40.45,-34.9582138062,-28.9582138062
-123.19999999999999,40.45,-36.2741966248,-30.2741966248
-123.15,40.45,-37.6129722595,-31.612972259499998
-123.1,40.45,-38.9732589722,-32.9732589722
-123.05000000000001,40.45,-40.3538322449,-34.3538322449
-127.94999999999999,40.4,,
-127.9,40.4,,
-127.85,40.4,,
-127.80000000000001,40.4,,
-127.75,40.4,,
-127.69999999999999,40.4,,
-127.65,40.4,,
-127.6,40.4,,
-127.55000000000001,40.4,,
-127.5,40.4,,
-127.44999999999999,40.4,,
-127.4,40.4,,
-127.35,40.4,,
-127.30000000000001,40.4,,
-127.25,40.4,,
-127.19999999999999,40.4,,
-127.15,40.4,,
-127.1,40.4,,
-127.05000000000001,40.4,,
-127.0,40.4,,
-126.94999999999999,40.4,,
-126.9,40.4,,
-126.85,40.4,,
-126.80000000000001,40.4,,
-126.75,40.4,,
-126.69999999999999,40.4,,
-126.65,40.4,,
-126.6,40.4,,
-126.55000000000001,40.4,,
-126.5,40.4,,
-126.44999999999999,40.4,,
-126.4,40.4,,
-126.35,40.4,,
-126.30000000000001,40.4,,
-126.25,40.4,,
-126.19999999999999,40.4,,
-126.15,40.4,,
-126.1,40.4,,
-126.05000000000001,40.4,,
-126.0,40.4,,
-125.94999999999999,40.4,,
-125.9,40.4,,
-125.85,40.4,,
-125.80000000000001,40.4,,
-125.75,40.4,,
-125.69999999999999,40.4,,
-125.65,40.4,,
-125.6,40.4,,
-125.55000000000001,40.4,,
-125.5,40.4,,
-125.44999999999999,40.4,,
-125.4,40.4,,
-125.35,40.4,,
-125.30000000000001,40.4,,
-125.25,40.4,,
-125.19999999999999,40.4,,
-125.15,40.4,,
-125.1,40.4,,
-125.05000000000001,40.4,,
-125.0,40.4,,
-124.94999999999999,40.4,,
-124.9,40.4,,
-124.85,40.4,,
-124.80000000000001,40.4,-8.88196086884,-2.8819608688400002
-124.75,40.4,-9.50495243073,-3.5049524307300004
-124.69999999999999,40.4,-10.1418142319,-4.1418142319
-124.65,40.4,-10.7866563797,-4.7866563797
-124.6,40.4,-11.434378624,-5.434378624000001
-124.55000000000001,40.4,-12.0809907913,-6.0809907913
-124.5,40.4,-12.7238531113,-6.7238531113
-124.44999999999999,40.4,-13.3618211746,-7.361821174599999
-124.4,40.4,-13.9952888489,-7.9952888489
-124.35,40.4,-14.6261253357,-8.6261253357
-124.30000000000001,40.4,-15.2575273514,-9.2575273514
-124.25,40.4,-15.8937778473,-9.8937778473
-124.19999999999999,40.4,-16.5399608612,-10.5399608612
-124.15,40.4,-17.201631546,-11.201631546000002
-124.1,40.4,-17.884469986,-11.884469986
-124.05000000000001,40.4,-18.5939502716,-12.5939502716
-124.0,40.4,-19.3350467682,-13.335046768200002
-123.94999999999999,40.4,-20.1119880676,-14.111988067599999
-123.9,40.4,-20.9280776978,-14.9280776978
-123.85,40.4,-21.7855930328,-15.785593032800001
-123.80000000000001,40.4,-22.6857681274,-16.6857681274
-123.75,40.4,-23.6288509369,-17.6288509369
-123.69999999999999,40.4,-24.6142215729,-18.6142215729
-123.65,40.4,-25.6405658722,-19.6405658722
-123.6,40.4,-26.7060642242,-20.7060642242
-123.55000000000001,40.4,-27.8085918427,-21.8085918427
-123.5,40.4,-28.9459056854,-22.9459056854
-123.44999999999999,40.4,-30.115776062,-24.115776062
-123.4,40.4,-31.3161029816,-25.3161029816
-123.35,40.4,-32.5449409485,-26.5449409485
-123.30000000000001,40.4,-33.8005104065,-27.800510406500003
-123.25,40.4,-35.0811729431,-29.0811729431
-123.19999999999999,40.4,-36.3853569031,-30.385356903100003
-123.15,40.4,-37.7115287781,-31.711528778100003
-123.1,40.4,-39.0581665039,-33.0581665039
-123.05000000000001,40.4,-40.4237937927,-34.4237937927
-127.94999999999999,40.35,,
-127.9,40.35,,
-127.85,40.35,,
-127.80000000000001,40.35,,
-127.75,40.35,,
-127.69999999999999,40.35,,
-127.65,40.35,,
-127.6,40.35,,
-127.55000000000001,40.35,,
-127.5,40.35,,
-127.44999999999999,40.35,,
-127.4,40.35,,
-127.35,40.35,,
-127.30000000000001,40.35,,
-127.25,40.35,,
-127.19999999999999,40.35,,
-127.15,40.35,,
-127.1,40.35,,
-127.05000000000001,40.35,,
-127.0,40.35,,
-126.94999999999999,40.35,,
-126.9,40.35,,
-126.85,40.35,,
-126.80000000000001,40.35,,
-126.75,40.35,,
-126.69999999999999,40.35,,
-126.65,40.35,,
-126.6,40.35,,
-126.55000000000001,40.35,,
-126.5,40.35,,
-126.44999999999999,40.35,,
-126.4,40.35,,
-126.35,40.35,,
-126.30000000000001,40.35,,
-126.25,40.35,,
-126.19999999999999,40.35,,
-126.15,40.35,,
-126.1,40.35,,
-126.05000000000001,40.35,,
-126.0,40.35,,
-125.94999999999999,40.35,,
-125.9,40.35,,
-125.85,40.35,,
-125.80000000000001,40.35,,
-125.75,40.35,,
-125.69999999999999,40.35,,
-125.65,40.35,,
-125.6,40.35,,
-125.55000000000001,40.35,,
-125.5,40.35,,
-125.44999999999999,40.35,,
-125.4,40.35,,
-125.35,40.35,,
-125.30000000000001,40.35,,
-125.25,40.35,,
-125.19999999999999,40.35,,
-125.15,40.35,,
-125.1,40.35,,
-125.05000000000001,40.35,,
-125.0,40.35,,
-124.94999999999999,40.35,,
-124.9,40.35,,
-124.85,40.35,,
-124.80000000000001,40.35,,
-124.75,40.35,,
-124.69999999999999,40.35,-10.2601499557,-4.260149955699999
-124.65,40.35,-10.920340538,-4.920340538
-124.6,40.35,-11.5837097168,-5.5837097168
-124.55000000000001,40.35,-12.246014595,-6.246014595
-124.5,40.35,-12.9043655396,-6.9043655396000005
-124.44999999999999,40.35,-13.5573711395,-7.557371139500001
-124.4,40.35,-14.2051877975,-8.2051877975
-124.35,40.35,-14.8494596481,-8.8494596481
-124.30000000000001,40.35,-15.4931678772,-9.4931678772
-124.25,40.35,-16.1404018402,-10.1404018402
-124.19999999999999,40.35,-16.7960681915,-10.796068191500002
-124.15,40.35,-17.4655723572,-11.4655723572
-124.1,40.35,-18.1544742584,-12.1544742584
-124.05000000000001,40.35,-18.8681697845,-12.868169784500001
-124.0,40.35,-19.6116008759,-13.611600875899999
-123.94999999999999,40.35,-20.389005661,-14.389005660999999
-123.9,40.35,-21.2037601471,-15.203760147099999
-123.85,40.35,-22.0582637787,-16.0582637787
-123.80000000000001,40.35,-22.9539222717,-16.9539222717
-123.75,40.35,-23.8911991119,-17.8911991119
-123.69999999999999,40.35,-24.8697166443,-18.8697166443
-123.65,40.35,-25.8884124756,-19.8884124756
-123.6,40.35,-26.9457206726,-20.9457206726
-123.55000000000001,40.35,-28.0397396088,-22.0397396088
-123.5,40.35,-29.1684093475,-23.1684093475
-123.44999999999999,40.35,-30.3296279907,-24.3296279907
-123.4,40.35,-31.5213451385,-25.5213451385
-123.35,40.35,-32.7415962219,-26.741596221899997
-123.30000000000001,40.35,-33.9885101318,-27.9885101318
-123.25,40.35,-35.2602767944,-29.2602767944
-123.19999999999999,40.35,-36.5551109314,-30.5551109314
-123.15,40.35,-37.8712234497,-31.871223449699997
-123.1,40.35,-39.2068061829,-33.2068061829
-123.05000000000001,40.35,-40.5601196289,-34.5601196289
-127.94999999999999,40.3,,
-127.9,40.3,,
-127.85,40.3,,
-127.80000000000001,40.3,,
-127.75,40.3,,
-127.69999999999999,40.3,,
-127.65,40.3,,
-127.6,40.3,,
-127.55000000000001,40.3,,
-127.5,40.3,,
-127.44999999999999,40.3,,
-127.4,40.3,,
-127.35,40.3,,
-127.30000000000001,40.3,,
-127.25,40.3,,
-127.19999999999999,40.3,,
-127.15,40.3,,
-127.1,40.3,,
-127.05000000000001,40.3,,
-127.0,40.3,,
