file_name,station_id,begin_time,phase_type,phase_time,phase_score,polarity,sharpness
nc51208596.mseed,XQ.ME35.01.BHZ,2008-09-24 21:39:19.460,P,2008-09-24 21:40:03.440,0.866,D,I
nc51208596.mseed,XQ.ME34.01.BHZ,2008-09-24 21:39:19.460,P,2008-09-24 21:39:59.360,0.975,D,I
nc51208596.mseed,XQ.ME36.01.BHZ,2008-09-24 21:39:19.460,P,2008-09-24 21:39:59.570,0.954,D,I
nc51208596.mseed,XQ.ME39.01.BHZ,2008-09-24 21:39:19.460,P,2008-09-24 21:40:06.420,0.807,D,I
nc51208596.mseed,XQ.ME38.01.BHZ,2008-09-24 21:39:19.460,P,2008-09-24 21:40:08.000,0.899,D,I
nc51208596.mseed,XQ.ME44.01.BHZ,2008-09-24 21:39:19.460,P,2008-09-24 21:40:14.520,0.871,D,I
nc51208596.mseed,XQ.ME50.01.BHZ,2008-09-24 21:39:19.460,P,2008-09-24 21:40:11.370,0.929,D,I
nc51208596.mseed,XQ.ME49.01.BHZ,2008-09-24 21:39:19.460,P,2008-09-24 21:40:08.090,0.795,D,I
nc51208596.mseed,XQ.ME53.01.BHZ,2008-09-24 21:39:19.460,P,2008-09-24 21:40:14.430,0.843,D,I
nc51208596.mseed,XQ.ME52.01.BHZ,2008-09-24 21:39:19.460,P,2008-09-24 21:40:15.730,0.808,D,I
nc73821296.mseed,BK.DCMP.01.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:14.240,0.856,D,I
nc73821296.mseed,BK.DCMP.01.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:14.240,0.856,U,E
nc73821296.mseed,BK.BRIC.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:15.880,0.924,U,I
nc73821296.mseed,BK.BJES.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:08.180,0.801,U,E
nc73821296.mseed,BK.DMOR.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:13.350,0.896,U,I
nc73821296.mseed,BK.GUMB.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:19.230,0.801,U,E
nc73821296.mseed,BK.HAYF.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:51.420,0.958,U,I
nc73821296.mseed,BK.MILL.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:12.560,0.961,D,I
nc73821296.mseed,BK.KNEE.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:44.970,0.958,D,I
nc73821296.mseed,BK.PETL.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:05:00.550,0.825,D,E
nc73821296.mseed,BK.PETY.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:14.670,0.835,U,E
nc73821296.mseed,BK.PRDS.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:13.740,0.854,D,E
nc73821296.mseed,BK.SANG.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:16.990,0.852,D,E
nc73821296.mseed,BK.SIGP.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:05:00.040,0.772,D,E
nc73821296.mseed,BK.RBOW.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:50.360,0.961,U,I
nc73821296.mseed,BK.TRIN.01.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:56.960,0.947,U,I
nc73821296.mseed,BK.WEAV.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:53.180,0.942,U,I
nc73821296.mseed,BK.YBH.00.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:22.030,0.826,U,E
nc73821296.mseed,BK.YBH.50.HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:22.040,0.883,U,E
nc73821296.mseed,NC.KCO..HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:11.060,0.914,U,E
nc73821296.mseed,NC.KBU.01.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:14.050,0.929,D,E
nc73821296.mseed,NC.KCR.03.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:48.610,0.903,U,E
nc73821296.mseed,NC.KCT..HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:50.530,0.908,U,I
nc73821296.mseed,NC.KCSB.01.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:48.540,0.966,U,I
nc73821296.mseed,NC.KFP.01.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:12.140,0.887,U,E
nc73821296.mseed,NC.KHBB..HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:50.790,0.965,U,I
nc73821296.mseed,NC.KHMB..HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:46.120,0.965,U,I
nc73821296.mseed,NC.KIP.01.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:10.480,0.892,D,E
nc73821296.mseed,NC.KMPB..HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:49.550,0.894,D,I
nc73821296.mseed,NC.KMR..HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:15.760,0.797,D,E
nc73821296.mseed,NC.KOM.02.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:52.780,0.974,U,I
nc73821296.mseed,NC.KPR.01.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:12.360,0.901,U,E
nc73821296.mseed,NC.KRMB..HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:55.150,0.877,D,I
nc73821296.mseed,NC.KRP..HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:50.120,0.905,U,E
nc73821296.mseed,NC.KSXB..HHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:14.860,0.966,D,I
nc73821296.mseed,NC.LBK..EHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:58.000,0.911,U,I
nc73821296.mseed,NC.KTD.01.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:49.180,0.95,U,I
nc73821296.mseed,NP.1581.10.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:47.640,0.978,U,I
nc73821296.mseed,NP.1023.10.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:49.350,0.9,D,E
nc73821296.mseed,NP.1582.10.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:47.430,0.751,D,E
nc73821296.mseed,NP.1586.10.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:11.130,0.916,D,E
nc73821296.mseed,NP.1584B.10.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:49.910,0.96,D,E
nc73821296.mseed,NP.1591.10.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:05.370,0.793,U,I
nc73821296.mseed,PB.B046..EHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:11.060,0.843,U,I
nc73821296.mseed,PB.B049..EHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:14.220,0.959,D,I
nc73821296.mseed,PB.B934..EHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:08.040,0.799,D,E
nc73821296.mseed,PB.B935..EHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:48.480,0.957,U,I
nc73821296.mseed,CE.79046.10.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:08.350,0.95,U,E
nc73821296.mseed,CE.79666.10.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:11.130,0.946,U,E
nc73821296.mseed,CE.89255.10.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:05:20.150,0.913,U,E
nc73821296.mseed,CE.89462.10.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:48.440,0.98,D,I
nc73821296.mseed,CE.89688.10.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:14.130,0.782,U,E
nc73821296.mseed,CE.89781.10.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:46.790,0.975,U,I
nc73821296.mseed,CE.99700.10.HNZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:11.060,0.884,U,I
nc73821296.mseed,PB.B049..EHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:14.220,0.959,D,I
nc73821296.mseed,PB.B046..EHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:11.060,0.843,D,I
nc73821296.mseed,PB.B932..EHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:11.060,0.919,D,I
nc73821296.mseed,PB.B934..EHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:06:08.040,0.799,D,E
nc73821296.mseed,PB.B935..EHZ,2022-12-20 12:04:11.050,P,2022-12-20 12:04:48.480,0.957,U,I
nc72189495.mseed,BK.JCC.00.HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:03.660,0.974,U,I
nc72189495.mseed,BK.YBH.00.HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:20.110,0.761,D,E
nc72189495.mseed,BK.GASB.00.HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:17.910,0.88,U,E
nc72189495.mseed,NC.K003.01.HNZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:05.450,0.943,U,E
nc72189495.mseed,NC.KBN..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:11.100,0.862,U,I
nc72189495.mseed,NC.K004.01.HNZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:05.820,0.928,U,I
nc72189495.mseed,NC.KBS.02.EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:09.290,0.965,U,E
nc72189495.mseed,NC.KCPB..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:12.110,0.837,D,E
nc72189495.mseed,NC.KCR.02.EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:01.730,0.973,D,I
nc72189495.mseed,NC.KCS..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:02.110,0.798,U,I
nc72189495.mseed,NC.KCT..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:06.060,0.777,U,E
nc72189495.mseed,NC.KFP..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:13.110,0.874,D,E
nc72189495.mseed,NC.KHBB..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:04.980,0.982,U,I
nc72189495.mseed,NC.KIP..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:11.320,0.844,U,E
nc72189495.mseed,NC.KHMB..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:03.630,0.944,U,I
nc72189495.mseed,NC.KKP..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:06.380,0.95,U,I
nc72189495.mseed,NC.KMPB..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:03.980,0.985,U,I
nc72189495.mseed,NC.KMR..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:04.670,0.955,U,I
nc72189495.mseed,NC.KOM.02.EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:09.740,0.892,U,E
nc72189495.mseed,NC.KPP..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:04.750,0.971,U,I
nc72189495.mseed,NC.KRMB..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:12.630,0.847,U,E
nc72189495.mseed,NC.LBK..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:13.100,0.934,D,E
nc72189495.mseed,NC.LBP..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:09.260,0.948,U,E
nc72189495.mseed,NC.LGP..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:10.220,0.898,U,E
nc72189495.mseed,NC.LPK..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:17.910,0.947,D,E
nc72189495.mseed,NC.LRB..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:14.710,0.876,U,E
nc72189495.mseed,PB.B045..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:02.630,0.97,U,I
nc72189495.mseed,PB.B046..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:06.070,0.978,U,I
nc72189495.mseed,PB.B047..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:05.770,0.96,U,I
nc72189495.mseed,PB.B932..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:05.730,0.946,D,E
nc72189495.mseed,PB.B933..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:06.990,0.978,D,I
nc72189495.mseed,PB.B049..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:04.010,0.938,D,I
nc72189495.mseed,PB.B935..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:01.630,0.984,D,I
nc72189495.mseed,TA.N02D..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:11.900,0.932,U,I
nc72189495.mseed,TA.M02C..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:14.710,0.893,D,E
nc72189495.mseed,NC.K003.01.HNZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:05.450,0.943,D,E
nc72189495.mseed,NC.K004.01.HNZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:05.820,0.928,D,E
nc72189495.mseed,PB.B045..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:02.630,0.97,U,I
nc72189495.mseed,PB.B046..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:06.070,0.978,U,I
nc72189495.mseed,PB.B933..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:06.990,0.978,D,I
nc72189495.mseed,PB.B047..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:05.770,0.96,U,I
nc72189495.mseed,PB.B932..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:05.730,0.946,D,E
nc72189495.mseed,TA.M02C..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:14.710,0.893,D,E
nc72189495.mseed,PB.B935..EHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:01.630,0.984,D,I
nc72189495.mseed,TA.N02D..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:11.900,0.932,U,I
nc72189495.mseed,Z5.GB320..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:20.410,0.944,D,I
nc72189495.mseed,Z5.GB260..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:13.940,0.83,D,E
nc72189495.mseed,Z5.GB360..HHZ,2014-03-27 07:45:26.400,P,2014-03-27 07:46:13.070,0.808,U,E
nc72322146.mseed,BK.WDC.00.HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:37.280,0.885,U,E
nc72322146.mseed,BK.JCC.00.HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:40.260,0.927,U,I
nc72322146.mseed,NC.GHL..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:43.360,0.932,D,E
nc72322146.mseed,BK.GASB.00.HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:37.610,0.972,D,I
nc72322146.mseed,BK.YBH.00.HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:51.410,0.878,D,E
nc72322146.mseed,BK.YBH.50.HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:51.370,0.829,D,E
nc72322146.mseed,NC.GHM..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:38.040,0.916,D,I
nc72322146.mseed,NC.GHO..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:43.320,0.954,D,I
nc72322146.mseed,NC.GNA.02.EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:41.610,0.962,D,I
nc72322146.mseed,NC.GRO..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:35.220,0.802,U,I
nc72322146.mseed,NC.GTS..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:41.930,0.931,D,I
nc72322146.mseed,NC.GWR..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:41.050,0.968,D,I
nc72322146.mseed,NC.KBN..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:32.620,0.9,D,I
nc72322146.mseed,NC.KBS.02.EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:33.990,0.965,U,I
nc72322146.mseed,NC.KCO..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:39.280,0.953,U,I
nc72322146.mseed,NC.KCPB..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:35.820,0.968,D,I
nc72322146.mseed,NC.KCT..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:41.060,0.96,U,I
nc72322146.mseed,NC.KHBB..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:35.300,0.981,D,I
nc72322146.mseed,NC.KIP..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:34.140,0.936,D,I
nc72322146.mseed,NC.KKP..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:32.350,0.957,U,I
nc72322146.mseed,NC.KHMB..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:39.680,0.961,D,I
nc72322146.mseed,NC.KMPB..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:38.340,0.984,U,I
nc72322146.mseed,NC.KOM.02.EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:43.810,0.924,D,E
nc72322146.mseed,NC.KMR..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:33.930,0.981,U,I
nc72322146.mseed,NC.KPP..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:32.370,0.92,U,I
nc72322146.mseed,NC.KRK..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:36.710,0.795,U,E
nc72322146.mseed,NC.KRMB..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:48.330,0.98,D,I
nc72322146.mseed,NC.KRP..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:44.280,0.909,D,I
nc72322146.mseed,NC.KTR..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:53.020,0.971,D,E
nc72322146.mseed,NC.KSXB..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:52.200,0.97,D,E
nc72322146.mseed,NC.LBP..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:32.740,0.934,U,I
nc72322146.mseed,NC.LGP..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:39.340,0.875,D,E
nc72322146.mseed,NC.LPG..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:34.030,0.92,U,E
nc72322146.mseed,NC.LRB..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:35.690,0.891,U,I
nc72322146.mseed,NC.LPK..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:48.020,0.904,D,E
nc72322146.mseed,PB.B047..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:38.330,0.946,U,E
nc72322146.mseed,PB.B046..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:39.490,0.961,U,E
nc72322146.mseed,PB.B049..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:34.700,0.966,U,I
nc72322146.mseed,PB.B045..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:37.220,0.972,U,I
nc72322146.mseed,PB.B932..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:38.620,0.946,U,E
nc72322146.mseed,PB.B933..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:36.100,0.969,U,I
nc72322146.mseed,PB.B934..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:35.050,0.898,D,E
nc72322146.mseed,PB.B935..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:34.500,0.965,U,I
nc72322146.mseed,TA.N02D..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:40.850,0.913,D,E
nc72322146.mseed,TA.O02D..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:33.060,0.986,U,I
nc72322146.mseed,TA.M02C..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:46.010,0.92,D,E
nc72322146.mseed,5E.CM02A..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:40.290,0.776,D,E
nc72322146.mseed,5E.CM01A..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:39.260,0.886,D,I
nc72322146.mseed,5E.CM05A..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:40.380,0.891,D,I
nc72322146.mseed,5E.CM03A..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:38.040,0.927,D,I
nc72322146.mseed,5E.CM04A..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:39.520,0.968,D,I
nc72322146.mseed,5E.CM08A..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:40.050,0.976,D,I
nc72322146.mseed,5E.CM07A..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:38.520,0.93,D,I
nc72322146.mseed,5E.CM10A..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:39.390,0.966,D,I
nc72322146.mseed,5E.CM09A..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:40.050,0.971,D,E
nc72322146.mseed,7D.FS07D..BHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:43.220,0.911,D,E
nc72322146.mseed,7D.FS10D..BHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:44.300,0.793,D,E
nc72322146.mseed,7D.FS16D..BHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:45.010,0.897,D,E
nc72322146.mseed,7D.FS13D..BHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:45.050,0.925,D,E
nc72322146.mseed,7D.FS15D..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:44.180,0.771,D,E
nc72322146.mseed,7D.FS17D..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:44.250,0.932,D,E
nc72322146.mseed,7D.FS41D..BHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:44.780,0.915,D,E
nc72322146.mseed,7D.G01D..BHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:41.980,0.926,D,E
nc72322146.mseed,7D.FS45D..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:44.290,0.781,D,E
nc72322146.mseed,7D.G10D..BHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:51.940,0.95,D,E
nc72322146.mseed,7D.G09D..BHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:45.100,0.894,D,E
nc72322146.mseed,7D.FS44D..BHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:45.740,0.904,D,E
nc72322146.mseed,7D.G18D..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:52.860,0.956,D,E
nc72322146.mseed,7D.G26D..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:59.600,0.951,D,E
nc72322146.mseed,7D.M16D..BHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:54.490,0.93,D,E
nc72322146.mseed,BK.WDC.00.HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:37.280,0.885,U,E
nc72322146.mseed,PB.B046..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:39.490,0.961,U,E
nc72322146.mseed,PB.B049..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:34.700,0.966,U,I
nc72322146.mseed,PB.B932..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:38.620,0.946,U,E
nc72322146.mseed,PB.B933..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:36.100,0.969,U,I
nc72322146.mseed,PB.B045..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:37.220,0.972,U,I
nc72322146.mseed,PB.B047..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:38.330,0.946,U,E
nc72322146.mseed,TA.M02C..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:46.010,0.92,D,E
nc72322146.mseed,PB.B934..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:35.050,0.898,D,E
nc72322146.mseed,PB.B935..EHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:34.500,0.965,U,I
nc72322146.mseed,TA.N02D..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:40.850,0.913,D,E
nc72322146.mseed,TA.O02D..HHZ,2014-10-07 04:02:54.830,P,2014-10-07 04:03:33.060,0.986,U,I
nc72799581.mseed,BK.GASB.00.HHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:53.430,0.775,D,I
nc72799581.mseed,BK.JCC.00.HHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:44.000,0.967,U,I
nc72799581.mseed,BK.YBH.00.HHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:59.140,0.827,U,E
nc72799581.mseed,NC.GRO..EHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:50.720,0.861,U,E
nc72799581.mseed,NC.GTC..EHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:51.440,0.925,D,E
nc72799581.mseed,NC.GVV..EHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:52.440,0.773,D,I
nc72799581.mseed,NC.KBN..EHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:47.150,0.886,U,I
nc72799581.mseed,NC.KCR.02.EHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:39.280,0.937,U,I
nc72799581.mseed,NC.KCPB..HHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:48.030,0.971,D,I
nc72799581.mseed,NC.KCO..HNZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:44.150,0.919,D,E
nc72799581.mseed,NC.KFP..EHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:48.880,0.865,D,E
nc72799581.mseed,NC.KCT..HHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:44.850,0.886,U,E
nc72799581.mseed,NC.KIP..EHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:46.700,0.942,D,E
nc72799581.mseed,NC.KHBB..HHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:42.980,0.961,U,E
nc72799581.mseed,NC.KKP..EHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:42.030,0.959,U,I
nc72799581.mseed,NC.KHMB..HHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:43.940,0.964,U,I
nc72799581.mseed,NC.KPP..EHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:40.990,0.977,U,I
nc72799581.mseed,NC.KMPB..HHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:42.270,0.974,U,I
nc72799581.mseed,NC.KMR..HHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:40.600,0.962,U,I
nc72799581.mseed,NC.KRMB..HHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:52.710,0.934,D,E
nc72799581.mseed,NC.KSM.02.EHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:43.760,0.925,U,E
nc72799581.mseed,NC.LAMB..EHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:58.040,0.89,U,E
nc72799581.mseed,NC.LBK..EHZ,2017-05-09 20:40:04.410,P,2017-05-09 20:40:51.650,0.897,U,E
