station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp
XQ.ME49.01.BH,2008-02-27T00:10:12.820,7119,2008-02-27T00:11:24.010,0.798,S,nc51197189.mseed,1928.2816162109375,1928.2816162109375
XQ.ME50.01.BH,2008-02-27T00:10:12.820,1524,2008-02-27T00:10:28.060,0.631,S,nc51197189.mseed,2038.9599609375,2038.9599609375
XQ.ME52.01.BH,2008-02-27T00:10:12.820,12418,2008-02-27T00:12:17.000,0.981,P,nc51197189.mseed,9769.986328125,9769.986328125
XQ.ME52.01.BH,2008-02-27T00:10:12.820,12548,2008-02-27T00:12:18.300,0.96,S,nc51197189.mseed,9769.986328125,9769.986328125
BK.DCMP.00.HH,2017-12-31T19:48:36.270,4674,2017-12-31T19:49:23.010,0.966,P,nc72946846.mseed,2161.96923828125,2161.96923828125
BK.DCMP.00.HH,2017-12-31T19:48:36.270,6084,2017-12-31T19:49:37.110,0.413,S,nc72946846.mseed,2359.03076171875,2359.03076171875
BK.GASB.00.HH,2017-12-31T19:48:36.270,4751,2017-12-31T19:49:23.780,0.959,P,nc72946846.mseed,24209.060546875,24209.060546875
BK.JCC.00.HH,2017-12-31T19:48:36.270,4097,2017-12-31T19:49:17.240,0.95,P,nc72946846.mseed,52144.01171875,52144.01171875
BK.JCC.00.HH,2017-12-31T19:48:36.270,4954,2017-12-31T19:49:25.810,0.484,S,nc72946846.mseed,52698.7421875,52698.7421875
BK.PETY.00.HH,2017-12-31T19:48:36.270,4096,2017-12-31T19:49:17.230,0.947,P,nc72946846.mseed,64689.09375,64689.09375
BK.PETY.00.HH,2017-12-31T19:48:36.270,4986,2017-12-31T19:49:26.130,0.523,S,nc72946846.mseed,53951.5,53951.5
BK.SCOT.00.HH,2017-12-31T19:48:36.270,4747,2017-12-31T19:49:23.740,0.82,P,nc72946846.mseed,3959.465087890625,3959.465087890625
BK.SCOT.00.HH,2017-12-31T19:48:36.270,5956,2017-12-31T19:49:35.830,0.316,S,nc72946846.mseed,7373.53515625,7373.53515625
BK.TRIN.00.HH,2017-12-31T19:48:36.270,4346,2017-12-31T19:49:19.730,0.886,P,nc72946846.mseed,86430.609375,86430.609375
BK.TRIN.00.HH,2017-12-31T19:48:36.270,5372,2017-12-31T19:49:29.990,0.688,S,nc72946846.mseed,86430.609375,86430.609375
