station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,sta_dist_km,diting_polarity,diting_sharpness,pyrocko_phase_time,pyrocko_polarity
NC.KCR.02.EH,2013-09-17 05:39:57.490,4182.0,2013-09-17 05:40:39.235,0.94,P,nc72071921.mseed,89.63153076171875,89.63153076171875,67.87,-1,I,,
TA.M02C..HN,2013-09-17 05:39:57.490,4188.0,2013-09-17 05:40:39.295,0.955,P,nc72071921.mseed,0.3668346107006073,0.3668346107006073,68.14,1,I,,
PB.B045..EH,2013-09-17 05:39:57.490,4294.0,2013-09-17 05:40:40.355,0.953,P,nc72071921.mseed,125.8936004638672,125.8936004638672,78.48,1,E,,
NC.KKP..EH,2013-09-17 05:39:57.490,4378.0,2013-09-17 05:40:41.195,0.923,P,nc72071921.mseed,65.2952651977539,65.2952651977539,81.12,-1,E,,
PB.B049..EH,2013-09-17 05:39:57.490,4339.0,2013-09-17 05:40:40.805,0.986,P,nc72071921.mseed,141.61166381835938,141.61166381835938,83.97,-1,I,,
NC.LSR..EH,2013-09-17 05:39:57.490,4466.0,2013-09-17 05:40:42.075,0.882,P,nc72071921.mseed,1548.841552734375,1548.841552734375,87.06,,,,
NC.LPK..EH,2013-09-17 05:39:57.490,4476.0,2013-09-17 05:40:42.175,0.94,P,nc72071921.mseed,693.6286010742188,693.6286010742188,89.11,,,,
NC.KRMB..HN,2013-09-17 05:39:57.490,4463.0,2013-09-17 05:40:42.045,0.907,P,nc72071921.mseed,0.2875873744487762,0.2875873744487762,92.23,,,,
PB.B047..EH,2013-09-17 05:39:57.490,4571.0,2013-09-17 05:40:43.125,0.961,P,nc72071921.mseed,85.50906372070312,85.50906372070312,102.95,-1,E,,
NC.LGB.02.EH,2013-09-17 05:39:57.490,4722.0,2013-09-17 05:40:44.635,0.89,P,nc72071921.mseed,299.0248107910156,299.0248107910156,103.88,1,E,,
PB.B932..EH,2013-09-17 05:39:57.490,4573.0,2013-09-17 05:40:43.145,0.961,P,nc72071921.mseed,70.69860076904297,70.69860076904297,104.52,-1,E,,
PB.B046..EH,2013-09-17 05:39:57.490,4609.0,2013-09-17 05:40:43.505,0.943,P,nc72071921.mseed,185.19566345214844,185.19566345214844,105.73,-1,E,,
PB.B933..EH,2013-09-17 05:39:57.490,4632.0,2013-09-17 05:40:43.735,0.974,P,nc72071921.mseed,102.20026397705078,102.20026397705078,107.42,-1,I,,
NC.KBS.02.EH,2013-09-17 05:39:57.490,4702.0,2013-09-17 05:40:44.435,0.981,P,nc72071921.mseed,228.20033264160156,228.20033264160156,108.38,,,,
NC.KIP..EH,2013-09-17 05:39:57.490,4790.0,2013-09-17 05:40:45.315,0.984,P,nc72071921.mseed,163.0416717529297,163.0416717529297,118.07,,,,
NC.LBF..EH,2013-09-17 05:39:57.490,5082.0,2013-09-17 05:40:48.235,0.881,P,nc72071921.mseed,118.42413330078124,118.42413330078124,126.56,-1,E,,
NC.LTI..EH,2013-09-17 05:39:57.490,5410.0,2013-09-17 05:40:51.515,0.91,P,nc72071921.mseed,49.75666809082031,49.75666809082031,152.41,-1,E,,
NC.KKP..EH,2013-09-21 02:57:28.640,3727.0,2013-09-21 02:58:05.835,0.973,P,nc72074151.mseed,1682.712890625,1682.712890625,23.04,1,I,,
NC.KPP..EH,2013-09-21 02:57:28.640,3724.0,2013-09-21 02:58:05.805,0.983,P,nc72074151.mseed,1732.643798828125,1732.643798828125,25.8,1,I,,
NC.KBN..EH,2013-09-21 02:57:28.640,3738.0,2013-09-21 02:58:05.945,0.986,P,nc72074151.mseed,762.0146484375,762.0146484375,28.65,-1,I,,
NC.LBP..EH,2013-09-21 02:57:28.640,3748.0,2013-09-21 02:58:06.045,0.989,P,nc72074151.mseed,974.0265502929688,974.0265502929688,32.72,,,,
TA.O02D..HN,2013-09-21 02:57:28.640,3778.0,2013-09-21 02:58:06.345,0.979,P,nc72074151.mseed,0.9103862643241882,0.9103862643241882,35.13,1,E,,
NC.KBS.02.EH,2013-09-21 02:57:28.640,3892.0,2013-09-21 02:58:07.485,0.973,P,nc72074151.mseed,1843.052490234375,1843.052490234375,42.59,,,,
NC.LPG..EH,2013-09-21 02:57:28.640,3888.0,2013-09-21 02:58:07.445,0.908,P,nc72074151.mseed,525.0731201171875,525.0731201171875,43.58,-1,E,,
NC.KMR..HN,2013-09-21 02:57:28.640,3891.0,2013-09-21 02:58:07.475,0.982,P,nc72074151.mseed,2.9010794162750244,2.9010794162750244,43.76,,,,
NC.KIP..EH,2013-09-21 02:57:28.640,3908.0,2013-09-21 02:58:07.645,0.962,P,nc72074151.mseed,1671.9744873046875,1671.9744873046875,44.96,,,,
NC.LVR..EH,2013-09-21 02:57:28.640,3921.0,2013-09-21 02:58:07.775,0.986,P,nc72074151.mseed,1246.5792236328125,1246.5792236328125,46.58,,,,
PB.B935..EH,2013-09-21 02:57:28.640,3946.0,2013-09-21 02:58:08.025,0.969,P,nc72074151.mseed,432.1354675292969,432.1354675292969,48.37,1,I,,
NC.KCS..EH,2013-09-21 02:57:28.640,3991.0,2013-09-21 02:58:08.475,0.914,P,nc72074151.mseed,573.4367065429688,573.4367065429688,50.66,1,E,,
NC.GRO..EH,2013-09-21 02:57:28.640,3991.0,2013-09-21 02:58:08.475,0.957,P,nc72074151.mseed,926.788330078125,926.788330078125,52.0,,,,
PB.B049..EH,2013-09-21 02:57:28.640,3970.0,2013-09-21 02:58:08.265,0.975,P,nc72074151.mseed,1054.9815673828125,1054.9815673828125,53.7,1,I,,
NC.LRB..EH,2013-09-21 02:57:28.640,4063.0,2013-09-21 02:58:09.195,0.92,P,nc72074151.mseed,1013.6963500976562,1013.6963500976562,54.68,1,E,,
NC.KHBB..HN,2013-09-21 02:57:28.640,4022.0,2013-09-21 02:58:08.785,0.979,P,nc72074151.mseed,1.454132080078125,1.454132080078125,56.61,,,,
NC.KFP..EH,2013-09-21 02:57:28.640,4047.0,2013-09-21 02:58:09.035,0.89,P,nc72074151.mseed,521.976806640625,521.976806640625,59.98,,,,
NC.KCPB..HN,2013-09-21 02:57:28.640,4073.0,2013-09-21 02:58:09.295,0.889,P,nc72074151.mseed,0.767869770526886,0.767869770526886,61.05,,,,
NC.KCR.02.EH,2013-09-21 02:57:28.640,4082.0,2013-09-21 02:58:09.385,0.981,P,nc72074151.mseed,348.5660095214844,348.5660095214844,61.08,1,I,,
NC.GVV..EH,2013-09-21 02:57:28.640,4113.0,2013-09-21 02:58:09.695,0.953,P,nc72074151.mseed,655.281982421875,655.281982421875,61.15,1,I,,
PB.B933..EH,2013-09-21 02:57:28.640,4115.0,2013-09-21 02:58:09.715,0.879,P,nc72074151.mseed,456.5462036132813,456.5462036132813,66.39,1,I,,
BK.GASB.00.HN,2013-09-21 02:57:28.640,4234.0,2013-09-21 02:58:10.905,0.971,P,nc72074151.mseed,0.471681147813797,0.471681147813797,68.83,1,I,,
NC.GHM..EH,2013-09-21 02:57:28.640,4288.0,2013-09-21 02:58:11.445,0.931,P,nc72074151.mseed,108.54879760742188,108.54879760742188,76.26,,,,
NC.LSF..EH,2013-09-21 02:57:28.640,4350.0,2013-09-21 02:58:12.065,0.948,P,nc72074151.mseed,46.35166549682617,46.35166549682617,80.43,,,,
NC.KSM.02.EH,2013-09-21 02:57:28.640,4339.0,2013-09-21 02:58:11.955,0.971,P,nc72074151.mseed,319.37640380859375,319.37640380859375,83.27,-1,I,,
PB.B047..EH,2013-09-21 02:57:28.640,4335.0,2013-09-21 02:58:11.915,0.954,P,nc72074151.mseed,722.9322509765625,722.9322509765625,83.37,1,E,,
PB.B932..EH,2013-09-21 02:57:28.640,4379.0,2013-09-21 02:58:12.355,0.917,P,nc72074151.mseed,202.4588623046875,202.4588623046875,88.08,-1,E,,
NC.GTC..EH,2013-09-21 02:57:28.640,4371.0,2013-09-21 02:58:12.275,0.986,P,nc72074151.mseed,462.0628051757813,462.0628051757813,88.77,,,,
NC.KCO..EH,2013-09-21 02:57:28.640,4440.0,2013-09-21 02:58:12.965,0.884,P,nc72074151.mseed,159.76739501953125,159.76739501953125,91.58,-1,E,,
NC.LBK..EH,2013-09-21 02:57:28.640,4767.0,2013-09-21 02:58:16.235,0.939,P,nc72074151.mseed,846.2114868164062,846.2114868164062,113.01,,,,
NC.OCR..EH,2013-09-21 02:57:28.640,4834.0,2013-09-21 02:58:16.905,0.894,P,nc72074151.mseed,81.92866516113281,81.92866516113281,127.5,,,,
NC.LBF..EH,2013-09-21 02:57:28.640,5592.0,2013-09-21 02:58:24.485,0.894,P,nc72074151.mseed,77.4010009765625,77.4010009765625,172.83,1,E,,
PB.B040..EH,2013-09-21 02:57:28.640,5894.0,2013-09-21 02:58:27.505,0.958,P,nc72074151.mseed,53.5433349609375,53.5433349609375,197.79,1,E,,
NC.NAD..EH,2013-09-21 02:57:28.640,10310.0,2013-09-21 02:59:11.665,0.904,P,nc72074151.mseed,65.63533020019531,65.63533020019531,215.53,1,E,,
NC.KKP..EH,2013-09-21 03:03:12.920,3738.0,2013-09-21 03:03:50.225,0.96,P,nc72074156.mseed,1324.19580078125,1324.19580078125,23.04,1,I,,
NC.KPP..EH,2013-09-21 03:03:12.920,3733.0,2013-09-21 03:03:50.175,0.981,P,nc72074156.mseed,844.5015258789062,844.5015258789062,26.46,1,I,,
NC.KBN..EH,2013-09-21 03:03:12.920,3750.0,2013-09-21 03:03:50.345,0.978,P,nc72074156.mseed,347.94525146484375,347.94525146484375,27.87,,,,
NC.LBP..EH,2013-09-21 03:03:12.920,3759.0,2013-09-21 03:03:50.435,0.987,P,nc72074156.mseed,302.8781433105469,302.8781433105469,33.17,,,,
NC.KBS.02.EH,2013-09-21 03:03:12.920,3906.0,2013-09-21 03:03:51.905,0.963,P,nc72074156.mseed,498.9737854003906,498.9737854003906,42.13,1,E,,
NC.LPG..EH,2013-09-21 03:03:12.920,3902.0,2013-09-21 03:03:51.865,0.96,P,nc72074156.mseed,140.1244659423828,140.1244659423828,43.58,,,,
NC.KMR..HN,2013-09-21 03:03:12.920,3902.0,2013-09-21 03:03:51.865,0.981,P,nc72074156.mseed,0.7453306317329407,0.7453306317329407,43.87,,,,
NC.KIP..EH,2013-09-21 03:03:12.920,3920.0,2013-09-21 03:03:52.045,0.971,P,nc72074156.mseed,692.0375366210938,692.0375366210938,44.31,-1,I,,
NC.LVR..EH,2013-09-21 03:03:12.920,3933.0,2013-09-21 03:03:52.175,0.956,P,nc72074156.mseed,378.5313415527344,378.5313415527344,46.39,,,,
PB.B935..EH,2013-09-21 03:03:12.920,3958.0,2013-09-21 03:03:52.425,0.969,P,nc72074156.mseed,104.77186584472656,104.77186584472656,48.96,1,I,,
NC.KCS..EH,2013-09-21 03:03:12.920,4016.0,2013-09-21 03:03:53.005,0.921,P,nc72074156.mseed,180.47999572753903,180.47999572753903,51.32,1,E,,
PB.B049..EH,2013-09-21 03:03:12.920,3982.0,2013-09-21 03:03:52.665,0.983,P,nc72074156.mseed,273.9317321777344,273.9317321777344,53.85,1,I,,
NC.LRB..EH,2013-09-21 03:03:12.920,4076.0,2013-09-21 03:03:53.605,0.942,P,nc72074156.mseed,295.8174743652344,295.8174743652344,54.68,,,,
NC.KHBB..HN,2013-09-21 03:03:12.920,4033.0,2013-09-21 03:03:53.175,0.962,P,nc72074156.mseed,0.4261935353279114,0.4261935353279114,57.39,,,,
NC.GVV..EH,2013-09-21 03:03:12.920,4131.0,2013-09-21 03:03:54.155,0.944,P,nc72074156.mseed,262.65325927734375,262.65325927734375,60.62,1,E,,
PB.B933..EH,2013-09-21 03:03:12.920,8991.0,2013-09-21 03:04:42.755,0.932,P,nc72074156.mseed,42.72446823120117,42.72446823120117,66.28,-1,I,,
PB.B933..EH,2013-09-21 03:03:12.920,4134.0,2013-09-21 03:03:54.185,0.942,P,nc72074156.mseed,146.72447204589844,146.72447204589844,66.28,1,I,,
NC.LSF..EH,2013-09-21 03:03:12.920,4363.0,2013-09-21 03:03:56.475,0.939,P,nc72074156.mseed,18.8656005859375,18.8656005859375,80.98,,,,
NC.KSM.02.EH,2013-09-21 03:03:12.920,4350.0,2013-09-21 03:03:56.345,0.952,P,nc72074156.mseed,111.5683364868164,111.5683364868164,83.31,-1,I,,
PB.B047..EH,2013-09-21 03:03:12.920,4369.0,2013-09-21 03:03:56.535,0.934,P,nc72074156.mseed,105.90853118896484,105.90853118896484,83.48,-1,E,,
NC.GTC..EH,2013-09-21 03:03:12.920,4383.0,2013-09-21 03:03:56.675,0.983,P,nc72074156.mseed,231.9688720703125,231.9688720703125,88.05,,,,
PB.B932..EH,2013-09-21 03:03:12.920,4398.0,2013-09-21 03:03:56.825,0.881,P,nc72074156.mseed,65.73419952392578,65.73419952392578,88.21,-1,E,,
NC.GWK.02.EH,2013-09-21 03:03:12.920,7514.0,2013-09-21 03:04:27.985,0.954,P,nc72074156.mseed,32.149532318115234,32.149532318115234,135.51,-1,I,,
NN.GZY..EH,2013-09-21 03:03:12.920,12145.0,2013-09-21 03:05:14.295,0.974,P,nc72074156.mseed,46231.45703125,46231.45703125,218.34,,,,
NC.KCT..HN,2013-09-24 02:55:46.650,4048.0,2013-09-24 02:56:27.055,0.96,P,nc72075736.mseed,7.090230941772461,7.090230941772461,45.59,,,,
PB.B046..EH,2013-09-24 02:55:46.650,4105.0,2013-09-24 02:56:27.625,0.978,P,nc72075736.mseed,11851.1533203125,11851.1533203125,54.71,1,I,,
NC.KCO..EH,2013-09-24 02:55:46.650,4169.0,2013-09-24 02:56:28.265,0.969,P,nc72075736.mseed,2006.4541015625,2006.4541015625,59.44,1,I,,
PB.B932..EH,2013-09-24 02:55:46.650,4175.0,2013-09-24 02:56:28.325,0.984,P,nc72075736.mseed,4343.8310546875,4343.8310546875,61.81,1,I,,
NC.KMPB..HN,2013-09-24 02:55:46.650,4269.0,2013-09-24 02:56:29.265,0.951,P,nc72075736.mseed,14.723488807678224,14.723488807678224,64.78,,,,
PB.B047..EH,2013-09-24 02:55:46.650,4262.0,2013-09-24 02:56:29.195,0.985,P,nc72075736.mseed,17895.48046875,17895.48046875,66.97,1,I,,
NC.KSM.02.EH,2013-09-24 02:55:46.650,4311.0,2013-09-24 02:56:29.685,0.952,P,nc72075736.mseed,1873.5899658203125,1873.5899658203125,70.06,1,I,,
PB.B045..EH,2013-09-24 02:55:46.650,4387.0,2013-09-24 02:56:30.445,0.971,P,nc72075736.mseed,5009.52587890625,5009.52587890625,74.84,1,I,,
BK.JCC.00.HN,2013-09-24 02:55:46.650,4369.0,2013-09-24 02:56:30.265,0.971,P,nc72075736.mseed,9.751708030700684,9.751708030700684,78.2,1,I,,
NC.KCR.02.EH,2013-09-24 02:55:46.650,4607.0,2013-09-24 02:56:32.645,0.97,P,nc72075736.mseed,1728.6767578125,1728.6767578125,89.77,1,I,,
PB.B049..EH,2013-09-24 02:55:46.650,4657.0,2013-09-24 02:56:33.145,0.934,P,nc72075736.mseed,561.7354736328125,561.7354736328125,94.86,1,E,,
NC.KHMB..HN,2013-09-24 02:55:46.650,4751.0,2013-09-24 02:56:34.085,0.933,P,nc72075736.mseed,4.339771270751953,4.339771270751953,103.75,,,,
PB.B935..EH,2013-09-24 02:55:46.650,4861.0,2013-09-24 02:56:35.185,0.962,P,nc72075736.mseed,786.3754272460938,786.3754272460938,110.16,1,E,,
NC.KCS..EH,2013-09-24 02:55:46.650,4950.0,2013-09-24 02:56:36.075,0.956,P,nc72075736.mseed,625.6588745117188,625.6588745117188,115.02,1,I,,
PB.B934..EH,2013-09-24 02:55:46.650,5407.0,2013-09-24 02:56:40.645,0.913,P,nc72075736.mseed,1201.32763671875,1201.32763671875,125.77,-1,I,,
PB.B934..EH,2013-09-24 02:55:46.650,9475.0,2013-09-24 02:57:21.325,0.973,P,nc72075736.mseed,931.32763671875,931.32763671875,125.77,-1,I,,
NC.KKP..EH,2013-09-24 02:55:46.650,5137.0,2013-09-24 02:56:37.945,0.893,P,nc72075736.mseed,1109.7303466796875,1109.7303466796875,126.35,1,E,,
NC.KBS.02.EH,2013-09-24 02:55:46.650,5082.0,2013-09-24 02:56:37.395,0.944,P,nc72075736.mseed,656.0028076171875,656.0028076171875,127.89,,,,
NC.KHBB..HN,2013-09-24 02:55:46.650,5244.0,2013-09-24 02:56:39.015,0.978,P,nc72075736.mseed,9.241917610168455,9.241917610168455,140.61,,,,
NC.KIP..EH,2013-09-24 02:55:46.650,5297.0,2013-09-24 02:56:39.545,0.973,P,nc72075736.mseed,546.2025756835938,546.2025756835938,142.7,,,,
NC.KFP..EH,2013-09-24 02:55:46.650,5434.0,2013-09-24 02:56:40.915,0.97,P,nc72075736.mseed,492.9151916503906,492.9151916503906,157.82,,,,
NC.GTC..EH,2013-09-24 02:55:46.650,5529.0,2013-09-24 02:56:41.865,0.968,P,nc72075736.mseed,249.99159240722656,249.99159240722656,168.16,,,,
TA.N02D..HN,2013-09-24 02:55:46.650,5862.0,2013-09-24 02:56:45.195,0.925,P,nc72075736.mseed,0.5803351998329163,0.5803351998329163,189.6,-1,E,,
NC.LBK..EH,2013-09-24 02:55:46.650,5923.0,2013-09-24 02:56:45.805,0.904,P,nc72075736.mseed,1089.6466064453125,1089.6466064453125,196.03,,,,
BK.WDC.00.HN,2013-09-24 02:55:46.650,5948.0,2013-09-24 02:56:46.055,0.924,P,nc72075736.mseed,0.901316225528717,0.901316225528717,197.46,1,E,,
NC.GWR..EH,2013-09-24 02:55:46.650,5919.0,2013-09-24 02:56:45.765,0.879,P,nc72075736.mseed,60.0981330871582,60.0981330871582,198.82,,,,
NC.GRO..EH,2013-09-24 02:55:46.650,6049.0,2013-09-24 02:56:47.065,0.93,P,nc72075736.mseed,367.0154113769531,367.0154113769531,199.09,,,,
NC.LSF..EH,2013-09-24 02:55:46.650,5997.0,2013-09-24 02:56:46.545,0.964,P,nc72075736.mseed,640.424560546875,640.424560546875,199.27,,,,
NC.GHO..EH,2013-09-24 02:55:46.650,5907.0,2013-09-24 02:56:45.645,0.912,P,nc72075736.mseed,219.94593811035156,219.94593811035156,200.07,,,,
NC.GVV..EH,2013-09-24 02:55:46.650,6112.0,2013-09-24 02:56:47.695,0.902,P,nc72075736.mseed,497.0879211425781,497.0879211425781,204.81,,,,
NC.LPK..EH,2013-09-24 02:55:46.650,6223.0,2013-09-24 02:56:48.805,0.905,P,nc72075736.mseed,362.3109436035156,362.3109436035156,221.39,,,,
BK.JCC.00.HN,2013-10-01 16:30:24.900,3504.0,2013-10-01 16:30:59.865,0.979,P,nc72079471.mseed,2.7013871669769287,2.7013871669769287,3.38,1,I,,
NC.KHMB..HN,2013-10-01 16:30:24.900,3865.0,2013-10-01 16:31:03.475,0.984,P,nc72079471.mseed,3.724810123443603,3.724810123443603,29.2,,,,
PB.B045..EH,2013-10-01 16:30:24.900,3868.0,2013-10-01 16:31:03.505,0.983,P,nc72079471.mseed,1873.080322265625,1873.080322265625,42.31,-1,I,,
NC.KCT..HN,2013-10-01 16:30:24.900,3795.0,2013-10-01 16:31:02.775,0.953,P,nc72079471.mseed,1.191169500350952,1.191169500350952,43.81,-1,I,,
NC.KMPB..HN,2013-10-01 16:30:24.900,3850.0,2013-10-01 16:31:03.325,0.938,P,nc72079471.mseed,0.8687738180160522,0.8687738180160522,44.17,,,,
NC.KCR.02.EH,2013-10-01 16:30:24.900,3990.0,2013-10-01 16:31:04.725,0.973,P,nc72079471.mseed,502.4223937988281,502.4223937988281,47.8,-1,I,,
NC.KCS..EH,2013-10-01 16:30:24.900,4190.0,2013-10-01 16:31:06.725,0.972,P,nc72079471.mseed,204.50259399414065,204.50259399414065,56.01,1,I,,
PB.B935..EH,2013-10-01 16:30:24.900,4139.0,2013-10-01 16:31:06.215,0.963,P,nc72079471.mseed,185.65313720703125,185.65313720703125,56.02,1,I,,
PB.B046..EH,2013-10-01 16:30:24.900,3984.0,2013-10-01 16:31:04.665,0.989,P,nc72079471.mseed,490.7539978027344,490.7539978027344,57.49,-1,I,,
PB.B932..EH,2013-10-01 16:30:24.900,4026.0,2013-10-01 16:31:05.085,0.986,P,nc72079471.mseed,381.1911315917969,381.1911315917969,61.11,-1,I,,
PB.B047..EH,2013-10-01 16:30:24.900,4074.0,2013-10-01 16:31:05.565,0.986,P,nc72079471.mseed,656.8035888671875,656.8035888671875,63.1,-1,I,,
NC.KCO..EH,2013-10-01 16:30:24.900,4081.0,2013-10-01 16:31:05.635,0.981,P,nc72079471.mseed,609.6920776367188,609.6920776367188,63.98,-1,I,,
NC.KSM.02.EH,2013-10-01 16:30:24.900,4166.0,2013-10-01 16:31:06.485,0.979,P,nc72079471.mseed,778.3637084960938,778.3637084960938,70.12,-1,E,,
NC.KHBB..HN,2013-10-01 16:30:24.900,4413.0,2013-10-01 16:31:08.955,0.969,P,nc72079471.mseed,0.2906531393527984,0.2906531393527984,73.74,,,,
NC.KRMB..HN,2013-10-01 16:30:24.900,4405.0,2013-10-01 16:31:08.875,0.934,P,nc72079471.mseed,0.4886788129806518,0.4886788129806518,80.0,,,,
NC.LGP..EH,2013-10-01 16:30:24.900,4834.0,2013-10-01 16:31:13.165,0.967,P,nc72079471.mseed,1574.9888916015625,1574.9888916015625,105.1,,,,
NC.LBK..EH,2013-10-01 16:30:24.900,5058.0,2013-10-01 16:31:15.405,0.894,P,nc72079471.mseed,621.8093872070312,621.8093872070312,121.81,,,,
NC.LSH.03.EH,2013-10-01 16:30:24.900,5720.0,2013-10-01 16:31:22.025,0.979,P,nc72079471.mseed,739.0079345703125,739.0079345703125,171.29,,,,
NC.LWH..EH,2013-10-01 16:30:24.900,5814.0,2013-10-01 16:31:22.965,0.884,P,nc72079471.mseed,105.9481964111328,105.9481964111328,180.15,,,,
PB.B035..EH,2013-10-01 16:30:24.900,5954.0,2013-10-01 16:31:24.365,0.899,P,nc72079471.mseed,73.3995361328125,73.3995361328125,196.25,1,E,,
NC.GCK..EH,2013-10-01 16:30:24.900,11171.0,2013-10-01 16:32:16.535,0.954,P,nc72079471.mseed,69.62846374511719,69.62846374511719,197.97,,,,
PB.B046..EH,2013-10-05 18:01:24.520,3339.0,2013-10-05 18:01:57.835,0.988,P,nc72081521.mseed,44852.671875,44852.671875,13.75,1,I,,
NC.KCO..EH,2013-10-05 18:01:24.520,3403.0,2013-10-05 18:01:58.475,0.986,P,nc72081521.mseed,2167.44384765625,2167.44384765625,16.23,-1,I,,
PB.B932..EH,2013-10-05 18:01:24.520,3422.0,2013-10-05 18:01:58.665,0.98,P,nc72081521.mseed,12522.23046875,12522.23046875,19.37,1,I,,
NC.KCT..HN,2013-10-05 18:01:24.520,3491.0,2013-10-05 18:01:59.355,0.976,P,nc72081521.mseed,12.674341201782228,12.674341201782228,20.78,,,,
PB.B047..EH,2013-10-05 18:01:24.520,3520.0,2013-10-05 18:01:59.645,0.986,P,nc72081521.mseed,16643.19921875,16643.19921875,24.26,1,I,,
NC.KSM.02.EH,2013-10-05 18:01:24.520,3563.0,2013-10-05 18:02:00.075,0.982,P,nc72081521.mseed,1951.59130859375,1951.59130859375,26.55,-1,I,,
NC.K004.01.HN,2013-10-05 18:01:24.520,3602.0,2013-10-05 18:02:00.465,0.956,P,nc72081521.mseed,11.034611701965332,11.034611701965332,28.49,,,,
NC.KMPB..HN,2013-10-05 18:01:24.520,3623.0,2013-10-05 18:02:00.675,0.982,P,nc72081521.mseed,15.20508861541748,15.20508861541748,30.11,,,,
PB.B045..EH,2013-10-05 18:01:24.520,3805.0,2013-10-05 18:02:02.495,0.988,P,nc72081521.mseed,5726.2197265625,5726.2197265625,40.68,1,I,,
PB.B933..EH,2013-10-05 18:01:24.520,3898.0,2013-10-05 18:02:03.425,0.981,P,nc72081521.mseed,4816.64111328125,4816.64111328125,48.98,-1,E,,
PB.B049..EH,2013-10-05 18:01:24.520,4011.0,2013-10-05 18:02:04.555,0.925,P,nc72081521.mseed,1339.4349365234375,1339.4349365234375,53.75,1,I,,
NC.KCR.02.EH,2013-10-05 18:01:24.520,4075.0,2013-10-05 18:02:05.195,0.963,P,nc72081521.mseed,1757.8883056640625,1757.8883056640625,54.65,1,I,,
BK.JCC.00.HN,2013-10-05 18:01:24.520,4199.0,2013-10-05 18:02:06.435,0.958,P,nc72081521.mseed,0.7615340948104858,0.7615340948104858,66.67,-1,I,,
NC.KHMB..HN,2013-10-05 18:01:24.520,4524.0,2013-10-05 18:02:09.685,0.893,P,nc72081521.mseed,0.6308265924453735,0.6308265924453735,87.21,,,,
NC.KIP..EH,2013-10-05 18:01:24.520,4681.0,2013-10-05 18:02:11.255,0.885,P,nc72081521.mseed,801.0536499023438,801.0536499023438,99.16,,,,
NC.KCPB..HN,2013-10-05 18:01:24.520,4679.0,2013-10-05 18:02:11.235,0.981,P,nc72081521.mseed,1.5492342710494995,1.5492342710494995,100.91,,,,
NC.KFP..EH,2013-10-05 18:01:24.520,4831.0,2013-10-05 18:02:12.755,0.896,P,nc72081521.mseed,788.0187377929688,788.0187377929688,114.46,,,,
NC.GTC..EH,2013-10-05 18:01:24.520,4963.0,2013-10-05 18:02:14.075,0.962,P,nc72081521.mseed,353.9677429199219,353.9677429199219,126.34,,,,
NC.GNA.02.EH,2013-10-05 18:01:24.520,5147.0,2013-10-05 18:02:15.915,0.961,P,nc72081521.mseed,1628.7257080078125,1628.7257080078125,141.59,,,,
NC.LVR..EH,2013-10-05 18:01:24.520,5461.0,2013-10-05 18:02:19.055,0.941,P,nc72081521.mseed,64.67853546142578,64.67853546142578,153.88,,,,
NC.GHM..EH,2013-10-05 18:01:24.520,5415.0,2013-10-05 18:02:18.595,0.95,P,nc72081521.mseed,73.79026794433594,73.79026794433594,157.77,,,,
NC.GHO..EH,2013-10-05 18:01:24.520,5366.0,2013-10-05 18:02:18.105,0.956,P,nc72081521.mseed,166.90927124023438,166.90927124023438,160.25,,,,
NC.GGU..EH,2013-10-05 18:01:24.520,5603.0,2013-10-05 18:02:20.475,0.916,P,nc72081521.mseed,99.3388671875,99.3388671875,180.48,,,,
NC.GSN..EH,2013-10-05 18:01:24.520,5728.0,2013-10-05 18:02:21.725,0.875,P,nc72081521.mseed,53.56813430786133,53.56813430786133,186.02,,,,
NC.LSH.03.EH,2013-10-05 18:01:24.520,6177.0,2013-10-05 18:02:26.215,0.886,P,nc72081521.mseed,527.5103759765625,527.5103759765625,210.76,,,,
NC.KCT..HN,2013-10-06 17:09:41.480,4127.0,2013-10-06 17:10:22.675,0.974,P,nc72082251.mseed,1.0322909355163574,1.0322909355163574,47.25,,,,
PB.B046..EH,2013-10-06 17:09:41.480,4258.0,2013-10-06 17:10:23.985,0.98,P,nc72082251.mseed,528.2697143554688,528.2697143554688,61.36,1,I,,
NC.KMPB..HN,2013-10-06 17:09:41.480,4351.0,2013-10-06 17:10:24.915,0.954,P,nc72082251.mseed,1.0309288501739502,1.0309288501739502,66.4,,,,
BK.JCC.00.HN,2013-10-06 17:09:41.480,4308.0,2013-10-06 17:10:24.485,0.965,P,nc72082251.mseed,0.663607120513916,0.663607120513916,67.17,1,I,,
NC.KCO..EH,2013-10-06 17:09:41.480,4330.0,2013-10-06 17:10:24.705,0.974,P,nc72082251.mseed,653.4962158203125,653.4962158203125,67.61,1,I,,
PB.B932..EH,2013-10-06 17:09:41.480,4326.0,2013-10-06 17:10:24.665,0.979,P,nc72082251.mseed,396.0794067382813,396.0794067382813,68.84,1,I,,
PB.B047..EH,2013-10-06 17:09:41.480,4409.0,2013-10-06 17:10:25.495,0.971,P,nc72082251.mseed,504.8698120117187,504.8698120117187,73.93,1,I,,
PB.B045..EH,2013-10-06 17:09:41.480,4447.0,2013-10-06 17:10:25.875,0.967,P,nc72082251.mseed,543.6945190429688,543.6945190429688,74.96,1,I,,
