station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,sta_dist_km
NC.KCS..EH,2014-03-03T21:04:34.300,3960,2014-03-03T21:05:13.900,0.912,P,nc72178546.mseed,549.1461791992188,549.1461791992188,48.66
NC.KKP..EH,2014-03-03T21:04:34.300,4291,2014-03-03T21:05:17.210,0.875,P,nc72178546.mseed,537.158447265625,537.158447265625,71.41
NC.KHBB..HN,2014-03-03T21:04:34.300,4270,2014-03-03T21:05:17.000,0.946,P,nc72178546.mseed,0.7445080280303955,0.7445080280303955,73.74
NC.KOM.02.EH,2014-03-03T21:04:34.300,4517,2014-03-03T21:05:19.470,0.96,P,nc72178546.mseed,136.29501342773438,136.29501342773438,93.78
NC.LGP..EH,2014-03-03T21:04:34.300,4766,2014-03-03T21:05:21.960,0.928,P,nc72178546.mseed,315.41082763671875,315.41082763671875,112.16
NC.LPK..EH,2014-03-03T21:04:34.300,5461,2014-03-03T21:05:28.910,0.865,P,nc72178546.mseed,116.66265869140624,116.66265869140624,161.8
NC.LAMB..EH,2014-03-03T21:04:34.300,5504,2014-03-03T21:05:29.340,0.866,P,nc72178546.mseed,20.252885818481445,20.252885818481445,167.42
NC.LMP..EH,2014-03-03T21:04:34.300,5928,2014-03-03T21:05:33.580,0.862,P,nc72178546.mseed,68.56635284423828,68.56635284423828,190.89
NC.GPM.02.EH,2014-03-03T21:04:34.300,1,2014-03-03T21:04:34.310,0.872,P,nc72178546.mseed,38.67308044433594,38.67308044433594,216.34
NC.GPM.02.EH,2014-03-03T21:04:34.300,14833,2014-03-03T21:07:02.630,0.863,P,nc72178546.mseed,91.71995544433594,91.71995544433594,216.34
Z5.GB260..HH,2014-03-10T06:22:15.880,3342,2014-03-10T06:22:49.300,0.93,P,nc72182136.mseed,1509312.75,1509312.75,37.24
PB.B046..EH,2014-03-10T06:22:15.880,4355,2014-03-10T06:22:59.430,0.963,P,nc72182136.mseed,11312.1396484375,11312.1396484375,70.73
NC.KCO..EH,2014-03-10T06:22:15.880,4418,2014-03-10T06:23:00.060,0.963,P,nc72182136.mseed,1687.6361083984375,1687.6361083984375,76.62
NC.KMPB..HN,2014-03-10T06:22:15.880,4496,2014-03-10T06:23:00.840,0.899,P,nc72182136.mseed,2.059901237487793,2.059901237487793,76.82
BK.JCC.00.HN,2014-03-10T06:22:15.880,4435,2014-03-10T06:23:00.230,0.897,P,nc72182136.mseed,2.8677260875701904,2.8677260875701904,77.41
PB.B932..EH,2014-03-10T06:22:15.880,4415,2014-03-10T06:23:00.030,0.903,P,nc72182136.mseed,1327.416748046875,1327.416748046875,78.18
PB.B047..EH,2014-03-10T06:22:15.880,4514,2014-03-10T06:23:01.020,0.913,P,nc72182136.mseed,1379.7772216796875,1379.7772216796875,83.33
PB.B045..EH,2014-03-10T06:22:15.880,4594,2014-03-10T06:23:01.820,0.896,P,nc72182136.mseed,1337.6827392578125,1337.6827392578125,85.61
NC.KCR.02.EH,2014-03-10T06:22:15.880,4803,2014-03-10T06:23:03.910,0.863,P,nc72182136.mseed,866.1954956054688,866.1954956054688,99.96
PB.B933..EH,2014-03-10T06:22:15.880,4847,2014-03-10T06:23:04.350,0.9,P,nc72182136.mseed,745.26123046875,745.26123046875,110.04
NC.KRMB..HN,2014-03-10T06:22:15.880,4932,2014-03-10T06:23:05.200,0.889,P,nc72182136.mseed,0.5946015119552612,0.5946015119552612,124.28
NC.K001.01.HN,2014-03-10T06:22:15.880,5046,2014-03-10T06:23:06.340,0.891,P,nc72182136.mseed,9.433544158935549,9.433544158935549,136.69
NC.KOM.02.EH,2014-03-10T06:22:15.880,5239,2014-03-10T06:23:08.270,0.915,P,nc72182136.mseed,795.01806640625,795.01806640625,139.49
Z5.GB220..HH,2014-03-10T06:22:15.880,1,2014-03-10T06:22:15.890,0.898,P,nc72182136.mseed,678878.9375,678878.9375,171.21
NC.KFP..EH,2014-03-10T06:22:15.880,5686,2014-03-10T06:23:12.740,0.889,P,nc72182136.mseed,703.213623046875,703.213623046875,175.96
NC.KBO..HN,2014-03-10T06:22:15.880,5509,2014-03-10T06:23:10.970,0.947,P,nc72182136.mseed,2.0801138877868652,2.0801138877868652,176.19
NC.LGP..EH,2014-03-10T06:22:15.880,1,2014-03-10T06:22:15.890,0.856,P,nc72182136.mseed,1095.1129150390625,1095.1129150390625,179.11
TA.O02D..HN,2014-03-10T06:22:15.880,1,2014-03-10T06:22:15.890,0.862,P,nc72182136.mseed,0.3660537004470825,0.3660537004470825,191.97
TA.L02E..HN,2014-03-10T06:22:15.880,5869,2014-03-10T06:23:14.570,0.891,P,nc72182136.mseed,0.4783670604228973,0.4783670604228973,194.89
NC.LBK..EH,2014-03-10T06:22:15.880,6062,2014-03-10T06:23:16.500,0.917,P,nc72182136.mseed,969.9368286132812,969.9368286132812,195.5
NC.LVR..EH,2014-03-10T06:22:15.880,6198,2014-03-10T06:23:17.860,0.96,P,nc72182136.mseed,243.4963836669922,243.4963836669922,206.58
NC.GRO..EH,2014-03-10T06:22:15.880,6282,2014-03-10T06:23:18.700,0.862,P,nc72182136.mseed,185.45242309570312,185.45242309570312,212.18
NC.GHO..EH,2014-03-10T06:22:15.880,6159,2014-03-10T06:23:17.470,0.96,P,nc72182136.mseed,389.0502014160156,389.0502014160156,220.95
Z5.GB260..HH,2014-03-10T06:38:40.120,3211,2014-03-10T06:39:12.230,0.948,P,nc72182151.mseed,1522680.25,1522680.25,40.15
PB.B046..EH,2014-03-10T06:38:40.120,4282,2014-03-10T06:39:22.940,0.899,P,nc72182151.mseed,2433.0830078125,2433.0830078125,67.31
PB.B046..EH,2014-03-10T06:38:40.120,12920,2014-03-10T06:40:49.320,0.899,P,nc72182151.mseed,60.885833740234375,60.885833740234375,67.31
BK.JCC.00.HN,2014-03-10T06:38:40.120,4304,2014-03-10T06:39:23.160,0.949,P,nc72182151.mseed,1.5516555309295654,1.5516555309295654,71.82
NC.KMPB..HN,2014-03-10T06:38:40.120,9,2014-03-10T06:38:40.210,0.904,P,nc72182151.mseed,0.8875049948692322,0.8875049948692322,72.48
NC.KMPB..HN,2014-03-10T06:38:40.120,4397,2014-03-10T06:39:24.090,0.982,P,nc72182151.mseed,2.262943983078003,2.262943983078003,72.48
NC.KCO..EH,2014-03-10T06:38:40.120,4355,2014-03-10T06:39:23.670,0.949,P,nc72182151.mseed,1061.1796875,1061.1796875,73.47
PB.B932..EH,2014-03-10T06:38:40.120,1,2014-03-10T06:38:40.130,0.905,P,nc72182151.mseed,197.82742309570312,197.82742309570312,74.79
PB.B932..EH,2014-03-10T06:38:40.120,4353,2014-03-10T06:39:23.650,0.954,P,nc72182151.mseed,747.7858276367188,747.7858276367188,74.79
PB.B047..EH,2014-03-10T06:38:40.120,1,2014-03-10T06:38:40.130,0.862,P,nc72182151.mseed,222.1592559814453,222.1592559814453,79.89
PB.B047..EH,2014-03-10T06:38:40.120,4439,2014-03-10T06:39:24.510,0.945,P,nc72182151.mseed,1882.6085205078125,1882.6085205078125,79.89
PB.B045..EH,2014-03-10T06:38:40.120,4493,2014-03-10T06:39:25.050,0.96,P,nc72182151.mseed,1256.8668212890625,1256.8668212890625,81.0
Z5.GB360..HH,2014-03-10T06:38:40.120,4489,2014-03-10T06:39:25.010,0.937,P,nc72182151.mseed,4841.8603515625,4841.8603515625,95.14
NC.KCR.02.EH,2014-03-10T06:38:40.120,334,2014-03-10T06:38:43.460,0.938,P,nc72182151.mseed,387.02587890625,387.02587890625,95.19
NC.KCR.02.EH,2014-03-10T06:38:40.120,4699,2014-03-10T06:39:27.110,0.878,P,nc72182151.mseed,567.24365234375,567.24365234375,95.19
Z5.GB320..HH,2014-03-10T06:38:40.120,1,2014-03-10T06:38:40.130,0.894,P,nc72182151.mseed,369806.78125,369806.78125,95.5
PB.B049..EH,2014-03-10T06:38:40.120,4805,2014-03-10T06:39:28.170,0.865,P,nc72182151.mseed,246.1128387451172,246.1128387451172,104.64
PB.B933..EH,2014-03-10T06:38:40.120,4796,2014-03-10T06:39:28.080,0.931,P,nc72182151.mseed,527.242431640625,527.242431640625,106.81
PB.B935..EH,2014-03-10T06:38:40.120,4922,2014-03-10T06:39:29.340,0.952,P,nc72182151.mseed,132.75534057617188,132.75534057617188,113.43
NC.KCS..EH,2014-03-10T06:38:40.120,4990,2014-03-10T06:39:30.020,0.948,P,nc72182151.mseed,133.32510375976562,133.32510375976562,116.87
Z5.GB210..HH,2014-03-10T06:38:40.120,4104,2014-03-10T06:39:21.160,0.85,P,nc72182151.mseed,1397521.0,1397521.0,120.23
NC.KOM.02.EH,2014-03-10T06:38:40.120,5090,2014-03-10T06:39:31.020,0.852,P,nc72182151.mseed,174.93331909179688,174.93331909179688,134.08
Z5.GB080..HH,2014-03-10T06:38:40.120,1740,2014-03-10T06:38:57.520,0.908,P,nc72182151.mseed,335997.40625,335997.40625,143.88
Z5.GB080..HH,2014-03-10T06:38:40.120,4602,2014-03-10T06:39:26.140,0.979,P,nc72182151.mseed,731251.4375,731251.4375,143.88
NC.KIP..EH,2014-03-10T06:38:40.120,5492,2014-03-10T06:39:35.040,0.93,P,nc72182151.mseed,272.2923278808594,272.2923278808594,156.39
NC.G002.01.HN,2014-03-10T06:38:40.120,14969,2014-03-10T06:41:09.810,0.879,P,nc72182151.mseed,0.9289368391036988,0.9289368391036988,156.7
NC.KFP..EH,2014-03-10T06:38:40.120,1170,2014-03-10T06:38:51.820,0.983,P,nc72182151.mseed,143.15621948242188,143.15621948242188,172.78
NC.KFP..EH,2014-03-10T06:38:40.120,5641,2014-03-10T06:39:36.530,0.964,P,nc72182151.mseed,183.01559448242188,183.01559448242188,172.78
NC.KBO..HN,2014-03-10T06:38:40.120,5340,2014-03-10T06:39:33.520,0.953,P,nc72182151.mseed,0.5839742422103882,0.5839742422103882,173.31
NC.LBP..EH,2014-03-10T06:38:40.120,5698,2014-03-10T06:39:37.100,0.858,P,nc72182151.mseed,75.5793228149414,75.5793228149414,174.78
NC.LSF..EH,2014-03-10T06:38:40.120,6040,2014-03-10T06:39:40.520,0.894,P,nc72182151.mseed,91.4614715576172,91.4614715576172,198.67
NC.LVR..EH,2014-03-10T06:38:40.120,1718,2014-03-10T06:38:57.300,0.965,P,nc72182151.mseed,79.95060729980469,79.95060729980469,201.9
BK.GASB.00.HN,2014-03-10T06:38:40.120,6305,2014-03-10T06:39:43.170,0.866,P,nc72182151.mseed,0.0623310916125774,0.0623310916125774,218.99
NC.GHO..EH,2014-03-10T06:38:40.120,6140,2014-03-10T06:39:41.520,0.915,P,nc72182151.mseed,109.19754791259766,109.19754791259766,219.01
Z5.GB260..HH,2014-03-10T11:08:40.500,154,2014-03-10T11:08:42.040,0.88,P,nc72182326.mseed,27469.865234375,27469.865234375,45.67
PB.B046..EH,2014-03-10T11:08:40.500,4202,2014-03-10T11:09:22.520,0.972,P,nc72182326.mseed,882.5740356445312,882.5740356445312,61.79
NC.KMPB..HN,2014-03-10T11:08:40.500,4316,2014-03-10T11:09:23.660,0.954,P,nc72182326.mseed,0.892505407333374,0.892505407333374,66.89
BK.JCC.00.HN,2014-03-10T11:08:40.500,4259,2014-03-10T11:09:23.090,0.97,P,nc72182326.mseed,0.4795255661010742,0.4795255661010742,67.67
NC.KCO..EH,2014-03-10T11:08:40.500,4272,2014-03-10T11:09:23.220,0.974,P,nc72182326.mseed,821.4633178710938,821.4633178710938,68.02
PB.B932..EH,2014-03-10T11:08:40.500,4270,2014-03-10T11:09:23.200,0.978,P,nc72182326.mseed,407.3233947753906,407.3233947753906,69.27
PB.B047..EH,2014-03-10T11:08:40.500,4354,2014-03-10T11:09:24.040,0.956,P,nc72182326.mseed,2092.772705078125,2092.772705078125,74.37
PB.B045..EH,2014-03-10T11:08:40.500,4418,2014-03-10T11:09:24.680,0.924,P,nc72182326.mseed,597.8811645507812,597.8811645507812,75.47
NC.KCR.02.EH,2014-03-10T11:08:40.500,4622,2014-03-10T11:09:26.720,0.913,P,nc72182326.mseed,385.7593688964844,385.7593688964844,89.73
Z5.GB360..HH,2014-03-10T11:08:40.500,4453,2014-03-10T11:09:25.030,0.86,P,nc72182326.mseed,9808.01171875,9808.01171875,91.65
NC.KHMB..HN,2014-03-10T11:08:40.500,4639,2014-03-10T11:09:26.890,0.923,P,nc72182326.mseed,0.1947723627090454,0.1947723627090454,93.47
Z5.GB320..HH,2014-03-10T11:08:40.500,4137,2014-03-10T11:09:21.870,0.97,P,nc72182326.mseed,1201486.75,1201486.75,98.82
PB.B049..EH,2014-03-10T11:08:40.500,4726,2014-03-10T11:09:27.760,0.863,P,nc72182326.mseed,93.91922760009766,93.91922760009766,99.05
PB.B933..EH,2014-03-10T11:08:40.500,4703,2014-03-10T11:09:27.530,0.931,P,nc72182326.mseed,280.69134521484375,280.69134521484375,101.32
PB.B935..EH,2014-03-10T11:08:40.500,4850,2014-03-10T11:09:29.000,0.961,P,nc72182326.mseed,78.47962951660156,78.47962951660156,108.14
NC.KCS..EH,2014-03-10T11:08:40.500,4926,2014-03-10T11:09:29.760,0.95,P,nc72182326.mseed,99.8686752319336,99.8686752319336,111.72
Z5.GB210..HH,2014-03-10T11:08:40.500,4419,2014-03-10T11:09:24.690,0.97,P,nc72182326.mseed,978696.125,978696.125,125.83
NC.KKP..EH,2014-03-10T11:08:40.500,5175,2014-03-10T11:09:32.250,0.863,P,nc72182326.mseed,239.4629364013672,239.4629364013672,129.93
Z5.GB380..HH,2014-03-10T11:08:40.500,5928,2014-03-10T11:09:39.780,0.916,P,nc72182326.mseed,23218.037109375,23218.037109375,134.76
PB.B934..EH,2014-03-10T11:08:40.500,2719,2014-03-10T11:09:07.690,0.959,P,nc72182326.mseed,429.8705749511719,429.8705749511719,135.02
PB.B934..EH,2014-03-10T11:08:40.500,14333,2014-03-10T11:11:03.830,0.987,P,nc72182326.mseed,318.6791687011719,318.6791687011719,135.02
Z5.GB080..HH,2014-03-10T11:08:40.500,4863,2014-03-10T11:09:29.130,0.943,P,nc72182326.mseed,46975.2578125,46975.2578125,148.03
NC.KIP..EH,2014-03-10T11:08:40.500,5408,2014-03-10T11:09:34.580,0.912,P,nc72182326.mseed,169.83091735839844,169.83091735839844,150.85
NC.KBN..EH,2014-03-10T11:08:40.500,5627,2014-03-10T11:09:36.770,0.892,P,nc72182326.mseed,120.76448059082033,120.76448059082033,164.6
NC.KFP..EH,2014-03-10T11:08:40.500,5554,2014-03-10T11:09:36.040,0.961,P,nc72182326.mseed,66.75752258300781,66.75752258300781,167.3
NC.LGP..EH,2014-03-10T11:08:40.500,5594,2014-03-10T11:09:36.440,0.947,P,nc72182326.mseed,227.09326171875,227.09326171875,169.27
Z5.GB220..HH,2014-03-10T11:08:40.500,5091,2014-03-10T11:09:31.410,0.854,P,nc72182326.mseed,125649.3828125,125649.3828125,181.55
NC.LBK..EH,2014-03-10T11:08:40.500,5838,2014-03-10T11:09:38.880,0.875,P,nc72182326.mseed,60.807613372802734,60.807613372802734,186.0
NC.LPG..EH,2014-03-10T11:08:40.500,5942,2014-03-10T11:09:39.920,0.889,P,nc72182326.mseed,25.25370979309082,25.25370979309082,190.94
NC.KMR..HN,2014-03-14T04:02:04.300,3464,2014-03-14T04:02:38.940,0.981,P,nc72184761.mseed,1.189167618751526,1.189167618751526,11.86
PB.B049..EH,2014-03-14T04:02:04.300,3462,2014-03-14T04:02:38.920,0.971,P,nc72184761.mseed,1720.8160400390625,1720.8160400390625,14.58
PB.B933..EH,2014-03-14T04:02:04.300,3499,2014-03-14T04:02:39.290,0.986,P,nc72184761.mseed,6824.951171875,6824.951171875,17.13
NC.KBS.02.EH,2014-03-14T04:02:04.300,3626,2014-03-14T04:02:40.560,0.986,P,nc72184761.mseed,708.5396118164062,708.5396118164062,26.52
NC.KKP..EH,2014-03-14T04:02:04.300,3651,2014-03-14T04:02:40.810,0.974,P,nc72184761.mseed,402.1655578613281,402.1655578613281,26.67
PB.B934..EH,2014-03-14T04:02:04.300,10591,2014-03-14T04:03:50.210,0.927,P,nc72184761.mseed,225.1139984130859,225.1139984130859,30.41
NC.KSM.02.EH,2014-03-14T04:02:04.300,3712,2014-03-14T04:02:41.420,0.983,P,nc72184761.mseed,1399.5482177734375,1399.5482177734375,34.86
NC.KCR.02.EH,2014-03-14T04:02:04.300,3740,2014-03-14T04:02:41.700,0.957,P,nc72184761.mseed,172.70339965820312,172.70339965820312,35.32
PB.B047..EH,2014-03-14T04:02:04.300,3751,2014-03-14T04:02:41.810,0.97,P,nc72184761.mseed,2278.878173828125,2278.878173828125,36.74
PB.B045..EH,2014-03-14T04:02:04.300,3820,2014-03-14T04:02:42.500,0.972,P,nc72184761.mseed,425.3314514160156,425.3314514160156,40.65
PB.B932..EH,2014-03-14T04:02:04.300,3791,2014-03-14T04:02:42.210,0.972,P,nc72184761.mseed,509.3986206054687,509.3986206054687,41.88
NC.KPP..EH,2014-03-14T04:02:04.300,3888,2014-03-14T04:02:43.180,0.95,P,nc72184761.mseed,197.98831176757812,197.98831176757812,44.02
PB.B935..EH,2014-03-14T04:02:04.300,3890,2014-03-14T04:02:43.200,0.871,P,nc72184761.mseed,242.5821990966797,242.5821990966797,44.52
NC.KCO..EH,2014-03-14T04:02:04.300,3851,2014-03-14T04:02:42.810,0.971,P,nc72184761.mseed,400.4505920410156,400.4505920410156,44.56
PB.B046..EH,2014-03-14T04:02:04.300,3895,2014-03-14T04:02:43.250,0.975,P,nc72184761.mseed,541.7092895507812,541.7092895507812,49.03
NC.KCPB..HN,2014-03-14T04:02:04.300,3938,2014-03-14T04:02:43.680,0.974,P,nc72184761.mseed,0.787316620349884,0.787316620349884,49.96
NC.KCS..EH,2014-03-14T04:02:04.300,4028,2014-03-14T04:02:44.580,0.904,P,nc72184761.mseed,262.5184020996094,262.5184020996094,52.59
NC.KBN..EH,2014-03-14T04:02:04.300,4074,2014-03-14T04:02:45.040,0.956,P,nc72184761.mseed,235.55470275878903,235.55470275878903,55.41
NC.KCT..HN,2014-03-14T04:02:04.300,4184,2014-03-14T04:02:46.140,0.85,P,nc72184761.mseed,0.6078704595565796,0.6078704595565796,62.47
NC.LBP..EH,2014-03-14T04:02:04.300,4354,2014-03-14T04:02:47.840,0.922,P,nc72184761.mseed,122.21058654785156,122.21058654785156,79.74
NC.LVR..EH,2014-03-14T04:02:04.300,4574,2014-03-14T04:02:50.040,0.966,P,nc72184761.mseed,187.81365966796875,187.81365966796875,94.71
NC.GVV..EH,2014-03-14T04:02:04.300,4643,2014-03-14T04:02:50.730,0.917,P,nc72184761.mseed,134.33706665039062,134.33706665039062,101.38
NC.LRB..EH,2014-03-14T04:02:04.300,4770,2014-03-14T04:02:52.000,0.889,P,nc72184761.mseed,102.75717163085938,102.75717163085938,104.16
NC.LGP..EH,2014-03-14T04:02:04.300,4854,2014-03-14T04:02:52.840,0.91,P,nc72184761.mseed,139.47169494628906,139.47169494628906,120.05
NC.LBK..EH,2014-03-14T04:02:04.300,5183,2014-03-14T04:02:56.130,0.967,P,nc72184761.mseed,68.76032257080078,68.76032257080078,143.35
NC.GDC..EH,2014-03-14T04:02:04.300,1960,2014-03-14T04:02:23.900,0.851,P,nc72184761.mseed,326.2387390136719,326.2387390136719,156.09
NC.LSR..EH,2014-03-14T04:02:04.300,5534,2014-03-14T04:02:59.640,0.904,P,nc72184761.mseed,27.15681266784668,27.15681266784668,168.97
Z5.GB320..HH,2014-03-14T04:02:04.300,758,2014-03-14T04:02:11.880,0.929,P,nc72184761.mseed,64292.95703125,64292.95703125,184.24
NC.OHC..EH,2014-03-14T04:02:04.300,1306,2014-03-14T04:02:17.360,0.861,P,nc72184761.mseed,32.0980224609375,32.0980224609375,214.61
PB.B046..EH,2014-03-20T18:41:04.420,3385,2014-03-20T18:41:38.270,0.965,P,nc72185210.mseed,44466.2421875,44466.2421875,16.71
NC.KCO..EH,2014-03-20T18:41:04.420,3446,2014-03-20T18:41:38.880,0.982,P,nc72185210.mseed,1755.0789794921875,1755.0789794921875,19.1
NC.KCT..HN,2014-03-20T18:41:04.420,3511,2014-03-20T18:41:39.530,0.962,P,nc72185210.mseed,20.62358856201172,20.62358856201172,22.14
PB.B932..EH,2014-03-20T18:41:04.420,3473,2014-03-20T18:41:39.150,0.957,P,nc72185210.mseed,20534.80078125,20534.80078125,22.33
PB.B047..EH,2014-03-20T18:41:04.420,3576,2014-03-20T18:41:40.180,0.954,P,nc72185210.mseed,16657.31640625,16657.31640625,27.18
NC.KSM.02.EH,2014-03-20T18:41:04.420,3615,2014-03-20T18:41:40.570,0.977,P,nc72185210.mseed,1669.4869384765625,1669.4869384765625,29.23
NC.K004.01.HN,2014-03-20T18:41:04.420,7618,2014-03-20T18:42:20.600,0.936,P,nc72185210.mseed,1.4892449252956739e-12,1.4892449252956739e-12,31.43
NC.KMPB..HN,2014-03-20T18:41:04.420,3679,2014-03-20T18:41:41.210,0.962,P,nc72185210.mseed,13.281231880187988,13.281231880187988,32.82
PB.B045..EH,2014-03-20T18:41:04.420,3863,2014-03-20T18:41:43.050,0.968,P,nc72185210.mseed,6242.4462890625,6242.4462890625,43.44
PB.B933..EH,2014-03-20T18:41:04.420,3959,2014-03-20T18:41:44.010,0.97,P,nc72185210.mseed,3819.81982421875,3819.81982421875,51.55
Z5.GB360..HH,2014-03-20T18:41:04.420,4001,2014-03-20T18:41:44.430,0.959,P,nc72185210.mseed,26296.919921875,26296.919921875,52.22
NC.KCR.02.EH,2014-03-20T18:41:04.420,4138,2014-03-20T18:41:45.800,0.954,P,nc72185210.mseed,1584.9052734375,1584.9052734375,57.52
BK.JCC.00.HN,2014-03-20T18:41:04.420,4239,2014-03-20T18:41:46.810,0.908,P,nc72185210.mseed,1.2280120849609375,1.2280120849609375,68.18
PB.B934..EH,2014-03-20T18:41:04.420,14570,2014-03-20T18:43:30.120,0.941,P,nc72185210.mseed,261.4158630371094,261.4158630371094,84.75
NC.KCS..EH,2014-03-20T18:41:04.420,4574,2014-03-20T18:41:50.160,0.898,P,nc72185210.mseed,657.1359252929688,657.1359252929688,85.86
NC.KBS.02.EH,2014-03-20T18:41:04.420,4572,2014-03-20T18:41:50.140,0.892,P,nc72185210.mseed,1258.4183349609375,1258.4183349609375,87.04
NC.KHMB..HN,2014-03-20T18:41:04.420,4586,2014-03-20T18:41:50.280,0.964,P,nc72185210.mseed,1.303324580192566,1.303324580192566,89.2
NC.KIP..EH,2014-03-20T18:41:04.420,4763,2014-03-20T18:41:52.050,0.888,P,nc72185210.mseed,716.155029296875,716.155029296875,101.73
NC.KHBB..HN,2014-03-20T18:41:04.420,4915,2014-03-20T18:41:53.570,0.905,P,nc72185210.mseed,0.5759273171424866,0.5759273171424866,113.77
NC.KFP..EH,2014-03-20T18:41:04.420,4922,2014-03-20T18:41:53.640,0.97,P,nc72185210.mseed,537.289306640625,537.289306640625,116.85
NC.GTC..EH,2014-03-20T18:41:04.420,5034,2014-03-20T18:41:54.760,0.9,P,nc72185210.mseed,210.33502197265625,210.33502197265625,128.28
NC.KOM.02.EH,2014-03-20T18:41:04.420,5195,2014-03-20T18:41:56.370,0.975,P,nc72185210.mseed,643.615478515625,643.615478515625,138.27
NC.KRMB..HN,2014-03-20T18:41:04.420,5220,2014-03-20T18:41:56.620,0.869,P,nc72185210.mseed,0.1810503900051117,0.1810503900051117,143.2
NC.GNA.02.EH,2014-03-20T18:41:04.420,5218,2014-03-20T18:41:56.600,0.895,P,nc72185210.mseed,161.24789428710938,161.24789428710938,143.21
NC.GHO..EH,2014-03-20T18:41:04.420,5442,2014-03-20T18:41:58.840,0.945,P,nc72185210.mseed,109.48656463623048,109.48656463623048,161.84
Z5.GB210..HH,2014-03-20T18:41:04.420,5321,2014-03-20T18:41:57.630,0.921,P,nc72185210.mseed,41413.578125,41413.578125,175.23
TA.M02C..HN,2014-03-20T18:41:04.420,5790,2014-03-20T18:42:02.320,0.918,P,nc72185210.mseed,0.2346929609775543,0.2346929609775543,182.43
NC.GSN..EH,2014-03-20T18:41:04.420,5807,2014-03-20T18:42:02.490,0.883,P,nc72185210.mseed,66.49282836914062,66.49282836914062,187.88
NC.GHL..EH,2014-03-20T18:41:04.420,5800,2014-03-20T18:42:02.420,0.905,P,nc72185210.mseed,114.1350326538086,114.1350326538086,188.48
NC.KTR..EH,2014-03-20T18:41:04.420,5991,2014-03-20T18:42:04.330,0.942,P,nc72185210.mseed,60.4336051940918,60.4336051940918,200.35
NC.LAMB..EH,2014-03-20T18:41:04.420,6192,2014-03-20T18:42:06.340,0.935,P,nc72185210.mseed,54.894775390625,54.894775390625,212.74
NC.LSH.03.EH,2014-03-20T18:41:04.420,6238,2014-03-20T18:42:06.800,0.89,P,nc72185210.mseed,271.7306213378906,271.7306213378906,213.61
PB.B046..EH,2014-03-20T18:47:01.330,3434,2014-03-20T18:47:35.670,0.885,P,nc72185220.mseed,4559.392578125,4559.392578125,20.0
NC.KCO..EH,2014-03-20T18:47:01.330,3496,2014-03-20T18:47:36.290,0.984,P,nc72185220.mseed,1365.0574951171875,1365.0574951171875,22.02
NC.KCT..HN,2014-03-20T18:47:01.330,3554,2014-03-20T18:47:36.870,0.974,P,nc72185220.mseed,2.92367172241211,2.92367172241211,24.65
PB.B932..EH,2014-03-20T18:47:01.330,3525,2014-03-20T18:47:36.580,0.976,P,nc72185220.mseed,847.4808959960938,847.4808959960938,25.43
PB.B047..EH,2014-03-20T18:47:01.330,3622,2014-03-20T18:47:37.550,0.972,P,nc72185220.mseed,1650.1700439453125,1650.1700439453125,30.18
NC.KSM.02.EH,2014-03-20T18:47:01.330,3666,2014-03-20T18:47:37.990,0.978,P,nc72185220.mseed,1539.8883056640625,1539.8883056640625,31.82
PB.B045..EH,2014-03-20T18:47:01.330,3903,2014-03-20T18:47:40.360,0.876,P,nc72185220.mseed,524.880126953125,524.880126953125,46.74
Z5.GB360..HH,2014-03-20T18:47:01.330,3951,2014-03-20T18:47:40.840,0.953,P,nc72185220.mseed,7417.52685546875,7417.52685546875,50.27
PB.B933..EH,2014-03-20T18:47:01.330,3998,2014-03-20T18:47:41.310,0.963,P,nc72185220.mseed,544.2892456054688,544.2892456054688,53.93
NC.KMR..HN,2014-03-20T18:47:01.330,4402,2014-03-20T18:47:45.350,0.903,P,nc72185220.mseed,0.3245978951454162,0.3245978951454162,69.76
NC.KBS.02.EH,2014-03-20T18:47:01.330,4606,2014-03-20T18:47:47.390,0.955,P,nc72185220.mseed,291.6240234375,291.6240234375,89.5
NC.KIP..EH,2014-03-20T18:47:01.330,4790,2014-03-20T18:47:49.230,0.92,P,nc72185220.mseed,163.34803771972656,163.34803771972656,104.06
NC.KCPB..HN,2014-03-20T18:47:01.330,4777,2014-03-20T18:47:49.100,0.979,P,nc72185220.mseed,0.1994712948799133,0.1994712948799133,105.15
NC.KFP..EH,2014-03-20T18:47:01.330,4947,2014-03-20T18:47:50.800,0.938,P,nc72185220.mseed,117.83612060546876,117.83612060546876,118.9
NC.KOM.02.EH,2014-03-20T18:47:01.330,5196,2014-03-20T18:47:53.290,0.968,P,nc72185220.mseed,48.242862701416016,48.242862701416016,140.89
NC.GAC..EH,2014-03-20T18:47:01.330,4619,2014-03-20T18:47:47.520,0.985,P,nc72185220.mseed,256.076171875,256.076171875,213.05
NC.GRT..EH,2014-03-20T18:47:01.330,1,2014-03-20T18:47:01.340,0.908,P,nc72185220.mseed,173.32534790039062,173.32534790039062,219.22
PB.B046..EH,2014-03-20T20:09:54.810,3354,2014-03-20T20:10:28.350,0.971,P,nc72185280.mseed,15399.6396484375,15399.6396484375,14.99
NC.KCO..EH,2014-03-20T20:09:54.810,3416,2014-03-20T20:10:28.970,0.982,P,nc72185280.mseed,1739.510498046875,1739.510498046875,17.42
