station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,sta_dist_km,diting_polarity,diting_sharpness,pyrocko_phase_time,pyrocko_polarity
XQ.ME42.01.BH,2008-11-09 14:08:45.000,4609.0,2008-11-09 14:09:30.990,0.932,P,nc51210909.mseed,1272.927978515625,1272.927978515625,100.62,,,,
XQ.ME43.01.BH,2008-11-09 14:08:45.000,4792.0,2008-11-09 14:09:32.820,0.892,P,nc51210909.mseed,474.48052978515625,474.48052978515625,117.06,,,,
XQ.ME44.01.BH,2008-11-09 14:08:45.000,4867.0,2008-11-09 14:09:33.570,0.923,P,nc51210909.mseed,347.6059875488281,347.6059875488281,125.56,,,,
XQ.ME49.01.BH,2008-11-09 14:08:45.000,4447.0,2008-11-09 14:09:29.370,0.967,P,nc51210909.mseed,1757.675537109375,1757.675537109375,91.49,,,,
XQ.ME50.01.BH,2008-11-09 14:08:45.000,4720.0,2008-11-09 14:09:32.100,0.918,P,nc51210909.mseed,837.8992919921875,837.8992919921875,111.92,,,,
XQ.ME52.01.BH,2008-11-09 14:08:45.000,5075.0,2008-11-09 14:09:35.650,0.938,P,nc51210909.mseed,231.4847869873047,231.4847869873047,144.24,,,,
BK.GASB..HH,2009-01-18 22:27:25.580,5415.0,2009-01-18 22:28:19.630,0.937,P,nc51215473.mseed,526.06884765625,526.06884765625,161.19,1,E,,
BK.JCC..HH,2009-01-18 22:27:25.580,3838.0,2009-01-18 22:28:03.860,0.925,P,nc51215473.mseed,24457.197265625,24457.197265625,44.49,-1,E,,
BK.JCC..HH,2009-01-18 22:27:25.580,14774.0,2009-01-18 22:29:53.220,0.856,P,nc51215473.mseed,208.8542327880859,208.8542327880859,44.49,-1,E,,
BK.WDC..HH,2009-01-18 22:27:25.580,4539.0,2009-01-18 22:28:10.870,0.928,P,nc51215473.mseed,2452.925048828125,2452.925048828125,94.28,1,I,,
NC.GHM..EH,2009-01-18 22:27:25.580,5499.0,2009-01-18 22:28:20.470,0.901,P,nc51215473.mseed,147.30592346191406,147.30592346191406,170.94,1,E,,
NC.GRO..EH,2009-01-18 22:27:25.580,7720.0,2009-01-18 22:28:42.680,0.883,P,nc51215473.mseed,210.87689208984375,210.87689208984375,137.47,-1,I,,
NC.KCPB..HH,2009-01-18 22:27:25.580,5096.0,2009-01-18 22:28:16.440,0.865,P,nc51215473.mseed,452.9881591796875,452.9881591796875,141.82,1,I,,
NC.KHBB..HH,2009-01-18 22:27:25.580,3844.0,2009-01-18 22:28:03.920,0.857,P,nc51215473.mseed,45424.875,45424.875,43.05,-1,E,,
NC.KHBB..HH,2009-01-18 22:27:25.580,14798.0,2009-01-18 22:29:53.460,0.962,P,nc51215473.mseed,193.7855682373047,193.7855682373047,43.05,1,I,,
NC.KHMB..HH,2009-01-18 22:27:25.580,3579.0,2009-01-18 22:28:01.270,0.939,P,nc51215473.mseed,88884.734375,88884.734375,19.12,1,I,,
NC.KHMB..HH,2009-01-18 22:27:25.580,14514.0,2009-01-18 22:29:50.620,0.968,P,nc51215473.mseed,1121.7467041015625,1121.7467041015625,19.12,1,I,,
NC.KMPB..HH,2009-01-18 22:27:25.580,4279.0,2009-01-18 22:28:08.270,0.965,P,nc51215473.mseed,5838.59375,5838.59375,78.12,-1,I,,
NC.KMR..HH,2009-01-18 22:27:25.580,4397.0,2009-01-18 22:28:09.450,0.934,P,nc51215473.mseed,2447.919189453125,2447.919189453125,85.72,1,I,,
NC.KRP..HH,2009-01-18 22:27:25.580,3890.0,2009-01-18 22:28:04.380,0.927,P,nc51215473.mseed,30713.01171875,30713.01171875,46.19,1,I,,
NC.KSXB..HH,2009-01-18 22:27:25.580,4547.0,2009-01-18 22:28:10.950,0.854,P,nc51215473.mseed,2462.6376953125,2462.6376953125,100.42,-1,E,,
PB.B046..EH,2009-01-18 22:27:25.580,4484.0,2009-01-18 22:28:10.320,0.948,P,nc51215473.mseed,49.50087356567383,49.50087356567383,95.16,-1,I,,
PB.B047..EH,2009-01-18 22:27:25.580,4496.0,2009-01-18 22:28:10.440,0.922,P,nc51215473.mseed,54.72578811645508,54.72578811645508,95.56,-1,I,,
PB.B049..EH,2009-01-18 22:27:25.580,4357.0,2009-01-18 22:28:09.050,0.912,P,nc51215473.mseed,1123.300537109375,1123.300537109375,84.03,1,I,,
PB.B933..EH,2009-01-18 22:27:25.580,4646.0,2009-01-18 22:28:11.940,0.959,P,nc51215473.mseed,477.4794616699219,477.4794616699219,106.73,1,I,,
XQ.ME01.01.BH,2009-01-18 22:27:25.580,4462.0,2009-01-18 22:28:10.100,0.867,P,nc51215473.mseed,2406.322509765625,2406.322509765625,90.9,1,E,,
XQ.ME03.01.BH,2009-01-18 22:27:25.580,4377.0,2009-01-18 22:28:09.250,0.944,P,nc51215473.mseed,2706.76806640625,2706.76806640625,86.96,1,E,,
XQ.ME08.01.BH,2009-01-18 22:27:25.580,4390.0,2009-01-18 22:28:09.380,0.962,P,nc51215473.mseed,3085.293212890625,3085.293212890625,84.61,1,I,,
XQ.ME09.01.BH,2009-01-18 22:27:25.580,4159.0,2009-01-18 22:28:07.070,0.855,P,nc51215473.mseed,8876.220703125,8876.220703125,69.62,-1,E,,
XQ.ME13.01.BH,2009-01-18 22:27:25.580,4003.0,2009-01-18 22:28:05.510,0.918,P,nc51215473.mseed,18891.328125,18891.328125,56.72,-1,E,,
XQ.ME13.01.BH,2009-01-18 22:27:25.580,14945.0,2009-01-18 22:29:54.930,0.851,P,nc51215473.mseed,187.83615112304688,187.83615112304688,56.72,-1,E,,
XQ.ME27.01.BH,2009-01-18 22:27:25.580,4135.0,2009-01-18 22:28:06.830,0.963,P,nc51215473.mseed,22002.947265625,22002.947265625,65.22,1,I,,
XQ.ME29.01.BH,2009-01-18 22:27:25.580,3754.0,2009-01-18 22:28:03.020,0.949,P,nc51215473.mseed,50005.23046875,50005.23046875,38.84,-1,E,,
XQ.ME30.01.BH,2009-01-18 22:27:25.580,3515.0,2009-01-18 22:28:00.630,0.969,P,nc51215473.mseed,52830.703125,52830.703125,13.52,-1,I,,
XQ.ME30.01.BH,2009-01-18 22:27:25.580,14450.0,2009-01-18 22:29:49.980,0.968,P,nc51215473.mseed,966.4454956054688,966.4454956054688,13.52,1,I,,
XQ.ME31.01.BH,2009-01-18 22:27:25.580,3866.0,2009-01-18 22:28:04.140,0.888,P,nc51215473.mseed,20241.486328125,20241.486328125,43.68,-1,I,,
XQ.ME31.01.BH,2009-01-18 22:27:25.580,14814.0,2009-01-18 22:29:53.620,0.905,P,nc51215473.mseed,116.04427337646484,116.04427337646484,43.68,1,E,,
XQ.ME32.01.BH,2009-01-18 22:27:25.580,3955.0,2009-01-18 22:28:05.030,0.868,P,nc51215473.mseed,6287.31591796875,6287.31591796875,49.45,-1,E,,
XQ.ME34.01.BH,2009-01-18 22:27:25.580,4223.0,2009-01-18 22:28:07.710,0.853,P,nc51215473.mseed,5239.494140625,5239.494140625,72.94,-1,E,,
XQ.ME35.01.BH,2009-01-18 22:27:25.580,4143.0,2009-01-18 22:28:06.910,0.91,P,nc51215473.mseed,4202.52197265625,4202.52197265625,56.19,1,E,,
XQ.ME36.01.BH,2009-01-18 22:27:25.580,4498.0,2009-01-18 22:28:10.460,0.944,P,nc51215473.mseed,1895.2330322265625,1895.2330322265625,95.44,-1,I,,
XQ.ME37.01.BH,2009-01-18 22:27:25.580,4275.0,2009-01-18 22:28:08.230,0.938,P,nc51215473.mseed,2281.895263671875,2281.895263671875,75.93,1,I,,
XQ.ME39.01.BH,2009-01-18 22:27:25.580,4391.0,2009-01-18 22:28:09.390,0.91,P,nc51215473.mseed,2546.935546875,2546.935546875,86.17,1,I,,
XQ.ME41.01.BH,2009-01-18 22:27:25.580,4895.0,2009-01-18 22:28:14.430,0.901,P,nc51215473.mseed,1470.9908447265625,1470.9908447265625,120.64,1,I,,
XQ.ME43.01.BH,2009-01-18 22:27:25.580,5302.0,2009-01-18 22:28:18.500,0.88,P,nc51215473.mseed,376.2206726074219,376.2206726074219,157.69,1,I,,
XQ.ME49.01.BH,2009-01-18 22:27:25.580,4850.0,2009-01-18 22:28:13.980,0.879,P,nc51215473.mseed,728.8374633789062,728.8374633789062,123.08,1,I,,
XQ.ME50.01.BH,2009-01-18 22:27:25.580,5192.0,2009-01-18 22:28:17.400,0.887,P,nc51215473.mseed,897.7189331054688,897.7189331054688,149.0,1,I,,
BK.JCC..HH,2009-05-16 18:04:10.470,4202.0,2009-05-16 18:04:52.390,0.963,P,nc51221693.mseed,655.3989868164062,655.3989868164062,69.94,1,I,,
NC.KCPB..HH,2009-05-16 18:04:10.470,4866.0,2009-05-16 18:04:59.030,0.921,P,nc51221693.mseed,1822.9071044921875,1822.9071044921875,106.15,-1,E,,
NC.KCT..HH,2009-05-16 18:04:10.470,3550.0,2009-05-16 18:04:45.870,0.971,P,nc51221693.mseed,34045.98046875,34045.98046875,24.0,1,I,,
NC.KHBB..HH,2009-05-16 18:04:10.470,4893.0,2009-05-16 18:04:59.300,0.897,P,nc51221693.mseed,378.2262573242187,378.2262573242187,117.01,1,I,,
NC.KHMB..HH,2009-05-16 18:04:10.470,4554.0,2009-05-16 18:04:55.910,0.913,P,nc51221693.mseed,1103.2384033203125,1103.2384033203125,91.51,1,I,,
NC.KMPB..HH,2009-05-16 18:04:10.470,3715.0,2009-05-16 18:04:47.520,0.969,P,nc51221693.mseed,19092.615234375,19092.615234375,36.05,1,E,,
NC.KSXB..HH,2009-05-16 18:04:10.470,5574.0,2009-05-16 18:05:06.110,0.934,P,nc51221693.mseed,127.99675750732422,127.99675750732422,177.13,1,I,,
PB.B045..EH,2009-05-16 18:04:10.470,3894.0,2009-05-16 18:04:49.310,0.962,P,nc51221693.mseed,2194.62353515625,2194.62353515625,46.73,1,I,,
PB.B046..EH,2009-05-16 18:04:10.470,3432.0,2009-05-16 18:04:44.690,0.96,P,nc51221693.mseed,2248.455810546875,2248.455810546875,20.26,1,I,,
PB.B047..EH,2009-05-16 18:04:10.470,3615.0,2009-05-16 18:04:46.520,0.962,P,nc51221693.mseed,8444.7373046875,8444.7373046875,30.76,1,I,,
PB.B049..EH,2009-05-16 18:04:10.470,4105.0,2009-05-16 18:04:51.420,0.912,P,nc51221693.mseed,1097.802734375,1097.802734375,60.33,1,E,,
PB.B933..EH,2009-05-16 18:04:10.470,3988.0,2009-05-16 18:04:50.250,0.95,P,nc51221693.mseed,2256.244384765625,2256.244384765625,54.8,-1,E,,
PB.B935..EH,2009-05-16 18:04:10.470,4472.0,2009-05-16 18:04:55.090,0.95,P,nc51221693.mseed,199.4482421875,199.4482421875,82.68,1,E,,
XQ.ME01.01.BH,2009-05-16 18:04:10.470,5725.0,2009-05-16 18:05:07.620,0.863,P,nc51221693.mseed,54.20406723022461,54.20406723022461,187.76,1,I,,
XQ.ME03.01.BH,2009-05-16 18:04:10.470,5398.0,2009-05-16 18:05:04.350,0.907,P,nc51221693.mseed,232.72479248046875,232.72479248046875,163.52,-1,I,,
XQ.ME07.01.BH,2009-05-16 18:04:10.470,4726.0,2009-05-16 18:04:57.630,0.912,P,nc51221693.mseed,370.0322570800781,370.0322570800781,108.14,1,I,,
XQ.ME29.01.BH,2009-05-16 18:04:10.470,5261.0,2009-05-16 18:05:02.980,0.912,P,nc51221693.mseed,745.330810546875,745.330810546875,148.72,1,E,,
XQ.ME30.01.BH,2009-05-16 18:04:10.470,4635.0,2009-05-16 18:04:56.720,0.959,P,nc51221693.mseed,614.386962890625,614.386962890625,100.23,1,I,,
XQ.ME31.01.BH,2009-05-16 18:04:10.470,4206.0,2009-05-16 18:04:52.430,0.929,P,nc51221693.mseed,2139.6298828125,2139.6298828125,66.71,1,I,,
XQ.ME32.01.BH,2009-05-16 18:04:10.470,4208.0,2009-05-16 18:04:52.450,0.951,P,nc51221693.mseed,3452.16552734375,3452.16552734375,64.22,1,I,,
XQ.ME33.01.BH,2009-05-16 18:04:10.470,4225.0,2009-05-16 18:04:52.620,0.882,P,nc51221693.mseed,4065.23876953125,4065.23876953125,64.03,1,I,,
XQ.ME34.01.BH,2009-05-16 18:04:10.470,3785.0,2009-05-16 18:04:48.220,0.952,P,nc51221693.mseed,11916.259765625,11916.259765625,38.56,1,I,,
XQ.ME35.01.BH,2009-05-16 18:04:10.470,4224.0,2009-05-16 18:04:52.610,0.959,P,nc51221693.mseed,1466.658203125,1466.658203125,68.43,1,E,,
XQ.ME36.01.BH,2009-05-16 18:04:10.470,3635.0,2009-05-16 18:04:46.720,0.958,P,nc51221693.mseed,28434.154296875,28434.154296875,31.3,1,I,,
XQ.ME38.01.BH,2009-05-16 18:04:10.470,4567.0,2009-05-16 18:04:56.040,0.854,P,nc51221693.mseed,565.8831787109375,565.8831787109375,89.87,1,E,,
XQ.ME44.01.BH,2009-05-16 18:04:10.470,5206.0,2009-05-16 18:05:02.430,0.933,P,nc51221693.mseed,133.4340057373047,133.4340057373047,145.99,-1,E,,
XQ.ME50.01.BH,2009-05-16 18:04:10.470,4894.0,2009-05-16 18:04:59.310,0.902,P,nc51221693.mseed,1091.0341796875,1091.0341796875,117.8,-1,E,,
BK.JCC..HH,2009-05-24 01:10:50.020,4248.0,2009-05-24 01:11:32.400,0.906,P,nc51222070.mseed,1477.191162109375,1477.191162109375,69.19,1,I,,
NC.GHO..EH,2009-05-24 01:10:50.020,5438.0,2009-05-24 01:11:44.300,0.911,P,nc51222070.mseed,60.25666809082031,60.25666809082031,162.48,-1,I,,
NC.GNA.02.EH,2009-05-24 01:10:50.020,5217.0,2009-05-24 01:11:42.090,0.882,P,nc51222070.mseed,73.24778747558594,73.24778747558594,143.87,1,E,,
NC.KCPB..HH,2009-05-24 01:10:50.020,4754.0,2009-05-24 01:11:37.460,0.929,P,nc51222070.mseed,855.0142822265625,855.0142822265625,104.26,-1,I,,
NC.KCT..HH,2009-05-24 01:10:50.020,3527.0,2009-05-24 01:11:25.190,0.96,P,nc51222070.mseed,21199.8671875,21199.8671875,23.16,1,I,,
NC.KHMB..HH,2009-05-24 01:10:50.020,4592.0,2009-05-24 01:11:35.840,0.949,P,nc51222070.mseed,1335.80908203125,1335.80908203125,90.41,1,I,,
NC.KMPB..HH,2009-05-24 01:10:50.020,3692.0,2009-05-24 01:11:26.840,0.89,P,nc51222070.mseed,10688.7431640625,10688.7431640625,34.32,1,E,,
PB.B045..EH,2009-05-24 01:10:50.020,3870.0,2009-05-24 01:11:28.620,0.951,P,nc51222070.mseed,1874.5191650390625,1874.5191650390625,44.96,1,I,,
PB.B046..EH,2009-05-24 01:10:50.020,3393.0,2009-05-24 01:11:23.850,0.975,P,nc51222070.mseed,18230.4453125,18230.4453125,18.27,-1,I,,
PB.B046..EH,2009-05-24 01:10:50.020,9382.0,2009-05-24 01:12:23.740,0.959,P,nc51222070.mseed,1124.2755126953125,1124.2755126953125,18.27,-1,I,,
PB.B047..EH,2009-05-24 01:10:50.020,3578.0,2009-05-24 01:11:25.700,0.982,P,nc51222070.mseed,5760.18603515625,5760.18603515625,28.65,-1,I,,
PB.B047..EH,2009-05-24 01:10:50.020,9569.0,2009-05-24 01:12:25.610,0.971,P,nc51222070.mseed,297.081298828125,297.081298828125,28.65,-1,I,,
PB.B933..EH,2009-05-24 01:10:50.020,3962.0,2009-05-24 01:11:29.540,0.973,P,nc51222070.mseed,2792.035400390625,2792.035400390625,52.78,-1,I,,
XQ.ME01.01.BH,2009-05-24 01:10:50.020,5781.0,2009-05-24 01:11:47.730,0.86,P,nc51222070.mseed,161.84864807128906,161.84864807128906,187.23,1,I,,
XQ.ME03.01.BH,2009-05-24 01:10:50.020,5458.0,2009-05-24 01:11:44.500,0.863,P,nc51222070.mseed,222.6983184814453,222.6983184814453,163.38,1,I,,
XQ.ME04.01.BH,2009-05-24 01:10:50.020,5234.0,2009-05-24 01:11:42.260,0.903,P,nc51222070.mseed,383.1147766113281,383.1147766113281,142.94,1,I,,
XQ.ME07.01.BH,2009-05-24 01:10:50.020,4792.0,2009-05-24 01:11:37.840,0.862,P,nc51222070.mseed,1153.8216552734375,1153.8216552734375,107.66,1,I,,
XQ.ME30.01.BH,2009-05-24 01:10:50.020,4662.0,2009-05-24 01:11:36.540,0.928,P,nc51222070.mseed,1146.2969970703125,1146.2969970703125,98.92,1,I,,
XQ.ME31.01.BH,2009-05-24 01:10:50.020,4240.0,2009-05-24 01:11:32.320,0.94,P,nc51222070.mseed,2734.679931640625,2734.679931640625,65.61,1,I,,
XQ.ME32.01.BH,2009-05-24 01:10:50.020,4223.0,2009-05-24 01:11:32.150,0.86,P,nc51222070.mseed,3073.33984375,3073.33984375,62.71,1,I,,
XQ.ME33.01.BH,2009-05-24 01:10:50.020,4199.0,2009-05-24 01:11:31.910,0.897,P,nc51222070.mseed,4952.67138671875,4952.67138671875,62.26,1,E,,
XQ.ME35.01.BH,2009-05-24 01:10:50.020,4203.0,2009-05-24 01:11:31.950,0.887,P,nc51222070.mseed,1660.0185546875,1660.0185546875,66.63,1,I,,
XQ.ME35.01.BH,2009-05-24 01:10:50.020,10234.0,2009-05-24 01:12:32.260,0.901,P,nc51222070.mseed,78.35260772705078,78.35260772705078,66.63,1,E,,
XQ.ME36.01.BH,2009-05-24 01:10:50.020,3601.0,2009-05-24 01:11:25.930,0.97,P,nc51222070.mseed,12761.2763671875,12761.2763671875,29.19,-1,I,,
XQ.ME36.01.BH,2009-05-24 01:10:50.020,9586.0,2009-05-24 01:12:25.780,0.904,P,nc51222070.mseed,581.2899169921875,581.2899169921875,29.19,1,E,,
XQ.ME38.01.BH,2009-05-24 01:10:50.020,4587.0,2009-05-24 01:11:35.790,0.889,P,nc51222070.mseed,802.8214721679688,802.8214721679688,87.76,-1,E,,
XQ.ME39.01.BH,2009-05-24 01:10:50.020,4454.0,2009-05-24 01:11:34.460,0.898,P,nc51222070.mseed,846.5841674804688,846.5841674804688,78.05,1,E,,
XQ.ME43.01.BH,2009-05-24 01:10:50.020,12170.0,2009-05-24 01:12:51.620,0.895,P,nc51222070.mseed,66.81758117675781,66.81758117675781,139.59,-1,E,,
XQ.ME46.01.BH,2009-05-24 01:10:50.020,5712.0,2009-05-24 01:11:47.040,0.878,P,nc51222070.mseed,109.8769302368164,109.8769302368164,180.06,-1,I,,
XQ.ME46.01.BH,2009-05-24 01:10:50.020,12504.0,2009-05-24 01:12:54.960,0.953,P,nc51222070.mseed,94.33893585205078,94.33893585205078,180.06,1,I,,
XQ.ME49.01.BH,2009-05-24 01:10:50.020,4466.0,2009-05-24 01:11:34.580,0.874,P,nc51222070.mseed,2937.2314453125,2937.2314453125,82.72,-1,E,,
XQ.ME50.01.BH,2009-05-24 01:10:50.020,4914.0,2009-05-24 01:11:39.060,0.856,P,nc51222070.mseed,471.9192504882813,471.9192504882813,115.89,-1,I,,
XQ.ME52.01.BH,2009-05-24 01:10:50.020,5348.0,2009-05-24 01:11:43.400,0.901,P,nc51222070.mseed,128.3289794921875,128.3289794921875,154.73,-1,E,,
XQ.ME52.01.BH,2009-05-24 01:10:50.020,12048.0,2009-05-24 01:12:50.400,0.969,P,nc51222070.mseed,133.99034118652344,133.99034118652344,154.73,1,I,,
XQ.ME53.01.BH,2009-05-24 01:10:50.020,5205.0,2009-05-24 01:11:41.970,0.923,P,nc51222070.mseed,234.5941925048828,234.5941925048828,143.19,-1,I,,
BK.GASB..HH,2009-05-24 01:14:43.810,5573.0,2009-05-24 01:15:39.440,0.906,P,nc51222072.mseed,84.94253540039062,84.94253540039062,167.46,1,E,,
BK.JCC..HH,2009-05-24 01:14:43.810,4227.0,2009-05-24 01:15:25.980,0.936,P,nc51222072.mseed,1614.858154296875,1614.858154296875,68.5,1,I,,
BK.YBH..HH,2009-05-24 01:14:43.810,6218.0,2009-05-24 01:15:45.890,0.859,P,nc51222072.mseed,81.27469635009766,81.27469635009766,217.45,-1,E,,
NC.GCW..EH,2009-05-24 01:14:43.810,5649.0,2009-05-24 01:15:40.200,0.876,P,nc51222072.mseed,33.91548156738281,33.91548156738281,177.76,-1,I,,
NC.GHL..EH,2009-05-24 01:14:43.810,5784.0,2009-05-24 01:15:41.550,0.924,P,nc51222072.mseed,45.836185455322266,45.836185455322266,188.55,-1,E,,
NC.GHO..EH,2009-05-24 01:14:43.810,5415.0,2009-05-24 01:15:37.860,0.957,P,nc51222072.mseed,81.38512420654297,81.38512420654297,161.83,-1,I,,
NC.GNA.02.EH,2009-05-24 01:14:43.810,5198.0,2009-05-24 01:15:35.690,0.894,P,nc51222072.mseed,147.9242706298828,147.9242706298828,143.21,1,E,,
NC.KCPB..HH,2009-05-24 01:14:43.810,4730.0,2009-05-24 01:15:31.010,0.948,P,nc51222072.mseed,1301.281982421875,1301.281982421875,103.31,-1,I,,
NC.KCT..HH,2009-05-24 01:14:43.810,3511.0,2009-05-24 01:15:18.820,0.963,P,nc51222072.mseed,29754.396484375,29754.396484375,22.46,1,I,,
NC.KHBB..HH,2009-05-24 01:14:43.810,4898.0,2009-05-24 01:15:32.690,0.88,P,nc51222072.mseed,364.8556213378906,364.8556213378906,114.11,-1,E,,
NC.KHMB..HH,2009-05-24 01:14:43.810,4575.0,2009-05-24 01:15:29.460,0.926,P,nc51222072.mseed,1583.683349609375,1583.683349609375,89.54,1,I,,
NC.KMPB..HH,2009-05-24 01:14:43.810,3676.0,2009-05-24 01:15:20.470,0.855,P,nc51222072.mseed,15078.525390625,15078.525390625,33.17,1,E,,
NC.KMR..HH,2009-05-24 01:14:43.810,4262.0,2009-05-24 01:15:26.330,0.89,P,nc51222072.mseed,3587.185791015625,3587.185791015625,66.96,-1,I,,
NC.KSXB..HH,2009-05-24 01:14:43.810,5614.0,2009-05-24 01:15:39.850,0.926,P,nc51222072.mseed,208.69281005859375,208.69281005859375,176.7,1,I,,
PB.B045..EH,2009-05-24 01:14:43.810,3853.0,2009-05-24 01:15:22.240,0.94,P,nc51222072.mseed,3016.170166015625,3016.170166015625,43.78,1,I,,
PB.B046..EH,2009-05-24 01:14:43.810,3377.0,2009-05-24 01:15:17.480,0.973,P,nc51222072.mseed,31906.134765625,31906.134765625,17.03,1,I,,
PB.B047..EH,2009-05-24 01:14:43.810,3560.0,2009-05-24 01:15:19.310,0.975,P,nc51222072.mseed,6026.70654296875,6026.70654296875,27.43,-1,I,,
PB.B049..EH,2009-05-24 01:14:43.810,4079.0,2009-05-24 01:15:24.500,0.954,P,nc51222072.mseed,999.9398193359376,999.9398193359376,57.0,-1,E,,
PB.B933..EH,2009-05-24 01:14:43.810,3943.0,2009-05-24 01:15:23.140,0.97,P,nc51222072.mseed,2794.558837890625,2794.558837890625,51.7,-1,I,,
XQ.ME01.01.BH,2009-05-24 01:14:43.810,5764.0,2009-05-24 01:15:41.350,0.917,P,nc51222072.mseed,194.38021850585935,194.38021850585935,186.64,,,,
XQ.ME04.01.BH,2009-05-24 01:14:43.810,5217.0,2009-05-24 01:15:35.880,0.906,P,nc51222072.mseed,354.33135986328125,354.33135986328125,142.25,,,,
XQ.ME07.01.BH,2009-05-24 01:14:43.810,4770.0,2009-05-24 01:15:31.410,0.866,P,nc51222072.mseed,1217.5252685546875,1217.5252685546875,107.11,,,,
XQ.ME13.01.BH,2009-05-24 01:14:43.810,5267.0,2009-05-24 01:15:36.380,0.856,P,nc51222072.mseed,176.7815399169922,176.7815399169922,142.02,,,,
XQ.ME29.01.BH,2009-05-24 01:14:43.810,5285.0,2009-05-24 01:15:36.560,0.855,P,nc51222072.mseed,818.6610107421875,818.6610107421875,146.52,,,,
XQ.ME30.01.BH,2009-05-24 01:14:43.810,4643.0,2009-05-24 01:15:30.140,0.913,P,nc51222072.mseed,1080.1729736328125,1080.1729736328125,97.94,,,,
XQ.ME31.01.BH,2009-05-24 01:14:43.810,4221.0,2009-05-24 01:15:25.920,0.958,P,nc51222072.mseed,3130.74658203125,3130.74658203125,64.75,,,,
XQ.ME32.01.BH,2009-05-24 01:14:43.810,4203.0,2009-05-24 01:15:25.740,0.935,P,nc51222072.mseed,3476.578857421875,3476.578857421875,61.65,,,,
XQ.ME35.01.BH,2009-05-24 01:14:43.810,4191.0,2009-05-24 01:15:25.620,0.925,P,nc51222072.mseed,2113.69091796875,2113.69091796875,65.44,,,,
XQ.ME36.01.BH,2009-05-24 01:14:43.810,3583.0,2009-05-24 01:15:19.540,0.98,P,nc51222072.mseed,13452.8486328125,13452.8486328125,27.98,,,,
XQ.ME38.01.BH,2009-05-24 01:14:43.810,4570.0,2009-05-24 01:15:29.410,0.854,P,nc51222072.mseed,901.1434326171876,901.1434326171876,86.55,,,,
XQ.ME39.01.BH,2009-05-24 01:14:43.810,4437.0,2009-05-24 01:15:28.080,0.877,P,nc51222072.mseed,1006.4824829101562,1006.4824829101562,76.81,,,,
XQ.ME42.01.BH,2009-05-24 01:14:43.810,4998.0,2009-05-24 01:15:33.690,0.902,P,nc51222072.mseed,309.5595703125,309.5595703125,122.52,,,,
XQ.ME43.01.BH,2009-05-24 01:14:43.810,5190.0,2009-05-24 01:15:35.610,0.96,P,nc51222072.mseed,188.96212768554688,188.96212768554688,138.57,,,,
XQ.ME44.01.BH,2009-05-24 01:14:43.810,5220.0,2009-05-24 01:15:35.910,0.978,P,nc51222072.mseed,404.8370971679687,404.8370971679687,143.07,,,,
XQ.ME46.01.BH,2009-05-24 01:14:43.810,5694.0,2009-05-24 01:15:40.650,0.864,P,nc51222072.mseed,159.86155700683594,159.86155700683594,179.13,,,,
XQ.ME49.01.BH,2009-05-24 01:14:43.810,4448.0,2009-05-24 01:15:28.190,0.873,P,nc51222072.mseed,4155.19189453125,4155.19189453125,81.71,,,,
XQ.ME50.01.BH,2009-05-24 01:14:43.810,4896.0,2009-05-24 01:15:32.670,0.895,P,nc51222072.mseed,884.474365234375,884.474365234375,114.94,,,,
XQ.ME52.01.BH,2009-05-24 01:14:43.810,5330.0,2009-05-24 01:15:37.010,0.958,P,nc51222072.mseed,186.2966156005859,186.2966156005859,153.83,,,,
XQ.ME53.01.BH,2009-05-24 01:14:43.810,5186.0,2009-05-24 01:15:35.570,0.945,P,nc51222072.mseed,317.4630126953125,317.4630126953125,142.5,,,,
BK.GASB..HH,2008-02-24 12:59:50.860,5660.0,2008-02-24 13:00:47.360,0.864,P,nc71100926.mseed,738.4210815429688,738.4210815429688,162.62,1,I,2008-02-24T13:00:47.3239,None
BK.JCC..HH,2008-02-24 12:59:50.860,3557.0,2008-02-24 13:00:26.330,0.963,P,nc71100926.mseed,28106.4765625,28106.4765625,27.54,-1,E,2008-02-24T13:00:26.3991,-1
BK.WDC..HH,2008-02-24 12:59:50.860,4828.0,2008-02-24 13:00:39.040,0.871,P,nc71100926.mseed,5350.82275390625,5350.82275390625,105.87,-1,E,2008-02-24T13:00:38.9927,-1
BK.YBH..HH,,,,,P,nc71100926.mseed,,,,,,2008-02-24T13:00:41.7123,-1
BK.YBH..HH,,,,,P,nc71100926.mseed,,,,,,2008-02-24T13:00:41.7533,-1
NC.GRO..EH,2008-02-24 12:59:50.860,5447.0,2008-02-24 13:00:45.230,0.852,P,nc71100926.mseed,654.463134765625,654.463134765625,140.99,-1,E,2008-02-24T13:00:45.2644,-1
NC.GVV..EH,2008-02-24 12:59:50.860,5624.0,2008-02-24 13:00:47.000,0.862,P,nc71100926.mseed,136.1711883544922,136.1711883544922,153.34,1,E,,
NC.KCPB..HH,,,,,P,nc71100926.mseed,,,,,,2008-02-24T13:00:45.7450,-1
NC.KRMB..HH,2008-02-24 12:59:50.860,4334.0,2008-02-24 13:00:34.100,0.974,P,nc71100926.mseed,7545.74609375,7545.74609375,70.89,-1,I,2008-02-24T13:00:34.1578,-1
