station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,sta_dist_km,diting_polarity,diting_sharpness,pyrocko_phase_time,pyrocko_polarity,mag,depth,lat,long
PB.B932..EH,2017-12-05 17:48:33.270,3947.0,2017-12-05 17:49:12.665,0.982,P,nc72935406.mseed,2762.451416015625,2762.451416015625,48.18,-1,I,,,2.47,7.61,40.7085,-124.2445
PB.B047..EH,2017-12-05 17:48:33.270,4010.0,2017-12-05 17:49:13.295,0.98,P,nc72935406.mseed,5613.20703125,5613.20703125,51.31,-1,I,,,2.47,7.61,40.7085,-124.2445
NC.KPP..EH,2017-12-05 17:48:33.270,4626.0,2017-12-05 17:49:19.455,0.985,P,nc72935406.mseed,1345.010498046875,1345.010498046875,84.84,,,,,2.47,7.61,40.7085,-124.2445
NP.1582..HN,2017-12-05 22:30:37.360,3155.0,2017-12-05 22:31:08.835,0.986,P,nc72935551.mseed,470.37744140625,470.37744140625,3.69,,,,,2.09,5.88,40.6988333,-124.2355
CE.89781.10.HN,2017-12-05 22:30:37.360,3278.0,2017-12-05 22:31:10.065,0.986,P,nc72935551.mseed,26.04747772216797,26.04747772216797,12.19,,,,,2.09,5.88,40.6988333,-124.2355
NP.1023.10.HN,2017-12-05 22:30:37.360,3340.0,2017-12-05 22:31:10.685,0.98,P,nc72935551.mseed,13.148263931274414,13.148263931274414,13.84,,,,,2.09,5.88,40.6988333,-124.2355
BK.JCC.00.HN,2017-12-05 22:30:37.360,3442.0,2017-12-05 22:31:11.705,0.986,P,nc72935551.mseed,0.9229887127876282,0.9229887127876282,21.82,-1,I,,,2.09,5.88,40.6988333,-124.2355
NP.1584..HN,2017-12-05 22:30:37.360,3526.0,2017-12-05 22:31:12.545,0.958,P,nc72935551.mseed,9.603999137878418,9.603999137878418,22.91,,,,,2.09,5.88,40.6988333,-124.2355
PB.B045..EH,2017-12-05 22:30:37.360,3726.0,2017-12-05 22:31:14.545,0.962,P,nc72935551.mseed,3951.218505859375,3951.218505859375,35.52,-1,I,,,2.09,5.88,40.6988333,-124.2355
PB.B932..EH,2017-12-05 22:30:37.360,3924.0,2017-12-05 22:31:16.525,0.982,P,nc72935551.mseed,1108.2437744140625,1108.2437744140625,47.08,-1,I,,,2.09,5.88,40.6988333,-124.2355
NC.KCO..HN,2017-12-05 22:30:37.360,3998.0,2017-12-05 22:31:17.265,0.98,P,nc72935551.mseed,1.6279380321502686,1.6279380321502686,49.16,,,,,2.09,5.88,40.6988333,-124.2355
PB.B047..EH,2017-12-05 22:30:37.360,3987.0,2017-12-05 22:31:17.155,0.978,P,nc72935551.mseed,2922.602294921875,2922.602294921875,50.16,-1,I,,,2.09,5.88,40.6988333,-124.2355
NC.KRP..HN,2017-12-05 22:30:37.360,4070.0,2017-12-05 22:31:17.985,0.962,P,nc72935551.mseed,0.3361673951148987,0.3361673951148987,54.0,-1,I,,,2.09,5.88,40.6988333,-124.2355
NC.KPP..EH,2017-12-05 22:30:37.360,4602.0,2017-12-05 22:31:23.305,0.959,P,nc72935551.mseed,646.886474609375,646.886474609375,83.66,,,,,2.09,5.88,40.6988333,-124.2355
NC.KKP..EH,2017-12-05 22:30:37.360,4666.0,2017-12-05 22:31:23.945,0.958,P,nc72935551.mseed,135.66806030273438,135.66806030273438,89.42,,,,,2.09,5.88,40.6988333,-124.2355
NP.1582..HN,2017-12-06 13:26:59.300,3193.0,2017-12-06 13:27:31.155,0.981,P,nc72935821.mseed,1220.17822265625,1220.17822265625,1.89,,,2017-12-06T13:27:31.2161,1.0,2.8,1.88,40.6891667,-124.2111667
CE.89781.10.HN,2017-12-06 13:26:59.300,3302.0,2017-12-06 13:27:32.245,0.986,P,nc72935821.mseed,167.7483673095703,167.7483673095703,11.92,,,2017-12-06T13:27:32.3200,-1.0,2.8,1.88,40.6891667,-124.2111667
CE.89255.10.HN,2017-12-06 13:26:59.300,3346.0,2017-12-06 13:27:32.685,0.974,P,nc72935821.mseed,17.338348388671875,17.338348388671875,12.09,,,2017-12-06T13:27:32.7700,-1.0,2.8,1.88,40.6891667,-124.2111667
NP.1746..HN,2017-12-06 13:26:59.300,3355.0,2017-12-06 13:27:32.775,0.973,P,nc72935821.mseed,29.746063232421875,29.746063232421875,12.34,,,2017-12-06T13:27:32.8500,-1.0,2.8,1.88,40.6891667,-124.2111667
NP.1023.10.HN,2017-12-06 13:26:59.300,3370.0,2017-12-06 13:27:32.925,0.981,P,nc72935821.mseed,78.58094024658203,78.58094024658203,13.32,-1,I,2017-12-06T13:27:32.9900,-1.0,2.8,1.88,40.6891667,-124.2111667
BK.JCC.00.HN,2017-12-06 13:26:59.300,3467.0,2017-12-06 13:27:33.895,0.979,P,nc72935821.mseed,7.581655025482178,7.581655025482178,20.93,-1,I,,,2.8,1.88,40.6891667,-124.2111667
NP.1580.01.HN,2017-12-06 13:26:59.300,3521.0,2017-12-06 13:27:34.435,0.979,P,nc72935821.mseed,19.683584213256836,19.683584213256836,23.79,,,2017-12-06T13:27:34.5100,-1.0,2.8,1.88,40.6891667,-124.2111667
PB.B046..EH,2017-12-06 13:26:59.300,3891.0,2017-12-06 13:27:38.135,0.963,P,nc72935821.mseed,14951.6279296875,14951.6279296875,41.24,-1,E,2017-12-06T13:27:38.2200,-1.0,2.8,1.88,40.6891667,-124.2111667
NC.KCR.02.EH,2017-12-06 13:26:59.300,3930.0,2017-12-06 13:27:38.525,0.951,P,nc72935821.mseed,1872.8115234375,1872.8115234375,44.1,,,2017-12-06T13:27:38.6100,1.0,2.8,1.88,40.6891667,-124.2111667
PB.B932..EH,2017-12-06 13:26:59.300,3952.0,2017-12-06 13:27:38.745,0.969,P,nc72935821.mseed,8346.056640625,8346.056640625,46.0,-1,E,2017-12-06T13:27:38.8300,-1.0,2.8,1.88,40.6891667,-124.2111667
PB.B047..EH,2017-12-06 13:26:59.300,4015.0,2017-12-06 13:27:39.375,0.967,P,nc72935821.mseed,25525.8046875,25525.8046875,48.9,-1,I,2017-12-06T13:27:39.4400,-1.0,2.8,1.88,40.6891667,-124.2111667
NC.KRP..HN,2017-12-06 13:26:59.300,4094.0,2017-12-06 13:27:40.165,0.984,P,nc72935821.mseed,2.7146925926208496,2.7146925926208496,54.38,1,I,,,2.8,1.88,40.6891667,-124.2111667
NC.KSXB..HN,2017-12-06 13:26:59.300,5152.0,2017-12-06 13:27:50.745,0.961,P,nc72935821.mseed,0.4787503480911255,0.4787503480911255,129.8,1,I,,,2.8,1.88,40.6891667,-124.2111667
NC.KPP..EH,2017-12-18 21:32:50.630,3755.0,2017-12-18 21:33:28.105,0.98,P,nc72941716.mseed,250.85459899902344,250.85459899902344,25.34,,,,,2.03,36.31,40.176,-123.1641667
NC.KKP..EH,2017-12-18 21:32:50.630,3790.0,2017-12-18 21:33:28.455,0.979,P,nc72941716.mseed,677.7300415039062,677.7300415039062,26.24,,,,,2.03,36.31,40.176,-123.1641667
NC.LBP..EH,2017-12-18 21:32:50.630,3749.0,2017-12-18 21:33:28.045,0.987,P,nc72941716.mseed,205.5641937255859,205.5641937255859,28.65,-1,I,,,2.03,36.31,40.176,-123.1641667
NC.LVR..EH,2017-12-18 21:32:50.630,3936.0,2017-12-18 21:33:29.915,0.99,P,nc72941716.mseed,351.7259216308594,351.7259216308594,44.58,,,,,2.03,36.31,40.176,-123.1641667
NC.GRO..EH,2017-12-18 21:32:50.630,4018.0,2017-12-18 21:33:30.735,0.976,P,nc72941716.mseed,95.5725326538086,95.5725326538086,50.97,,,,,2.03,36.31,40.176,-123.1641667
NC.LRB..EH,2017-12-18 21:32:50.630,4062.0,2017-12-18 21:33:31.175,0.964,P,nc72941716.mseed,287.45452880859375,287.45452880859375,51.79,,,,,2.03,36.31,40.176,-123.1641667
PB.B049..EH,2017-12-18 21:32:50.630,4018.0,2017-12-18 21:33:30.735,0.971,P,nc72941716.mseed,101.69419860839844,101.69419860839844,56.23,1,I,,,2.03,36.31,40.176,-123.1641667
NC.KCR.02.EH,2017-12-18 21:32:50.630,4119.0,2017-12-18 21:33:31.745,0.979,P,nc72941716.mseed,77.49819946289062,77.49819946289062,62.36,,,,,2.03,36.31,40.176,-123.1641667
NC.GTC..EH,2017-12-18 21:32:50.630,4435.0,2017-12-18 21:33:34.905,0.957,P,nc72941716.mseed,95.38520050048828,95.38520050048828,92.5,,,,,2.03,36.31,40.176,-123.1641667
NC.KHBB..HH,2017-12-20 23:48:15.750,3542.0,2017-12-20 23:48:51.095,0.984,P,nc72942761.mseed,18106.91796875,18106.91796875,12.23,1,I,2017-12-20T23:48:51.1700,-1.0,2.7,29.31,40.5561667,-123.171
NC.KCR.02.EH,2017-12-20 23:48:15.750,4026.0,2017-12-20 23:48:55.935,0.962,P,nc72942761.mseed,1687.3919677734375,1687.3919677734375,56.93,,,2017-12-20T23:48:56.0100,1.0,2.7,29.31,40.5561667,-123.171
PB.B049..EH,2017-12-20 23:48:15.750,4106.0,2017-12-20 23:48:56.735,0.954,P,nc72942761.mseed,5327.8994140625,5327.8994140625,65.46,1,E,2017-12-20T23:48:56.8543,1.0,2.7,29.31,40.5561667,-123.171
NC.KBN..EH,2017-12-20 23:48:15.750,4279.0,2017-12-20 23:48:58.465,0.97,P,nc72942761.mseed,707.7569580078125,707.7569580078125,73.74,,,2017-12-20T23:48:58.5400,-1.0,2.7,29.31,40.5561667,-123.171
BK.JCC.00.HH,2017-12-20 23:48:15.750,4301.0,2017-12-20 23:48:58.685,0.954,P,nc72942761.mseed,9101.6142578125,9101.6142578125,78.16,1,I,2017-12-20T23:48:58.0156,,2.7,29.31,40.5561667,-123.171
NC.KIP..EH,2017-12-20 23:48:15.750,4415.0,2017-12-20 23:48:59.825,0.974,P,nc72942761.mseed,458.3052062988281,458.3052062988281,87.13,,,2017-12-20T23:48:59.9000,-1.0,2.7,29.31,40.5561667,-123.171
PB.B047..EH,2017-12-20 23:48:15.750,4402.0,2017-12-20 23:48:59.695,0.963,P,nc72942761.mseed,330.2360534667969,330.2360534667969,91.36,1,I,2017-12-20T23:48:59.6250,1.0,2.7,29.31,40.5561667,-123.171
NC.LPK..EH,2017-12-20 23:48:15.750,4818.0,2017-12-20 23:49:03.855,0.96,P,nc72942761.mseed,684.0960083007812,684.0960083007812,112.93,,,2017-12-20T23:49:03.9500,-1.0,2.7,29.31,40.5561667,-123.171
PB.B049..EH,2017-12-25 10:20:24.660,3430.0,2017-12-25 10:20:58.885,0.98,P,nc72944166.mseed,2324.7216796875,2324.7216796875,10.99,-1,E,,,2.26,19.85,40.1408333,-123.8476667
NC.KMR..HN,2017-12-25 10:20:24.660,3475.0,2017-12-25 10:20:59.335,0.986,P,nc72944166.mseed,2.1363332271575928,2.1363332271575928,13.66,-1,I,,,2.26,19.85,40.1408333,-123.8476667
PB.B933..EH,2017-12-25 10:20:24.660,3463.0,2017-12-25 10:20:59.215,0.987,P,nc72944166.mseed,20509.9296875,20509.9296875,13.7,1,I,,,2.26,19.85,40.1408333,-123.8476667
PB.B047..EH,2017-12-25 10:20:24.660,3651.0,2017-12-25 10:21:01.095,0.983,P,nc72944166.mseed,10601.6025390625,10601.6025390625,29.99,1,E,,,2.26,19.85,40.1408333,-123.8476667
NC.KCR.02.EH,2017-12-25 10:20:24.660,3679.0,2017-12-25 10:21:01.375,0.983,P,nc72944166.mseed,536.4273071289062,536.4273071289062,31.8,,,,,2.26,19.85,40.1408333,-123.8476667
PB.B932..EH,2017-12-25 10:20:24.660,3688.0,2017-12-25 10:21:01.465,0.989,P,nc72944166.mseed,1917.2811279296875,1917.2811279296875,35.12,1,I,,,2.26,19.85,40.1408333,-123.8476667
PB.B045..EH,2017-12-25 10:20:24.660,3718.0,2017-12-25 10:21:01.765,0.981,P,nc72944166.mseed,1511.218994140625,1511.218994140625,35.13,-1,I,,,2.26,19.85,40.1408333,-123.8476667
PB.B934..EH,2017-12-25 10:20:24.660,3707.0,2017-12-25 10:21:01.655,0.988,P,nc72944166.mseed,2309.77294921875,2309.77294921875,35.51,-1,I,,,2.26,19.85,40.1408333,-123.8476667
NC.KCO..HN,2017-12-25 10:20:24.660,3747.0,2017-12-25 10:21:02.055,0.985,P,nc72944166.mseed,1.5176986455917358,1.5176986455917358,37.87,,,,,2.26,19.85,40.1408333,-123.8476667
NC.KMPB..HN,2017-12-25 10:20:24.660,3781.0,2017-12-25 10:21:02.395,0.972,P,nc72944166.mseed,2.1937196254730225,2.1937196254730225,38.49,1,E,,,2.26,19.85,40.1408333,-123.8476667
PB.B046..EH,2017-12-25 10:20:24.660,3794.0,2017-12-25 10:21:02.525,0.986,P,nc72944166.mseed,2269.516357421875,2269.516357421875,42.25,1,I,,,2.26,19.85,40.1408333,-123.8476667
CE.89101.10.HN,2017-12-25 10:20:24.660,3805.0,2017-12-25 10:21:02.635,0.969,P,nc72944166.mseed,1.9883495569229128,1.9883495569229128,42.67,,,,,2.26,19.85,40.1408333,-123.8476667
PB.B935..EH,2017-12-25 10:20:24.660,3863.0,2017-12-25 10:21:03.215,0.976,P,nc72944166.mseed,982.053955078125,982.053955078125,44.18,1,I,,,2.26,19.85,40.1408333,-123.8476667
CE.89462.10.HN,2017-12-25 10:20:24.660,3915.0,2017-12-25 10:21:03.735,0.977,P,nc72944166.mseed,2.139828681945801,2.139828681945801,45.68,,,,,2.26,19.85,40.1408333,-123.8476667
NC.KIP..EH,2017-12-25 10:20:24.660,3904.0,2017-12-25 10:21:03.625,0.973,P,nc72944166.mseed,914.3505859375,914.3505859375,48.39,,,,,2.26,19.85,40.1408333,-123.8476667
NC.LBP..EH,2017-12-25 10:20:24.660,4386.0,2017-12-25 10:21:08.445,0.97,P,nc72944166.mseed,390.6517333984375,390.6517333984375,84.48,,,,,2.26,19.85,40.1408333,-123.8476667
NC.GTC..EH,2017-12-25 10:20:24.660,4334.0,2017-12-25 10:21:07.925,0.965,P,nc72944166.mseed,180.17013549804688,180.17013549804688,86.04,,,,,2.26,19.85,40.1408333,-123.8476667
BK.PETY.00.HN,2017-12-25 10:20:24.660,4499.0,2017-12-25 10:21:09.575,0.963,P,nc72944166.mseed,0.3321123123168945,0.3321123123168945,90.33,-1,E,,,2.26,19.85,40.1408333,-123.8476667
PB.B049..EH,2017-12-25 15:48:53.440,3433.0,2017-12-25 15:49:27.695,0.981,P,nc72944231.mseed,1919.21484375,1919.21484375,10.76,1,I,,,2.17,20.96,40.1428333,-123.8466667
NC.KMR..HN,2017-12-25 15:48:53.440,3481.0,2017-12-25 15:49:28.175,0.974,P,nc72944231.mseed,1.6509119272232056,1.6509119272232056,13.48,-1,I,,,2.17,20.96,40.1428333,-123.8466667
PB.B933..EH,2017-12-25 15:48:53.440,3467.0,2017-12-25 15:49:28.035,0.988,P,nc72944231.mseed,18476.748046875,18476.748046875,13.91,1,I,,,2.17,20.96,40.1428333,-123.8466667
PB.B047..EH,2017-12-25 15:48:53.440,3655.0,2017-12-25 15:49:29.915,0.978,P,nc72944231.mseed,8198.6396484375,8198.6396484375,29.98,1,I,,,2.17,20.96,40.1428333,-123.8466667
NC.KCR.02.EH,2017-12-25 15:48:53.440,3682.0,2017-12-25 15:49:30.185,0.975,P,nc72944231.mseed,535.78955078125,535.78955078125,31.57,,,,,2.17,20.96,40.1428333,-123.8466667
PB.B045..EH,2017-12-25 15:48:53.440,3721.0,2017-12-25 15:49:30.575,0.978,P,nc72944231.mseed,1404.525390625,1404.525390625,34.96,-1,I,,,2.17,20.96,40.1428333,-123.8466667
PB.B932..EH,2017-12-25 15:48:53.440,3692.0,2017-12-25 15:49:30.285,0.99,P,nc72944231.mseed,1521.767578125,1521.767578125,35.1,1,I,,,2.17,20.96,40.1428333,-123.8466667
PB.B934..EH,2017-12-25 15:48:53.440,3712.0,2017-12-25 15:49:30.485,0.99,P,nc72944231.mseed,2168.545166015625,2168.545166015625,35.68,-1,I,,,2.17,20.96,40.1428333,-123.8466667
NC.KCO..HN,2017-12-25 15:48:53.440,3751.0,2017-12-25 15:49:30.875,0.974,P,nc72944231.mseed,1.2810845375061035,1.2810845375061035,37.88,,,,,2.17,20.96,40.1428333,-123.8466667
NC.KMPB..HN,2017-12-25 15:48:53.440,3785.0,2017-12-25 15:49:31.215,0.986,P,nc72944231.mseed,1.8211835622787476,1.8211835622787476,38.36,1,E,,,2.17,20.96,40.1428333,-123.8466667
PB.B046..EH,2017-12-25 15:48:53.440,3797.0,2017-12-25 15:49:31.335,0.987,P,nc72944231.mseed,1854.3414306640625,1854.3414306640625,42.22,1,I,,,2.17,20.96,40.1428333,-123.8466667
CE.89101.10.HN,2017-12-25 15:48:53.440,3810.0,2017-12-25 15:49:31.465,0.952,P,nc72944231.mseed,1.7383102178573608,1.7383102178573608,42.64,,,,,2.17,20.96,40.1428333,-123.8466667
PB.B935..EH,2017-12-25 15:48:53.440,3870.0,2017-12-25 15:49:32.065,0.97,P,nc72944231.mseed,822.9328002929688,822.9328002929688,43.95,1,I,,,2.17,20.96,40.1428333,-123.8466667
NC.KIP..EH,2017-12-25 15:48:53.440,3909.0,2017-12-25 15:49:32.455,0.966,P,nc72944231.mseed,806.2213745117188,806.2213745117188,48.51,,,,,2.17,20.96,40.1428333,-123.8466667
NC.KCPB..HN,2017-12-25 15:48:53.440,4010.0,2017-12-25 15:49:33.465,0.962,P,nc72944231.mseed,1.48926842212677,1.48926842212677,55.5,1,I,,,2.17,20.96,40.1428333,-123.8466667
NC.KCT..HN,2017-12-25 15:48:53.440,4082.0,2017-12-25 15:49:34.185,0.96,P,nc72944231.mseed,0.9876015186309814,0.9876015186309814,55.73,-1,I,,,2.17,20.96,40.1428333,-123.8466667
NC.LBP..EH,2017-12-25 15:48:53.440,4391.0,2017-12-25 15:49:37.275,0.961,P,nc72944231.mseed,318.0530700683594,318.0530700683594,84.34,,,,,2.17,20.96,40.1428333,-123.8466667
NC.GTC..EH,2017-12-25 15:48:53.440,4339.0,2017-12-25 15:49:36.755,0.97,P,nc72944231.mseed,171.390869140625,171.390869140625,86.23,,,,,2.17,20.96,40.1428333,-123.8466667
NC.LMI..EH,2017-12-25 15:48:53.440,5251.0,2017-12-25 15:49:45.875,0.953,P,nc72944231.mseed,106.09140014648438,106.09140014648438,149.98,,,,,2.17,20.96,40.1428333,-123.8466667
PB.B935..EH,2017-12-31 19:48:36.270,3581.0,2017-12-31 19:49:12.005,0.971,P,nc72946846.mseed,81276.90625,81276.90625,15.55,1,I,2017-12-31T19:49:12.0891,1.0,3.76,30.44,40.4846667,-123.39
NC.KPP..EH,2017-12-31 19:48:36.270,3611.0,2017-12-31 19:49:12.305,0.987,P,nc72946846.mseed,1729.441162109375,1729.441162109375,15.59,,,2017-12-31T19:49:12.3799,-1.0,3.76,30.44,40.4846667,-123.39
NC.KHBB..HN,2017-12-31 19:48:36.270,3666.0,2017-12-31 19:49:12.855,0.981,P,nc72946846.mseed,64.29060363769531,64.29060363769531,24.22,1,I,,,3.76,30.44,40.4846667,-123.39
NC.KCR.02.EH,2017-12-31 19:48:36.270,3798.0,2017-12-31 19:49:14.175,0.979,P,nc72946846.mseed,1916.897705078125,1916.897705078125,37.1,,,2017-12-31T19:49:14.2725,-1.0,3.76,30.44,40.4846667,-123.39
NC.KKP..EH,2017-12-31 19:48:36.270,3854.0,2017-12-31 19:49:14.735,0.979,P,nc72946846.mseed,1725.48095703125,1725.48095703125,38.23,,,2017-12-31T19:49:14.8209,1.0,3.76,30.44,40.4846667,-123.39
NC.KMR..HN,2017-12-31 19:48:36.270,3856.0,2017-12-31 19:49:14.755,0.967,P,nc72946846.mseed,17.89252281188965,17.89252281188965,41.44,-1,I,,,3.76,30.44,40.4846667,-123.39
PB.B049..EH,2017-12-31 19:48:36.270,3879.0,2017-12-31 19:49:14.985,0.986,P,nc72946846.mseed,26176.138671875,26176.138671875,45.67,-1,I,2017-12-31T19:49:15.0602,-1.0,3.76,30.44,40.4846667,-123.39
NC.LBP..EH,2017-12-31 19:48:36.270,3915.0,2017-12-31 19:49:15.345,0.977,P,nc72946846.mseed,1980.3448486328125,1980.3448486328125,46.99,,,2017-12-31T19:49:15.4275,1.0,3.76,30.44,40.4846667,-123.39
PB.B045..EH,2017-12-31 19:48:36.270,3955.0,2017-12-31 19:49:15.745,0.98,P,nc72946846.mseed,15856.8681640625,15856.8681640625,51.72,-1,I,2017-12-31T19:49:15.8107,-1.0,3.76,30.44,40.4846667,-123.39
NC.KHMB..HN,2017-12-31 19:48:36.270,3994.0,2017-12-31 19:49:16.135,0.966,P,nc72946846.mseed,13.831475257873535,13.831475257873535,52.11,-1,I,,,3.76,30.44,40.4846667,-123.39
NC.KMPB..HN,2017-12-31 19:48:36.270,4086.0,2017-12-31 19:49:17.055,0.984,P,nc72946846.mseed,9.737607955932615,9.737607955932615,62.44,-1,I,,,3.76,30.44,40.4846667,-123.39
NC.KBN..EH,2017-12-31 19:48:36.270,4203.0,2017-12-31 19:49:18.225,0.963,P,nc72946846.mseed,1716.07421875,1716.07421875,67.83,,,2017-12-31T19:49:18.2935,1.0,3.76,30.44,40.4846667,-123.39
PB.B933..EH,2017-12-31 19:48:36.270,4155.0,2017-12-31 19:49:17.745,0.976,P,nc72946846.mseed,10770.607421875,10770.607421875,68.18,-1,E,2017-12-31T19:49:17.8386,-1.0,3.76,30.44,40.4846667,-123.39
PB.B047..EH,2017-12-31 19:48:36.270,4174.0,2017-12-31 19:49:17.935,0.982,P,nc72946846.mseed,16874.5234375,16874.5234375,71.18,-1,I,2017-12-31T19:49:17.9996,-1.0,3.76,30.44,40.4846667,-123.39
NP.1582..HN,2017-12-31 19:48:36.270,4237.0,2017-12-31 19:49:18.565,0.964,P,nc72946846.mseed,17.685270309448242,17.685270309448242,71.88,-1,I,2017-12-31T19:49:18.6418,-1.0,3.76,30.44,40.4846667,-123.39
PB.B932..EH,2017-12-31 19:48:36.270,4185.0,2017-12-31 19:49:18.045,0.971,P,nc72946846.mseed,2954.58935546875,2954.58935546875,74.32,-1,I,2017-12-31T19:49:18.1458,-1.0,3.76,30.44,40.4846667,-123.39
NC.KIP..EH,2017-12-31 19:48:36.270,4282.0,2017-12-31 19:49:19.015,0.977,P,nc72946846.mseed,1864.483154296875,1864.483154296875,75.49,,,2017-12-31T19:49:19.0817,1.0,3.76,30.44,40.4846667,-123.39
PB.B934..EH,2017-12-31 19:48:36.270,4259.0,2017-12-31 19:49:18.785,0.983,P,nc72946846.mseed,1941.6790771484375,1941.6790771484375,75.58,1,I,2017-12-31T19:49:18.7759,1.0,3.76,30.44,40.4846667,-123.39
NC.LSF..EH,2017-12-31 19:48:36.270,4274.0,2017-12-31 19:49:18.935,0.964,P,nc72946846.mseed,1881.880126953125,1881.880126953125,75.84,,,2017-12-31T19:49:19.0060,1.0,3.76,30.44,40.4846667,-123.39
PB.B046..EH,2017-12-31 19:48:36.270,4238.0,2017-12-31 19:49:18.575,0.963,P,nc72946846.mseed,4521.95654296875,4521.95654296875,78.04,-1,I,2017-12-31T19:49:18.6615,-1.0,3.76,30.44,40.4846667,-123.39
NC.LVR..EH,2017-12-31 19:48:36.270,4325.0,2017-12-31 19:49:19.445,0.952,P,nc72946846.mseed,2050.996337890625,2050.996337890625,78.55,,,2017-12-31T19:49:19.5089,1.0,3.76,30.44,40.4846667,-123.39
NC.GVV..EH,2017-12-31 19:48:36.270,4606.0,2017-12-31 19:49:22.255,0.952,P,nc72946846.mseed,1870.6185302734375,1870.6185302734375,99.58,,,2017-12-31T19:49:22.3025,1.0,3.76,30.44,40.4846667,-123.39
BK.GASB.00.HN,2017-12-31 19:48:36.270,4750.0,2017-12-31 19:49:23.695,0.952,P,nc72946846.mseed,2.274843215942383,2.274843215942383,108.62,1,I,,,3.76,30.44,40.4846667,-123.39
NC.GTC..EH,2017-12-31 19:48:36.270,4782.0,2017-12-31 19:49:24.015,0.97,P,nc72946846.mseed,1035.375732421875,1035.375732421875,121.32,,,2017-12-31T19:49:24.0993,1.0,3.76,30.44,40.4846667,-123.39
NC.GCK..EH,2017-12-31 19:48:36.270,5109.0,2017-12-31 19:49:27.285,0.96,P,nc72946846.mseed,977.7163696289062,977.7163696289062,132.43,,,,,3.76,30.44,40.4846667,-123.39
NC.GTS..EH,2017-12-31 19:48:36.270,5198.0,2017-12-31 19:49:28.175,0.958,P,nc72946846.mseed,853.3403930664062,853.3403930664062,146.59,,,2017-12-31T19:49:28.2291,1.0,3.76,30.44,40.4846667,-123.39
BK.JCC.00.HN,2018-01-02 19:05:36.170,3418.0,2018-01-02 19:06:10.275,0.984,P,nc72947931.mseed,1.0671154260635376,1.0671154260635376,14.73,-1,I,,,2.19,18.73,40.6948333,-123.9631667
CE.89781.10.HN,2018-01-02 19:05:36.170,3470.0,2018-01-02 19:06:10.795,0.969,P,nc72947931.mseed,10.985723495483398,10.985723495483398,18.13,-1,E,,,2.19,18.73,40.6948333,-123.9631667
NP.1582..HN,2018-01-02 19:05:36.170,3589.0,2018-01-02 19:06:11.985,0.989,P,nc72947931.mseed,32.535091400146484,32.535091400146484,19.33,,,,,2.19,18.73,40.6948333,-123.9631667
NP.1580.01.HN,2018-01-02 19:05:36.170,3514.0,2018-01-02 19:06:11.235,0.982,P,nc72947931.mseed,3.2410027980804443,3.2410027980804443,22.48,,,,,2.19,18.73,40.6948333,-123.9631667
CE.89462.10.HN,2018-01-02 19:05:36.170,3603.0,2018-01-02 19:06:12.125,0.986,P,nc72947931.mseed,3.3121120929718018,3.3121120929718018,24.23,,,,,2.19,18.73,40.6948333,-123.9631667
NC.KHMB..HN,2018-01-02 19:05:36.170,3630.0,2018-01-02 19:06:12.395,0.972,P,nc72947931.mseed,1.794600248336792,1.794600248336792,27.89,1,I,,,2.19,18.73,40.6948333,-123.9631667
PB.B045..EH,2018-01-02 19:05:36.170,3642.0,2018-01-02 19:06:12.515,0.98,P,nc72947931.mseed,6964.7021484375,6964.7021484375,28.88,-1,I,,,2.19,18.73,40.6948333,-123.9631667
NC.KMPB..HN,2018-01-02 19:05:36.170,3711.0,2018-01-02 19:06:13.205,0.972,P,nc72947931.mseed,4.720552921295166,4.720552921295166,33.6,1,I,,,2.19,18.73,40.6948333,-123.9631667
PB.B935..EH,2018-01-02 19:05:36.170,3808.0,2018-01-02 19:06:14.175,0.983,P,nc72947931.mseed,619.9481201171875,619.9481201171875,40.82,-1,I,,,2.19,18.73,40.6948333,-123.9631667
CE.89101.10.HN,2018-01-02 19:05:36.170,3938.0,2018-01-02 19:06:15.475,0.966,P,nc72947931.mseed,1.5942825078964231,1.5942825078964231,49.43,1,I,,,2.19,18.73,40.6948333,-123.9631667
PB.B046..EH,2018-01-02 19:05:36.170,3931.0,2018-01-02 19:06:15.405,0.965,P,nc72947931.mseed,2837.626953125,2837.626953125,49.55,1,I,,,2.19,18.73,40.6948333,-123.9631667
PB.B932..EH,2018-01-02 19:05:36.170,3941.0,2018-01-02 19:06:15.505,0.978,P,nc72947931.mseed,2235.17626953125,2235.17626953125,51.5,1,I,,,2.19,18.73,40.6948333,-123.9631667
NC.KRP..HN,2018-01-02 19:05:36.170,3946.0,2018-01-02 19:06:15.555,0.98,P,nc72947931.mseed,1.1994601488113403,1.1994601488113403,51.65,-1,I,,,2.19,18.73,40.6948333,-123.9631667
PB.B049..EH,2018-01-02 19:05:36.170,3972.0,2018-01-02 19:06:15.815,0.984,P,nc72947931.mseed,2996.099609375,2996.099609375,52.22,1,I,,,2.19,18.73,40.6948333,-123.9631667
NC.KCO..HN,2018-01-02 19:05:36.170,4018.0,2018-01-02 19:06:16.275,0.983,P,nc72947931.mseed,1.7543567419052124,1.7543567419052124,55.01,,,,,2.19,18.73,40.6948333,-123.9631667
