station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,diting_polarity,diting_sharpness,pyrocko_phase_time,pyrocko_polarity
XQ.ME49.01.BH,2008-08-17 05:56:29.370,5299.0,2008-08-17 05:57:22.360,0.781,P,nc51207076.mseed,19887.154296875,19887.154296875,L,,2008-08-17T05:57:22.37590,1
XQ.ME50.01.BH,2008-08-17 05:56:29.370,5750.0,2008-08-17 05:57:26.870,0.437,P,nc51207076.mseed,21528.501953125,21528.501953125,L,,2008-08-17T05:57:26.55630,1
XQ.ME53.01.BH,2008-08-17 05:56:29.370,6236.0,2008-08-17 05:57:31.730,0.503,P,nc51207076.mseed,2876.7724609375,2876.7724609375,L,,2008-08-17T05:57:30.60935,1
XQ.ME54.01.BH,2008-08-17 05:56:29.370,6548.0,2008-08-17 05:57:34.850,0.469,P,nc51207076.mseed,2070.389404296875,2070.389404296875,L,,2008-08-17T05:57:34.93886,1
XQ.ME43.01.BH,2008-08-17 05:56:29.370,6006.0,2008-08-17 05:57:29.430,0.351,P,nc51207076.mseed,10593.2685546875,10593.2685546875,L,,2008-08-17T05:57:28.38603,-1
XQ.ME56.01.BH,2008-08-17 05:56:29.370,5715.0,2008-08-17 05:57:26.520,0.746,P,nc51207076.mseed,15870.673828125,15870.673828125,L,,2008-08-17T05:57:26.33946,1
XQ.ME42.01.BH,2008-08-17 05:56:29.370,5723.0,2008-08-17 05:57:26.600,0.69,P,nc51207076.mseed,16733.85546875,16733.85546875,L,,2008-08-17T05:57:26.54225,-1
XQ.ME39.01.BH,2008-08-17 05:56:29.370,5231.0,2008-08-17 05:57:21.680,0.481,P,nc51207076.mseed,50965.58984375,50965.58984375,L,,,
XQ.ME39.01.BH,2008-08-17 05:56:29.370,4907.0,2008-08-17 05:57:18.440,0.392,P,nc51207076.mseed,4698.8818359375,4698.8818359375,L,,2008-08-17T05:57:18.24223,1
XQ.ME38.01.BH,2008-08-17 05:56:29.370,5050.0,2008-08-17 05:57:19.870,0.557,P,nc51207076.mseed,33352.8828125,33352.8828125,L,,2008-08-17T05:57:20.01636,-1
XQ.ME52.01.BH,2008-08-17 05:56:29.370,6255.0,2008-08-17 05:57:31.920,0.708,P,nc51207076.mseed,9316.984375,9316.984375,L,,2008-08-17T05:57:31.00727,1
XQ.ME36.01.BH,2008-08-17 05:56:29.370,4675.0,2008-08-17 05:57:16.120,0.866,P,nc51207076.mseed,88346.78125,88346.78125,,,2008-08-17T05:57:16.01236,-1
XQ.ME03.01.BH,2008-08-17 05:56:29.370,4108.0,2008-08-17 05:57:10.450,0.846,P,nc51207076.mseed,2293614.75,2293614.75,,,2008-08-17T05:57:10.18981,1
XQ.ME04.01.BH,2008-08-17 05:56:29.370,4098.0,2008-08-17 05:57:10.350,0.934,P,nc51207076.mseed,2346532.5,2346532.5,,,2008-08-17T05:57:10.32248,1
XQ.ME37.01.BH,2008-08-17 05:56:29.370,4758.0,2008-08-17 05:57:16.950,0.613,P,nc51207076.mseed,58306.546875,58306.546875,L,,2008-08-17T05:57:16.85757,1
XQ.ME08.01.BH,2008-08-17 05:56:29.370,7563.0,2008-08-17 05:57:45.000,0.79,P,nc51207076.mseed,42967.765625,42967.765625,L,,2008-08-17T05:57:44.88321,1
XQ.ME09.01.BH,2008-08-17 05:56:29.370,4920.0,2008-08-17 05:57:18.570,0.809,P,nc51207076.mseed,73946.9609375,73946.9609375,,,2008-08-17T05:57:18.47172,1
XQ.ME13.01.BH,2008-08-17 05:56:29.370,4840.0,2008-08-17 05:57:17.770,0.779,P,nc51207076.mseed,86054.140625,86054.140625,L,,2008-08-17T05:57:17.73575,1
XQ.ME27.01.BH,2008-08-17 05:56:29.370,4886.0,2008-08-17 05:57:18.230,0.838,P,nc51207076.mseed,349156.25,349156.25,,,2008-08-17T05:57:18.13538,1
XQ.ME07.01.BH,2008-08-17 05:56:29.370,3546.0,2008-08-17 05:57:04.830,0.898,P,nc51207076.mseed,5749000.0,5749000.0,,,2008-08-17T05:57:04.80631,-1
XQ.ME29.01.BH,2008-08-17 05:56:29.370,4462.0,2008-08-17 05:57:13.990,0.893,P,nc51207076.mseed,303384.96875,303384.96875,,,2008-08-17T05:57:13.94185,1
XQ.ME30.01.BH,2008-08-17 05:56:29.370,4161.0,2008-08-17 05:57:10.980,0.919,P,nc51207076.mseed,2179645.0,2179645.0,,,2008-08-17T05:57:10.91825,1
XQ.ME31.01.BH,2008-08-17 05:56:29.370,4063.0,2008-08-17 05:57:10.000,0.681,P,nc51207076.mseed,1919963.375,1919963.375,L,,2008-08-17T05:57:10.00364,1
XQ.ME32.01.BH,2008-08-17 05:56:29.370,4298.0,2008-08-17 05:57:12.350,0.656,P,nc51207076.mseed,1183430.625,1183430.625,L,,2008-08-17T05:57:12.21717,-1
XQ.ME33.01.BH,2008-08-17 05:56:29.370,4470.0,2008-08-17 05:57:14.070,0.7,P,nc51207076.mseed,225717.984375,225717.984375,L,,2008-08-17T05:57:13.89228,-1
XQ.ME35.01.BH,2008-08-17 05:56:29.370,4591.0,2008-08-17 05:57:15.280,0.736,P,nc51207076.mseed,112440.34375,112440.34375,L,,2008-08-17T05:57:15.04019,1
XQ.ME34.01.BH,2008-08-17 05:56:29.370,4350.0,2008-08-17 05:57:12.870,0.84,P,nc51207076.mseed,225717.484375,225717.484375,,,2008-08-17T05:57:12.79875,-1
XQ.ME37.01.BH,2008-08-21 09:26:00.070,3970.0,2008-08-21 09:26:39.770,0.882,P,nc51207214.mseed,10569.951171875,10569.951171875,,,2008-08-21T09:26:39.77000,-1
XQ.ME38.01.BH,2008-08-21 09:26:00.070,3980.0,2008-08-21 09:26:39.870,0.861,P,nc51207214.mseed,6538.03466796875,6538.03466796875,,,2008-08-21T09:26:39.76141,-1
XQ.ME39.01.BH,2008-08-21 09:26:00.070,3958.0,2008-08-21 09:26:39.650,0.953,P,nc51207214.mseed,5546.5771484375,5546.5771484375,,,2008-08-21T09:26:39.65000,-1
XQ.ME42.01.BH,2008-08-21 09:26:00.070,4367.0,2008-08-21 09:26:43.740,0.863,P,nc51207214.mseed,4153.9091796875,4153.9091796875,,,2008-08-21T09:26:43.74000,1
XQ.ME43.01.BH,2008-08-21 09:26:00.070,4534.0,2008-08-21 09:26:45.410,0.658,P,nc51207214.mseed,1081.7969970703125,1081.7969970703125,L,,2008-08-21T09:26:45.38829,1
XQ.ME44.01.BH,2008-08-21 09:26:00.070,4607.0,2008-08-21 09:26:46.140,0.629,P,nc51207214.mseed,816.9462890625,816.9462890625,L,,2008-08-21T09:28:28.41000,None
XQ.ME45.01.BH,2008-08-21 09:26:00.070,4703.0,2008-08-21 09:26:47.100,0.685,P,nc51207214.mseed,623.1303100585938,623.1303100585938,L,,2008-08-21T09:26:47.10000,-1
XQ.ME47.01.BH,2008-08-21 09:26:00.070,5528.0,2008-08-21 09:26:55.350,0.739,P,nc51207214.mseed,914.57275390625,914.57275390625,L,,2008-08-21T09:26:55.35000,None
XQ.ME36.01.BH,2008-08-21 09:26:00.070,4450.0,2008-08-21 09:26:44.570,0.647,P,nc51207214.mseed,2245.780029296875,2245.780029296875,L,,2008-08-21T09:26:44.52659,1
XQ.ME49.01.BH,2008-08-21 09:26:00.070,4342.0,2008-08-21 09:26:43.490,0.774,P,nc51207214.mseed,4621.6962890625,4621.6962890625,L,,2008-08-21T09:26:43.43933,1
XQ.ME50.01.BH,2008-08-21 09:26:00.070,4531.0,2008-08-21 09:26:45.380,0.87,P,nc51207214.mseed,2204.413330078125,2204.413330078125,,,2008-08-21T09:26:45.29317,-1
XQ.ME52.01.BH,2008-08-21 09:26:00.070,4823.0,2008-08-21 09:26:48.300,0.706,P,nc51207214.mseed,485.3031311035156,485.3031311035156,L,,2008-08-21T09:26:48.30000,None
XQ.ME53.01.BH,2008-08-21 09:26:00.070,5017.0,2008-08-21 09:26:50.240,0.91,P,nc51207214.mseed,1053.7327880859375,1053.7327880859375,,,2008-08-21T09:26:50.16309,-1
XQ.ME56.01.BH,2008-08-21 09:26:00.070,4147.0,2008-08-21 09:26:41.540,0.934,P,nc51207214.mseed,5077.419921875,5077.419921875,,,2008-08-21T09:26:41.50659,1
XQ.ME57.01.BH,2008-08-21 09:26:00.070,4275.0,2008-08-21 09:26:42.820,0.911,P,nc51207214.mseed,1327.191162109375,1327.191162109375,,,2008-08-21T09:26:42.80977,1
XQ.ME57.01.BH,2008-08-21 09:26:00.070,14602.0,2008-08-21 09:28:26.090,0.689,P,nc51207214.mseed,789.1095581054688,789.1095581054688,L,,,
XQ.ME46.01.BH,2008-08-21 09:26:00.070,5444.0,2008-08-21 09:26:54.510,0.348,P,nc51207214.mseed,839.3804321289062,839.3804321289062,L,,2008-08-21T09:26:54.51000,None
XQ.ME35.01.BH,2008-08-21 09:26:00.070,4047.0,2008-08-21 09:26:40.540,0.779,P,nc51207214.mseed,16901.998046875,16901.998046875,L,,2008-08-21T09:26:40.16412,-1
XQ.ME04.01.BH,2008-08-21 09:26:00.070,4674.0,2008-08-21 09:26:46.810,0.911,P,nc51207214.mseed,1475.5572509765625,1475.5572509765625,,,2008-08-21T09:26:46.78826,-1
XQ.ME33.01.BH,2008-08-21 09:26:00.070,4091.0,2008-08-21 09:26:40.980,0.841,P,nc51207214.mseed,14713.712890625,14713.712890625,,,2008-08-21T09:26:40.94659,1
BK.GASB..HH,2008-08-21 09:26:00.070,4554.0,2008-08-21 09:26:45.610,0.958,P,nc51207214.mseed,1099.3038330078125,1099.3038330078125,U,I,2008-08-21T09:26:45.61000,1
BK.WDC..HH,2008-08-21 09:26:00.070,3929.0,2008-08-21 09:26:39.360,0.976,P,nc51207214.mseed,3677.20654296875,3677.20654296875,,,2008-08-21T09:26:39.36000,-1
BK.YBH..HH,2008-08-21 09:26:00.070,5295.0,2008-08-21 09:26:53.020,0.803,P,nc51207214.mseed,556.5136108398438,556.5136108398438,,,2008-08-21T09:26:53.02384,1
NC.GHL..EH,2008-08-21 09:26:00.070,5684.0,2008-08-21 09:26:56.910,0.351,P,nc51207214.mseed,127.0780029296875,127.0780029296875,L,E,2008-08-21T09:26:56.91000,None
NC.GHO..EH,2008-08-21 09:26:00.070,5231.0,2008-08-21 09:26:52.380,0.771,P,nc51207214.mseed,50.68053436279297,50.68053436279297,L,I,2008-08-21T09:26:52.38000,None
NC.GNA.02.EH,2008-08-21 09:26:00.070,5058.0,2008-08-21 09:26:50.650,0.863,P,nc51207214.mseed,251.1984710693359,251.1984710693359,D,E,2008-08-21T09:26:50.66538,1
NC.KCPB..HH,2008-08-21 09:26:00.070,4470.0,2008-08-21 09:26:44.770,0.849,P,nc51207214.mseed,1688.011474609375,1688.011474609375,U,E,2008-08-21T09:26:44.74829,-1
NC.KCT..HH,2008-08-21 09:26:00.070,9494.0,2008-08-21 09:27:35.010,0.85,P,nc51207214.mseed,3124.088134765625,3124.088134765625,,,2008-08-21T09:27:35.01000,None
NC.KHBB..HH,2008-08-21 09:26:00.070,3705.0,2008-08-21 09:26:37.120,0.982,P,nc51207214.mseed,22590.037109375,22590.037109375,U,I,2008-08-21T09:26:37.10167,1
NC.KHMB..HH,2008-08-21 09:26:00.070,4238.0,2008-08-21 09:26:42.450,0.554,P,nc51207214.mseed,1397790.0,1397790.0,L,E,2008-08-21T09:26:42.19415,1
NC.KMR..HH,2008-08-21 09:26:00.070,12097.0,2008-08-21 09:28:01.040,0.406,P,nc51207214.mseed,245.8112945556641,245.8112945556641,L,,2008-08-21T09:28:01.04000,None
XQ.ME34.01.BH,2008-08-21 09:26:00.070,4490.0,2008-08-21 09:26:44.970,0.775,P,nc51207214.mseed,3200.92822265625,3200.92822265625,L,,2008-08-21T09:26:44.97000,None
NC.KRMB..HH,2008-08-21 09:26:00.070,5022.0,2008-08-21 09:26:50.290,0.762,P,nc51207214.mseed,1139.8897705078125,1139.8897705078125,L,I,2008-08-21T09:26:50.33225,-1
NC.KSXB..HH,2008-08-21 09:26:00.070,5816.0,2008-08-21 09:26:58.230,0.707,P,nc51207214.mseed,580.6334838867188,580.6334838867188,L,E,2008-08-21T09:26:58.23000,None
XQ.ME01.01.BH,2008-08-21 09:26:00.070,5262.0,2008-08-21 09:26:52.690,0.433,P,nc51207214.mseed,664.18896484375,664.18896484375,L,,2008-08-21T09:26:52.69000,None
XQ.ME07.01.BH,2008-08-21 09:26:00.070,4747.0,2008-08-21 09:26:47.540,0.829,P,nc51207214.mseed,1643.9464111328125,1643.9464111328125,,,2008-08-21T09:26:47.37694,-1
XQ.ME08.01.BH,2008-08-21 09:26:00.070,6523.0,2008-08-21 09:27:05.300,0.913,P,nc51207214.mseed,11758.2900390625,11758.2900390625,,,2008-08-21T09:27:05.26996,1
XQ.ME09.01.BH,2008-08-21 09:26:00.070,4337.0,2008-08-21 09:26:43.440,0.88,P,nc51207214.mseed,2564.201416015625,2564.201416015625,,,2008-08-21T09:26:43.28778,1
XQ.ME13.01.BH,2008-08-21 09:26:00.070,3811.0,2008-08-21 09:26:38.180,0.864,P,nc51207214.mseed,12499.1923828125,12499.1923828125,,,2008-08-21T09:26:38.17165,-1
XQ.ME27.01.BH,2008-08-21 09:26:00.070,3549.0,2008-08-21 09:26:35.560,0.961,P,nc51207214.mseed,89981.625,89981.625,,,2008-08-21T09:26:35.56000,-1
XQ.ME29.01.BH,2008-08-21 09:26:00.070,4303.0,2008-08-21 09:26:43.100,0.896,P,nc51207214.mseed,10567.115234375,10567.115234375,,,2008-08-21T09:26:43.10000,1
XQ.ME30.01.BH,2008-08-21 09:26:00.070,4058.0,2008-08-21 09:26:40.650,0.809,P,nc51207214.mseed,10836.412109375,10836.412109375,,,2008-08-21T09:26:40.59988,1
XQ.ME31.01.BH,2008-08-21 09:26:00.070,4295.0,2008-08-21 09:26:43.020,0.891,P,nc51207214.mseed,3103.7978515625,3103.7978515625,,,2008-08-21T09:26:43.02000,1
XQ.ME32.01.BH,2008-08-21 09:26:00.070,4175.0,2008-08-21 09:26:41.820,0.919,P,nc51207214.mseed,5186.7890625,5186.7890625,,,2008-08-21T09:26:41.74836,1
NC.KRP..HH,2008-08-21 09:26:00.070,4983.0,2008-08-21 09:26:49.900,0.4,P,nc51207214.mseed,2625.947998046875,2625.947998046875,L,E,2008-08-21T09:26:49.90000,None
BK.JCC..HH,2008-08-21 09:26:00.070,4478.0,2008-08-21 09:26:44.850,0.747,P,nc51207214.mseed,1432.361328125,1432.361328125,L,,2008-08-21T09:26:44.80659,-1
XQ.ME44.01.BH,2008-08-21 09:26:00.070,14834.0,2008-08-21 09:28:28.410,0.744,P,nc51207214.mseed,366.546875,366.546875,L,,,
NC.KCPB..HH,2008-09-08 11:36:22.710,3662.0,2008-09-08 11:36:59.330,0.967,P,nc51207829.mseed,40327.1015625,40327.1015625,U,I,2008-09-08T11:36:59.32051,1
XQ.ME13.01.BH,2008-09-08 11:36:22.710,4857.0,2008-09-08 11:37:11.280,0.941,P,nc51207829.mseed,2019.1353759765625,2019.1353759765625,,,2008-09-08T11:37:11.26384,-1
XQ.ME09.01.BH,2008-09-08 11:36:22.710,5467.0,2008-09-08 11:37:17.380,0.773,P,nc51207829.mseed,788.6190185546875,788.6190185546875,L,,2008-09-08T11:37:17.33137,-1
XQ.ME08.01.BH,2008-09-08 11:36:22.710,7835.0,2008-09-08 11:37:41.060,0.948,P,nc51207829.mseed,26581.822265625,26581.822265625,,,2008-09-08T11:37:41.06000,1
XQ.ME07.01.BH,2008-09-08 11:36:22.710,5838.0,2008-09-08 11:37:21.090,0.4,P,nc51207829.mseed,1863.4583740234375,1863.4583740234375,L,,,
XQ.ME07.01.BH,2008-09-08 11:36:22.710,5599.0,2008-09-08 11:37:18.700,0.427,P,nc51207829.mseed,1273.2584228515625,1273.2584228515625,L,,2008-09-08T11:37:18.59116,1
XQ.ME04.01.BH,2008-09-08 11:36:22.710,5752.0,2008-09-08 11:37:20.230,0.716,P,nc51207829.mseed,1184.769775390625,1184.769775390625,L,,2008-09-08T11:37:20.14081,1
NC.KRMB..HH,2008-09-08 11:36:22.710,6042.0,2008-09-08 11:37:23.130,0.726,P,nc51207829.mseed,737.1009521484375,737.1009521484375,L,E,2008-09-08T11:37:23.13000,None
NC.KMR..HH,2008-09-08 11:36:22.710,4175.0,2008-09-08 11:37:04.460,0.844,P,nc51207829.mseed,15564.306640625,15564.306640625,U,E,2008-09-08T11:37:04.52536,-1
NC.KMPB..HH,2008-09-08 11:36:22.710,4804.0,2008-09-08 11:37:10.750,0.668,P,nc51207829.mseed,3244.292236328125,3244.292236328125,L,E,2008-09-08T11:37:10.75000,None
NC.KHMB..HH,2008-09-08 11:36:22.710,5172.0,2008-09-08 11:37:14.430,0.683,P,nc51207829.mseed,1092639.25,1092639.25,L,I,,
NC.KHBB..HH,2008-09-08 11:36:22.710,4619.0,2008-09-08 11:37:08.900,0.755,P,nc51207829.mseed,1569.0626220703125,1569.0626220703125,L,E,2008-09-08T11:37:08.96248,1
NC.KCT..HH,2008-09-08 11:36:22.710,5018.0,2008-09-08 11:37:12.890,0.687,P,nc51207829.mseed,7556.54541015625,7556.54541015625,L,E,2008-09-08T11:37:13.31377,-1
NC.GWR..EH,2008-09-08 11:36:22.710,4214.0,2008-09-08 11:37:04.850,0.927,P,nc51207829.mseed,969.25146484375,969.25146484375,D,I,2008-09-08T11:37:04.84673,-1
NC.GNA.02.EH,2008-09-08 11:36:22.710,4428.0,2008-09-08 11:37:06.990,0.61,P,nc51207829.mseed,1308.4600830078125,1308.4600830078125,L,E,2008-09-08T11:37:06.86582,1
NC.GHO..EH,2008-09-08 11:36:22.710,4635.0,2008-09-08 11:37:09.060,0.653,P,nc51207829.mseed,766.2109375,766.2109375,L,E,2008-09-08T11:37:09.03223,1
NC.GHL..EH,2008-09-08 11:36:22.710,4550.0,2008-09-08 11:37:08.210,0.936,P,nc51207829.mseed,1568.693359375,1568.693359375,D,I,2008-09-08T11:37:08.19264,-1
NC.GCW..EH,2008-09-08 11:36:22.710,4373.0,2008-09-08 11:37:06.440,0.924,P,nc51207829.mseed,529.4718627929688,529.4718627929688,D,I,2008-09-08T11:37:06.44000,-1
BK.YBH..HH,2008-09-08 11:36:22.710,6451.0,2008-09-08 11:37:27.220,0.772,P,nc51207829.mseed,448.7615661621094,448.7615661621094,L,,2008-09-08T11:37:27.95414,-1
BK.WDC..HH,2008-09-08 11:36:22.710,4751.0,2008-09-08 11:37:10.220,0.847,P,nc51207829.mseed,755.7188110351562,755.7188110351562,,,2008-09-08T11:37:10.18182,-1
XQ.ME27.01.BH,2008-09-08 11:36:22.710,4256.0,2008-09-08 11:37:05.270,0.966,P,nc51207829.mseed,2643.0009765625,2643.0009765625,,,2008-09-08T11:37:05.24059,-1
XQ.ME29.01.BH,2008-09-08 11:36:22.710,5467.0,2008-09-08 11:37:17.380,0.885,P,nc51207829.mseed,3314.394775390625,3314.394775390625,,,2008-09-08T11:37:17.16828,-1
XQ.ME30.01.BH,2008-09-08 11:36:22.710,5017.0,2008-09-08 11:37:12.880,0.943,P,nc51207829.mseed,2160.583251953125,2160.583251953125,,,2008-09-08T11:37:12.81534,-1
XQ.ME32.01.BH,2008-09-08 11:36:22.710,4903.0,2008-09-08 11:37:11.740,0.833,P,nc51207829.mseed,2919.3828125,2919.3828125,,,2008-09-08T11:37:11.54909,1
XQ.ME57.01.BH,2008-09-08 11:36:22.710,4019.0,2008-09-08 11:37:02.900,0.952,P,nc51207829.mseed,6117.03125,6117.03125,,,2008-09-08T11:37:02.86079,1
XQ.ME53.01.BH,2008-09-08 11:36:22.710,4327.0,2008-09-08 11:37:05.980,0.793,P,nc51207829.mseed,10423.32421875,10423.32421875,L,,2008-09-08T11:37:05.96693,-1
XQ.ME52.01.BH,2008-09-08 11:36:22.710,3965.0,2008-09-08 11:37:02.360,0.951,P,nc51207829.mseed,9670.845703125,9670.845703125,,,2008-09-08T11:37:02.31098,-1
XQ.ME50.01.BH,2008-09-08 11:36:22.710,3567.0,2008-09-08 11:36:58.380,0.9,P,nc51207829.mseed,38478.93359375,38478.93359375,,,2008-09-08T11:36:58.32305,1
XQ.ME49.01.BH,2008-09-08 11:36:22.710,3817.0,2008-09-08 11:37:00.880,0.953,P,nc51207829.mseed,10797.8916015625,10797.8916015625,,,2008-09-08T11:37:00.85627,1
XQ.ME47.01.BH,2008-09-08 11:36:22.710,4536.0,2008-09-08 11:37:08.070,0.809,P,nc51207829.mseed,1896.5726318359375,1896.5726318359375,,,,
XQ.ME47.01.BH,2008-09-08 11:36:22.710,4482.0,2008-09-08 11:37:07.530,0.456,P,nc51207829.mseed,327.97259521484375,327.97259521484375,L,,2008-09-08T11:37:08.08041,1
XQ.ME46.01.BH,2008-09-08 11:36:22.710,4259.0,2008-09-08 11:37:05.300,0.949,P,nc51207829.mseed,4759.08740234375,4759.08740234375,,,2008-09-08T11:37:05.27059,-1
XQ.ME45.01.BH,2008-09-08 11:36:22.710,3793.0,2008-09-08 11:37:00.640,0.877,P,nc51207829.mseed,15876.6123046875,15876.6123046875,,,2008-09-08T11:37:00.53084,-1
BK.JCC..HH,2008-09-08 11:36:22.710,5171.0,2008-09-08 11:37:14.420,0.572,P,nc51207829.mseed,848.365234375,848.365234375,L,,2008-09-08T11:37:14.42000,None
XQ.ME44.01.BH,2008-09-08 11:36:22.710,3634.0,2008-09-08 11:36:59.050,0.963,P,nc51207829.mseed,37877.3515625,37877.3515625,,,2008-09-08T11:36:59.03102,-1
XQ.ME42.01.BH,2008-09-08 11:36:22.710,3230.0,2008-09-08 11:36:55.010,0.955,P,nc51207829.mseed,307405.625,307405.625,,,2008-09-08T11:36:55.01000,-1
XQ.ME39.01.BH,2008-09-08 11:36:22.710,3996.0,2008-09-08 11:37:02.670,0.897,P,nc51207829.mseed,12981.7587890625,12981.7587890625,,,2008-09-08T11:37:02.56870,-1
XQ.ME38.01.BH,2008-09-08 11:36:22.710,3787.0,2008-09-08 11:37:00.580,0.903,P,nc51207829.mseed,23002.9609375,23002.9609375,,,2008-09-08T11:37:00.52305,-1
XQ.ME37.01.BH,2008-09-08 11:36:22.710,4215.0,2008-09-08 11:37:04.860,0.903,P,nc51207829.mseed,8276.1943359375,8276.1943359375,,,2008-09-08T11:37:04.82405,-1
XQ.ME36.01.BH,2008-09-08 11:36:22.710,4667.0,2008-09-08 11:37:09.380,0.949,P,nc51207829.mseed,6957.3984375,6957.3984375,,,2008-09-08T11:37:09.23421,-1
XQ.ME35.01.BH,2008-09-08 11:36:22.710,4447.0,2008-09-08 11:37:07.180,0.81,P,nc51207829.mseed,1952.0452880859375,1952.0452880859375,,,2008-09-08T11:37:07.09669,-1
XQ.ME34.01.BH,2008-09-08 11:36:22.710,4921.0,2008-09-08 11:37:11.920,0.889,P,nc51207829.mseed,4285.55517578125,4285.55517578125,,,2008-09-08T11:37:11.92000,1
XQ.ME33.01.BH,2008-09-08 11:36:22.710,4678.0,2008-09-08 11:37:09.490,0.51,P,nc51207829.mseed,3052.31982421875,3052.31982421875,L,,,
XQ.ME33.01.BH,2008-09-08 11:36:22.710,4550.0,2008-09-08 11:37:08.210,0.609,P,nc51207829.mseed,901.5267944335938,901.5267944335938,L,,2008-09-08T11:37:08.21000,None
XQ.ME43.01.BH,2008-09-08 11:36:22.710,3497.0,2008-09-08 11:36:57.680,0.966,P,nc51207829.mseed,22628.708984375,22628.708984375,,,2008-09-08T11:36:57.64678,-1
BK.GASB..HH,2008-09-08 11:36:22.710,3837.0,2008-09-08 11:37:01.080,0.963,P,nc51207829.mseed,19218.865234375,19218.865234375,U,I,2008-09-08T11:37:01.04203,1
XQ.ME03.01.BH,2008-09-08 11:36:22.710,6274.0,2008-09-08 11:37:25.450,0.769,P,nc51207829.mseed,763.3079833984375,763.3079833984375,L,,2008-09-08T11:37:25.40464,1
XQ.ME31.01.BH,,,,,P,nc51207829.mseed,,,,,2008-09-08T11:37:13.25633,1
NC.KHBB..HH,2008-09-24 21:39:19.460,4999.0,2008-09-24 21:40:09.450,0.815,P,nc51208596.mseed,1605.2425537109375,1605.2425537109375,U,E,2008-09-24T21:40:09.45000,1
XQ.ME36.01.BH,2008-09-24 21:39:19.460,4011.0,2008-09-24 21:39:59.570,0.954,P,nc51208596.mseed,58469.91796875,58469.91796875,,,2008-09-24T21:39:59.57000,1
XQ.ME37.01.BH,2008-09-24 21:39:19.460,4550.0,2008-09-24 21:40:04.960,0.598,P,nc51208596.mseed,1456.7022705078125,1456.7022705078125,L,,2008-09-24T21:40:05.01498,-1
XQ.ME38.01.BH,2008-09-24 21:39:19.460,4854.0,2008-09-24 21:40:08.000,0.899,P,nc51208596.mseed,1995.9027099609375,1995.9027099609375,,,2008-09-24T21:40:08.02144,1
XQ.ME39.01.BH,2008-09-24 21:39:19.460,4696.0,2008-09-24 21:40:06.420,0.807,P,nc51208596.mseed,1692.7548828125,1692.7548828125,,,2008-09-24T21:40:06.15595,-1
XQ.ME42.01.BH,2008-09-24 21:39:19.460,5391.0,2008-09-24 21:40:13.370,0.582,P,nc51208596.mseed,4403.41796875,4403.41796875,L,,,
XQ.ME43.01.BH,2008-09-24 21:39:19.460,5486.0,2008-09-24 21:40:14.320,0.455,P,nc51208596.mseed,805.3786010742188,805.3786010742188,L,,2008-09-24T21:40:14.18320,None
NC.KCT..HH,2008-09-24 21:39:19.460,3775.0,2008-09-24 21:39:57.210,0.971,P,nc51208596.mseed,33511.62890625,33511.62890625,U,I,2008-09-24T21:39:57.21000,1
XQ.ME45.01.BH,2008-09-24 21:39:19.460,5835.0,2008-09-24 21:40:17.810,0.619,P,nc51208596.mseed,1328.39599609375,1328.39599609375,L,,,
XQ.ME46.01.BH,2008-09-24 21:39:19.460,6104.0,2008-09-24 21:40:20.500,0.339,P,nc51208596.mseed,430.74127197265625,430.74127197265625,L,,,
XQ.ME49.01.BH,2008-09-24 21:39:19.460,4863.0,2008-09-24 21:40:08.090,0.795,P,nc51208596.mseed,1666.527587890625,1666.527587890625,L,,2008-09-24T21:40:06.81333,1
XQ.ME50.01.BH,2008-09-24 21:39:19.460,5191.0,2008-09-24 21:40:11.370,0.929,P,nc51208596.mseed,1233.223388671875,1233.223388671875,,,2008-09-24T21:40:11.29188,1
XQ.ME52.01.BH,2008-09-24 21:39:19.460,5627.0,2008-09-24 21:40:15.730,0.808,P,nc51208596.mseed,528.5106811523438,528.5106811523438,,,2008-09-24T21:40:15.73000,-1
XQ.ME53.01.BH,2008-09-24 21:39:19.460,5497.0,2008-09-24 21:40:14.430,0.843,P,nc51208596.mseed,1073.8463134765625,1073.8463134765625,,,2008-09-24T21:40:14.43000,None
XQ.ME29.01.BH,2008-09-24 21:39:19.460,5282.0,2008-09-24 21:40:12.280,0.963,P,nc51208596.mseed,9835.970703125,9835.970703125,,,2008-09-24T21:40:12.25849,1
XQ.ME27.01.BH,2008-09-24 21:39:19.460,5692.0,2008-09-24 21:40:16.380,0.644,P,nc51208596.mseed,695.0017700195312,695.0017700195312,L,,,
NC.KHMB..HH,2008-09-24 21:39:19.460,4575.0,2008-09-24 21:40:05.210,0.978,P,nc51208596.mseed,5313.83837890625,5313.83837890625,U,I,2008-09-24T21:40:05.21000,1
NC.KMPB..HH,2008-09-24 21:39:19.460,3993.0,2008-09-24 21:39:59.390,0.961,P,nc51208596.mseed,36813.109375,36813.109375,U,E,2008-09-24T21:39:59.37946,1
NC.KMR..HH,2008-09-24 21:39:19.460,4694.0,2008-09-24 21:40:06.400,0.693,P,nc51208596.mseed,6247.1884765625,6247.1884765625,L,E,,
NC.KRMB..HH,2008-09-24 21:39:19.460,5058.0,2008-09-24 21:40:10.040,0.979,P,nc51208596.mseed,967.5152587890624,967.5152587890624,D,I,2008-09-24T21:40:10.03399,-1
