event_id,sta_code,p_polarity,event_id2,origin_lat,origin_lon,origin_depth_km,sr_dist_km,takeoff,azimuth,takeoff_uncertainty,azimuth_uncertainty,source,horz_uncert_km,vert_uncert_km,station_lat,station_lon,station_depth_km,pol_agreement,mech_quality,pol_agreement_weighted
nc51207076,KHMB.--.HHZ,1.0,14,41.1885,-124.216,15.66,53.42,,,,,con_p,1.0,1.0,40.874748,-123.73259,-1.501,0,n,0.0
nc51207076,ME31.01.BHZ,1.0,14,41.1885,-124.216,15.66,56.549,,,,,con_p,1.0,1.0,40.722,-123.946999,-0.82,0,n,0.0
nc51207076,ME04.01.BHZ,1.0,14,41.1885,-124.216,15.66,61.594,,,,,con_p,1.0,1.0,41.355,-123.514,-0.431,0,n,0.0
nc51207076,ME30.01.BHZ,1.0,14,41.1885,-124.216,15.66,66.662,,,,,con_p,1.0,1.0,40.842999,-123.565002,-0.237,0,n,0.0
nc51207076,ME32.01.BHZ,-1.0,14,41.1885,-124.216,15.66,72.88,,,,,con_p,1.0,1.0,40.590698,-123.859001,-0.711,0,n,0.0
nc51207076,ME34.01.BHZ,-1.0,14,41.1885,-124.216,15.66,78.804,,,,,con_p,1.0,1.0,40.483002,-124.126999,-0.244,0,n,0.0
nc51207076,KCT.--.HHZ,-1.0,14,41.1885,-124.216,15.66,79.927,,,,,con_p,1.0,1.0,40.475567,-124.337486,-0.378,0,n,0.0
nc51207076,KMPB.--.HHZ,-1.0,14,41.1885,-124.216,15.66,86.139,,,,,con_p,1.0,1.0,40.417194,-124.120758,-0.938,0,n,0.0
nc51207076,ME29.01.BHZ,1.0,14,41.1885,-124.216,15.66,90.125,,,,,con_p,1.0,1.0,41.141998,-123.1408,-0.725,0,n,0.0
nc51207076,ME33.01.BHZ,1.0,14,41.1885,-124.216,15.66,85.761,,,,,con_p,1.0,1.0,40.483002,-123.802002,-0.367,0,n,0.0
nc51207076,ME35.01.BHZ,1.0,14,41.1885,-124.216,15.66,87.684,,,,,con_p,1.0,1.0,40.483002,-123.748001,-0.369,0,n,0.0
nc51207076,KHBB.--.HHZ,1.0,14,41.1885,-124.216,15.66,102.014,,,,,con_p,1.0,1.0,40.659901,-123.219658,-1.864,0,n,0.0
nc51207076,ME36.01.BHZ,-1.0,14,41.1885,-124.216,15.66,104.653,,,,,con_p,1.0,1.0,40.248199,-124.163803,-0.073,0,n,0.0
nc51207076,ME37.01.BHZ,1.0,14,41.1885,-124.216,15.66,110.932,,,,,con_p,1.0,1.0,40.285,-123.653999,-0.501,0,n,0.0
nc51207076,ME27.01.BHZ,1.0,14,41.1885,-124.216,15.66,120.717,,,,,con_p,1.0,1.0,40.452999,-123.154999,-0.771,0,n,0.0
nc51207076,ME39.01.BHZ,1.0,14,41.1885,-124.216,15.66,122.799,,,,,con_p,1.0,1.0,40.188202,-123.594299,-0.341,0,n,0.0
nc51207076,ME38.01.BHZ,1.0,14,41.1885,-124.216,15.66,134.841,,,,,con_p,1.0,1.0,40.101002,-123.503197,-0.275,0,n,0.0
