event_id,event_id2,station,location,channel,p_polarity,origin_latitude,origin_longitude,origin_depth_km
nc72006040,24,M14B,--,BHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,B933,--,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,FS05B,--,BHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,FS01B,--,BHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,KBS,02,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,KBN,--,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,KIP,--,EHZ,1,41.3455,-123.3761667,33.536
nc72086051,26,99640,--,HNZ,1,40.9835,-124.7498333,8.635
nc72086051,26,89509,--,HNZ,1,40.9835,-124.7498333,8.635
nc72086051,26,K003,01,HNZ,1,40.9835,-124.7498333,8.635
nc72086051,26,89781,--,HNZ,1,40.9835,-124.7498333,8.635
nc72086051,26,JCC,00,HHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,K002,01,HNZ,1,40.9835,-124.7498333,8.635
nc72086051,26,KCT,--,HHZ,-1,40.9835,-124.7498333,8.635
nc72086051,26,89255,--,HNZ,1,40.9835,-124.7498333,8.635
nc72086051,26,89462,--,HNZ,1,40.9835,-124.7498333,8.635
nc72086051,26,KMPB,--,HHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,B046,--,EHZ,-1,40.9835,-124.7498333,8.635
nc72086051,26,89101,--,HNZ,-1,40.9835,-124.7498333,8.635
nc72086051,26,KHMB,--,HHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,B045,--,EHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,B932,--,EHZ,-1,40.9835,-124.7498333,8.635
nc72086051,26,B047,--,EHZ,-1,40.9835,-124.7498333,8.635
nc72086051,26,K004,01,HNZ,-1,40.9835,-124.7498333,8.635
nc72086051,26,KSM,02,EHZ,-1,40.9835,-124.7498333,8.635
nc72086051,26,KCR,02,EHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,B049,--,EHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,B935,--,EHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,KCS,--,EHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,B933,--,EHZ,-1,40.9835,-124.7498333,8.635
nc72086051,26,KMR,--,HHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,KHBB,--,HHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,KPP,--,EHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,KKP,--,EHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,B934,--,EHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,B046,--,EHZ,-1,40.9835,-124.7498333,8.635
nc72086051,26,KBS,02,EHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,KMPB,--,HHZ,-1,40.9835,-124.7498333,8.635
nc72086051,26,B045,--,EHZ,-1,40.9835,-124.7498333,8.635
nc72086051,26,KIP,--,EHZ,-1,40.9835,-124.7498333,8.635
nc72086051,26,KBN,--,EHZ,1,40.9835,-124.7498333,8.635
nc72086051,26,KCO,--,EHZ,-1,40.9835,-124.7498333,8.635
nc72322146,30,KKP,--,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,KPP,--,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,KBN,--,EHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,KMR,--,HHZ,1,40.16,-123.2078333,36.705
nc72322146,30,KBS,02,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,KIP,--,EHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,B935,--,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,B049,--,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,B934,--,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,KCS,--,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,KHBB,--,HHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,KCR,02,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,B933,--,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,B045,--,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,KSM,02,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,CM03A,--,EHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,B047,--,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,KMPB,--,HHZ,1,40.16,-123.2078333,36.705
nc72322146,30,CM07A,--,EHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,B932,--,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,CM01A,--,EHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,KCO,--,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,CM10A,--,EHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,B046,--,EHZ,1,40.16,-123.2078333,36.705
nc72322146,30,CM04A,--,EHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,KHMB,--,HHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,CM06A,--,EHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,CM09A,--,EHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,CM08A,--,EHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,JCC,00,HHZ,1,40.16,-123.2078333,36.705
nc72322146,30,CM02A,--,EHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,CM05A,--,EHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,KCT,--,HHZ,1,40.16,-123.2078333,36.705
nc72322146,30,FS04D,--,BHZ,1,40.16,-123.2078333,36.705
nc72322146,30,G01D,--,BHZ,1,40.16,-123.2078333,36.705
nc72322146,30,FS07D,--,BHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,FS11D,--,HHZ,1,40.16,-123.2078333,36.705
nc72322146,30,KOM,02,EHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,FS15D,--,HHZ,1,40.16,-123.2078333,36.705
nc72322146,30,FS02D,--,BHZ,1,40.16,-123.2078333,36.705
nc72322146,30,FS06D,--,BHZ,1,40.16,-123.2078333,36.705
nc72322146,30,KRP,--,HHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,FS17D,--,HHZ,1,40.16,-123.2078333,36.705
nc72322146,30,FS14D,--,HHZ,-1,40.16,-123.2078333,36.705
nc72322146,30,FS41D,--,BHZ,1,40.16,-123.2078333,36.705
nc72322146,30,FS16D,--,BHZ,1,40.16,-123.2078333,36.705
nc72322146,30,FS09D,--,BHZ,1,40.16,-123.2078333,36.705
nc72322146,30,G09D,--,BHZ,1,40.16,-123.2078333,36.705
nc72946846,37,B935,--,EHZ,1,40.4846667,-123.39,30.44
