event_id,sta_code,p_polarity,event_id2,origin_lat,origin_lon,origin_depth_km,sr_dist_km,takeoff,azimuth,takeoff_uncertainty,azimuth_uncertainty,source,horz_uncert_km,vert_uncert_km,station_lat,station_lon,station_depth_km,pol_agreement,mean_takeoff,mean_sr_az,mech_quality,pol_agreement_weighted
2,BARR.00.HHZ,0.01459,82022827,39.37043,-123.25683,6.842,8.907,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,58.7385,145.0528,B,0.01459
2,BONV.00.HHZ,-0.00542,82022827,39.37043,-123.25683,6.842,43.315,,,,,con_p,1,1,38.98742,-123.34856,-0.196,1.0,91.7494,190.4903,B,0.00542
2,GHGB.01.EHZ,-0.01127,82022827,39.37043,-123.25683,6.842,46.02,,,,,con_p,1,1,39.12745,-122.82347,-0.858,0.0,92.6919,125.9502,B,0.0
2,HOPS.00.HHZ,-0.01754,82022827,39.37043,-123.25683,6.842,44.816,,,,,con_p,1,1,38.99349,-123.07234,-0.299,0.0,92.2544,159.2732,B,0.0
2,INGL.00.HHZ,0.00778,82022827,39.37043,-123.25683,6.842,41.857,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.2948,294.9091,B,0.00778
2,KCPB.--.HHZ,0.01247,82035051,39.36883,-123.25509,7.353,45.146,,,,,con_p,1,1,39.68631,-123.58242,-1.261,1.0,91.7062,321.4409,B,0.01247
2,GHO.01.EHZ,-0.0018,82035051,39.36883,-123.25509,7.353,43.652,,,,,con_p,1,1,39.04446,-123.54109,-0.671,1.0,91.138,214.2815,B,0.0018
2,GMR.01.EHZ,-0.01725,82035051,39.36883,-123.25509,7.353,31.959,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,86.5263,214.9191,B,0.01725
2,GNR.01.EHZ,-0.00112,82035051,39.36883,-123.25509,7.353,37.64,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,88.9975,240.2276,B,0.00112
2,GNR.01.HNZ,-0.0003,82035051,39.36883,-123.25509,7.353,37.64,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,88.9975,240.2276,B,0.0003
2,GWR.01.EHZ,-0.0006,82035051,39.36883,-123.25509,7.353,18.561,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,76.2502,192.3049,B,0.0006
2,KIP.01.EHZ,0.00197,82035051,39.36883,-123.25509,7.353,52.619,,,,,con_p,1,1,39.80852,-123.48129,-1.341,1.0,93.9293,338.3102,B,0.00197
2,BARR.00.HHZ,0.0233,82035051,39.36883,-123.25509,7.353,8.676,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,55.5761,145.1895,B,0.0233
2,DCMP.00.HHZ,0.00895,82035051,39.36883,-123.25509,7.353,13.198,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,67.9477,327.5335,B,0.00895
2,GHGB.01.EHZ,-0.02646,82035051,39.36883,-123.25509,7.353,45.796,,,,,con_p,1,1,39.12745,-122.82347,-0.858,0.0,91.9648,125.8799,B,0.0
2,INGL.00.HHZ,0.01579,82035051,39.36883,-123.25509,7.353,42.069,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,90.6284,295.0431,B,0.01579
2,KCPB.--.HHZ,0.00173,82048208,39.36335,-123.25448,7.013,45.658,,,,,con_p,1,1,39.68631,-123.58242,-1.261,1.0,92.3422,321.8661,B,0.00173
2,GHO.01.EHZ,-0.00059,82048208,39.36335,-123.25448,7.013,43.181,,,,,con_p,1,1,39.04446,-123.54109,-0.671,1.0,91.4668,214.7944,B,0.00059
2,GMR.01.EHZ,-0.03063,82048208,39.36335,-123.25448,7.013,31.492,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,86.9475,215.632,B,0.03063
2,GNR.01.EHZ,-0.00161,82048208,39.36335,-123.25448,7.013,37.39,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,89.4721,241.0781,B,0.00161
2,GWR.01.EHZ,-0.00645,82048208,39.36335,-123.25448,7.013,17.978,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,76.7287,192.8821,B,0.00645
2,BARR.00.HHZ,0.02681,82048208,39.36335,-123.25448,7.013,8.152,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,55.3578,143.0465,B,0.02681
2,BONV.00.HHZ,-0.0002,82048208,39.36335,-123.25448,7.013,42.579,,,,,con_p,1,1,38.98742,-123.34856,-0.196,1.0,91.2798,190.9505,B,0.0002
2,DCMP.00.HHZ,0.003,82048208,39.36335,-123.25448,7.013,13.744,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,70.4511,328.7128,B,0.003
2,GHGB.01.EHZ,-0.00893,82048208,39.36335,-123.25448,7.013,45.401,,,,,con_p,1,1,39.12745,-122.82347,-0.858,0.0,92.2457,125.2955,B,0.0
2,INGL.00.HHZ,0.01263,82048208,39.36335,-123.25448,7.013,42.38,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.218,295.7595,B,0.01263
2,GVV.--.EHZ,-0.08997,82050149,39.36263,-123.25518,6.707,67.731,,,,,con_p,1,1,39.7751,-122.67551,-1.457,1.0,98.5204,47.3749,B,0.08997
2,HBW.--.DPZ,-0.00015,82050149,39.36263,-123.25518,6.707,64.859,,,,,con_p,1,1,38.85853,-122.87569,-0.985,0.0,97.842,149.7997,B,0.0
2,KBN.--.EHZ,-0.07158,82050149,39.36263,-123.25518,6.707,59.134,,,,,con_p,1,1,39.89237,-123.19503,-1.329,1.0,96.412,5.0169,B,0.07158
2,KCPB.--.HHZ,0.01745,82050149,39.36263,-123.25518,6.707,45.684,,,,,con_p,1,1,39.68631,-123.58242,-1.261,1.0,92.741,321.9875,B,0.01745
2,GHO.01.EHZ,-0.05442,82050149,39.36263,-123.25518,6.707,43.081,,,,,con_p,1,1,39.04446,-123.54109,-0.671,1.0,91.8696,214.7894,B,0.05442
2,GMR.01.EHZ,-0.03671,82050149,39.36263,-123.25518,6.707,31.392,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.5315,215.6278,B,0.03671
2,GMR.01.HNZ,-0.00239,82050149,39.36263,-123.25518,6.707,31.392,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.5315,215.6278,B,0.00239
2,GNR.01.EHZ,-0.00016,82050149,39.36263,-123.25518,6.707,37.299,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,89.9673,241.141,B,0.00016
2,GNR.01.HNZ,-2e-05,82050149,39.36263,-123.25518,6.707,37.299,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,89.9673,241.141,B,2e-05
2,GSN.01.EHZ,0.00055,82050149,39.36263,-123.25518,6.707,47.261,,,,,con_p,1,1,38.9404,-123.19245,-0.849,0.0,93.2611,173.4475,B,0.0
2,GWR.01.EHZ,-0.03181,82050149,39.36263,-123.25518,6.707,17.886,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,77.642,192.7514,B,0.03181
2,GWR.01.HNZ,-0.01539,82050149,39.36263,-123.25518,6.707,17.886,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,77.642,192.7514,B,0.01539
2,GWW.01.EHZ,-0.00111,82050149,39.36263,-123.25518,6.707,63.5,,,,,con_p,1,1,38.83284,-123.53082,-0.337,1.0,97.5132,201.9123,B,0.00111
2,BARR.00.HHZ,0.03982,82050149,39.36263,-123.25518,6.707,8.124,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,56.696,142.3679,B,0.03982
2,BONV.00.HHZ,-0.0432,82050149,39.36263,-123.25518,6.707,42.489,,,,,con_p,1,1,38.98742,-123.34856,-0.196,1.0,91.6919,190.8914,B,0.0432
2,DCMP.00.HHZ,0.00046,82050149,39.36263,-123.25518,6.707,13.781,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,71.7565,329.0995,B,0.00046
2,GHGB.01.EHZ,-0.02439,82050149,39.36263,-123.25518,6.707,45.404,,,,,con_p,1,1,39.12745,-122.82347,-0.858,0.0,92.6418,125.1692,B,0.0
2,HOPS.00.HHZ,-0.00419,82050149,39.36263,-123.25518,6.707,43.955,,,,,con_p,1,1,38.99349,-123.07234,-0.299,0.0,92.1319,159.046,B,0.0
2,INGL.00.HHZ,0.04424,82050149,39.36263,-123.25518,6.707,42.361,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.6534,295.8924,B,0.04424
2,MNDO.00.HHZ,0.01471,82050149,39.36263,-123.25518,6.707,42.464,,,,,con_p,1,1,39.31418,-123.74511,-0.179,1.0,91.6844,262.7109,B,0.01471
2,PETY.00.HHZ,-0.072,82050149,39.36263,-123.25518,6.707,99.011,,,,,con_p,1,1,40.1766,-122.7884,-0.962,1.0,133.516,23.9107,B,0.072
2,RVIT.00.HHZ,-0.00175,82050149,39.36263,-123.25518,6.707,61.379,,,,,con_p,1,1,39.90629,-123.37859,-0.781,1.0,96.9644,350.0459,B,0.00175
2,GVV.--.EHZ,-0.01228,82052712,39.36153,-123.25534,6.994,67.824,,,,,con_p,1,1,39.7751,-122.67551,-1.457,1.0,98.2761,47.3067,B,0.01228
2,KCPB.--.HHZ,0.01823,82052712,39.36153,-123.25534,6.994,45.772,,,,,con_p,1,1,39.68631,-123.58242,-1.261,1.0,92.4089,322.0953,B,0.01823
2,GHO.01.EHZ,-0.00721,82052712,39.36153,-123.25534,6.994,42.973,,,,,con_p,1,1,39.04446,-123.54109,-0.671,1.0,91.4291,214.8674,B,0.00721
2,GMR.01.EHZ,-0.03058,82052712,39.36153,-123.25534,6.994,31.285,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,86.8549,215.7378,B,0.03058
2,GNR.01.EHZ,-0.00051,82052712,39.36153,-123.25534,6.994,37.228,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,89.4254,241.2957,B,0.00051
2,GWR.01.EHZ,-0.00015,82052712,39.36153,-123.25534,6.994,17.764,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,76.5177,192.7952,B,0.00015
2,BARR.00.HHZ,0.03295,82052712,39.36153,-123.25534,6.994,8.036,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,55.0521,141.7577,B,0.03295
2,DCMP.00.HHZ,0.00221,82052712,39.36153,-123.25534,6.994,13.879,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,70.8025,329.4075,B,0.00221
2,GHGB.01.EHZ,-0.02819,82052712,39.36153,-123.25534,6.994,45.345,,,,,con_p,1,1,39.12745,-122.82347,-0.858,0.0,92.2493,125.0328,B,0.0
2,INGL.00.HHZ,0.0158,82052712,39.36153,-123.25534,6.994,42.403,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.2522,296.0492,B,0.0158
2,HBW.--.DPZ,4e-05,82060590,39.35799,-123.25042,6.903,64.209,,,,,con_p,1,1,38.85853,-122.87569,-0.985,1.0,97.4982,149.8837,B,4e-05
2,KBN.--.EHZ,-0.00061,82060590,39.35799,-123.25042,6.903,59.614,,,,,con_p,1,1,39.89237,-123.19503,-1.329,1.0,96.3215,4.5818,B,0.00061
2,KCPB.--.HHZ,0.01289,82060590,39.35799,-123.25042,6.903,46.344,,,,,con_p,1,1,39.68631,-123.58242,-1.261,1.0,92.7246,321.9817,B,0.01289
2,GMR.01.EHZ,-0.01976,82060590,39.35799,-123.25042,6.903,31.218,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.0045,216.79,B,0.01976
2,GNR.01.EHZ,-0.00092,82060590,39.35799,-123.25042,6.903,37.416,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,89.678,242.1356,B,0.00092
2,KIP.01.EHZ,0.00458,82060590,39.35799,-123.25042,6.903,53.888,,,,,con_p,1,1,39.80852,-123.48129,-1.341,1.0,94.8007,338.3872,B,0.00458
2,BARR.00.HHZ,0.01548,82060590,39.35799,-123.25042,6.903,7.466,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,52.9136,142.4373,B,0.01548
2,DCMP.00.HHZ,0.01414,82060590,39.35799,-123.25042,6.903,14.435,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,72.0991,328.7575,B,0.01414
2,INGL.00.HHZ,0.00879,82060590,39.35799,-123.25042,6.903,42.958,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.553,296.2732,B,0.00879
2,GTC.--.EHZ,0.00663,82065887,39.36012,-123.25365,6.838,26.303,,,,,con_p,1,1,39.39944,-123.55532,-0.369,1.0,84.2785,279.5694,B,0.00663
2,HBW.--.DPZ,4e-05,82065887,39.36012,-123.25365,6.838,64.553,,,,,con_p,1,1,38.85853,-122.87569,-0.985,1.0,97.6429,149.776,B,4e-05
2,KBN.--.EHZ,-0.00085,82065887,39.36012,-123.25365,6.838,59.4,,,,,con_p,1,1,39.89237,-123.19503,-1.329,1.0,96.3385,4.867,B,0.00085
2,KCPB.--.HHZ,0.01794,82065887,39.36012,-123.25365,6.838,45.986,,,,,con_p,1,1,39.68631,-123.58242,-1.261,1.0,92.6836,322.0725,B,0.01794
2,GHO.01.EHZ,-0.02881,82065887,39.36012,-123.25365,6.838,42.928,,,,,con_p,1,1,39.04446,-123.54109,-0.671,1.0,91.6372,215.1462,B,0.02881
2,GMR.01.EHZ,-0.04258,82065887,39.36012,-123.25365,6.838,31.243,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.1585,216.1221,B,0.04258
2,GNR.01.EHZ,-0.0095,82065887,39.36012,-123.25365,6.838,37.281,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,89.727,241.6143,B,0.0095
2,GNR.01.HNZ,-0.00446,82065887,39.36012,-123.25365,6.838,37.281,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,89.727,241.6143,B,0.00446
2,GWR.01.EHZ,-0.00069,82065887,39.36012,-123.25365,6.838,17.644,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,76.8952,193.3681,B,0.00069
2,KIP.01.EHZ,0.00407,82065887,39.36012,-123.25365,6.838,53.566,,,,,con_p,1,1,39.80852,-123.48129,-1.341,1.0,94.7844,338.5701,B,0.00407
2,BARR.00.HHZ,0.03267,82065887,39.36012,-123.25365,6.838,7.823,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,54.8503,141.8827,B,0.03267
2,DCMP.00.HHZ,0.02271,82065887,39.36012,-123.25365,6.838,14.088,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,71.8079,329.2234,B,0.02271
2,GHGB.01.EHZ,-0.02299,82065887,39.36012,-123.25365,6.838,45.137,,,,,con_p,1,1,39.12745,-122.82347,-0.858,0.0,92.3755,124.9757,B,0.0
2,INGL.00.HHZ,0.02129,82065887,39.36012,-123.25365,6.838,42.603,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.5378,296.1529,B,0.02129
2,RVIT.00.HHZ,0.00023,82065887,39.36012,-123.25365,6.838,61.677,,,,,con_p,1,1,39.90629,-123.37859,-0.781,0.0,96.9096,349.9704,B,0.0
2,GTC.--.EHZ,0.05152,82107794,39.36513,-123.25488,6.523,26.109,,,,,con_p,1,1,39.39944,-123.55532,-0.369,1.0,84.9221,278.4024,B,0.05152
2,KBN.--.EHZ,-0.04337,82107794,39.36513,-123.25488,6.523,58.854,,,,,con_p,1,1,39.89237,-123.19503,-1.329,1.0,96.539,5.0156,B,0.04337
2,KCPB.--.HHZ,0.00507,82107794,39.36513,-123.25488,6.523,45.481,,,,,con_p,1,1,39.68631,-123.58242,-1.261,1.0,92.9058,321.7462,B,0.00507
2,GHO.01.EHZ,-0.04768,82107794,39.36513,-123.25488,6.523,43.324,,,,,con_p,1,1,39.04446,-123.54109,-0.671,1.0,92.2019,214.6077,B,0.04768
2,GMR.01.EHZ,-0.01252,82107794,39.36513,-123.25488,6.523,31.633,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,88.0761,215.3725,B,0.01252
2,GMR.01.HNZ,0.00104,82107794,39.36513,-123.25488,6.523,31.633,,,,,con_p,1,1,39.13317,-123.46788,-0.37,0.0,88.0761,215.3725,B,0.0
2,GNR.01.EHZ,-0.0025,82107794,39.36513,-123.25488,6.523,37.455,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.3698,240.7876,B,0.0025
2,GNR.01.HNZ,0.00771,82107794,39.36513,-123.25488,6.523,37.455,,,,,con_p,1,1,39.20074,-123.63514,-0.327,0.0,90.3698,240.7876,B,0.0
2,GSN.01.EHZ,1e-05,82107794,39.36513,-123.25488,6.523,47.534,,,,,con_p,1,1,38.9404,-123.19245,-0.849,0.0,93.555,173.5167,B,0.0
2,GWR.01.EHZ,-0.02833,82107794,39.36513,-123.25488,6.523,18.163,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,78.5655,192.6372,B,0.02833
2,BARR.00.HHZ,0.03449,82107794,39.36513,-123.25488,6.523,8.331,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,58.2577,143.6759,B,0.03449
2,BONV.00.HHZ,-0.03799,82107794,39.36513,-123.25488,6.523,42.767,,,,,con_p,1,1,38.98742,-123.34856,-0.196,1.0,92.0381,190.8549,B,0.03799
2,DCMP.00.HHZ,-0.00068,82107794,39.36513,-123.25488,6.523,13.557,,,,,con_p,1,1,39.46897,-123.3375,-0.448,0.0,72.057,328.4026,B,0.0
2,GHGB.01.EHZ,-0.00045,82107794,39.36513,-123.25488,6.523,45.542,,,,,con_p,1,1,39.12745,-122.82347,-0.858,0.0,92.9269,125.4738,B,0.0
2,HOPS.00.HHZ,-0.02174,82107794,39.36513,-123.25488,6.523,44.206,,,,,con_p,1,1,38.99349,-123.07234,-0.299,0.0,92.4706,159.206,B,0.0
2,INGL.00.HHZ,0.02978,82107794,39.36513,-123.25488,6.523,42.262,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.8903,295.5381,B,0.02978
2,AL1.--.DPZ,0.00029,82112848,39.36433,-123.25479,6.661,66.647,,,,,con_p,1,1,38.83822,-122.88345,-0.704,1.0,98.3041,151.3789,B,0.00029
2,GTC.--.EHZ,0.06821,82112848,39.36433,-123.25479,6.661,26.13,,,,,con_p,1,1,39.39944,-123.55532,-0.369,1.0,84.6011,278.5928,B,0.06821
2,KBN.--.EHZ,-0.07658,82112848,39.36433,-123.25479,6.661,58.942,,,,,con_p,1,1,39.89237,-123.19503,-1.329,1.0,96.4155,5.0005,B,0.07658
2,KCPB.--.HHZ,0.01402,82112848,39.36433,-123.25479,6.661,45.556,,,,,con_p,1,1,39.68631,-123.58242,-1.261,1.0,92.7546,321.8078,B,0.01402
2,GBL.01.EHZ,-0.00214,82112848,39.36433,-123.25479,6.661,47.745,,,,,con_p,1,1,39.11709,-123.70883,-0.144,1.0,93.4685,234.8422,B,0.00214
2,GMR.01.EHZ,-0.02384,82112848,39.36433,-123.25479,6.661,31.565,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.7401,215.4774,B,0.02384
2,GMR.01.HNZ,-0.01207,82112848,39.36433,-123.25479,6.661,31.565,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.7401,215.4774,B,0.01207
2,GNR.01.EHZ,-0.00247,82112848,39.36433,-123.25479,6.661,37.419,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.1082,240.9123,B,0.00247
2,GNR.01.HNZ,-0.00331,82112848,39.36433,-123.25479,6.661,37.419,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.1082,240.9123,B,0.00331
2,GSN.01.EHZ,-2e-05,82112848,39.36433,-123.25479,6.661,47.445,,,,,con_p,1,1,38.9404,-123.19245,-0.849,1.0,93.3724,173.5138,B,2e-05
2,GWR.01.EHZ,-0.03721,82112848,39.36433,-123.25479,6.661,18.078,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,78.018,192.7228,B,0.03721
2,GWR.01.HNZ,-0.05777,82112848,39.36433,-123.25479,6.661,18.078,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,78.018,192.7228,B,0.05777
2,GWW.01.EHZ,-0.0343,82112848,39.36433,-123.25479,6.661,63.688,,,,,con_p,1,1,38.83284,-123.53082,-0.337,1.0,97.6077,201.8769,B,0.0343
2,KIP.01.EHZ,0.00105,82112848,39.36433,-123.25479,6.661,53.094,,,,,con_p,1,1,39.80852,-123.48129,-1.341,1.0,94.8571,338.4839,B,0.00105
2,BARR.00.HHZ,0.04716,82112848,39.36433,-123.25479,6.661,8.255,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,57.355,143.3534,B,0.04716
2,BONV.00.HHZ,-0.03947,82112848,39.36433,-123.25479,6.661,42.681,,,,,con_p,1,1,38.98742,-123.34856,-0.196,1.0,91.8153,190.8876,B,0.03947
2,DCMP.00.HHZ,3e-05,82112848,39.36433,-123.25479,6.661,13.637,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,71.6558,328.5707,B,3e-05
2,GDCB.01.EHZ,-0.00101,82112848,39.36433,-123.25479,6.661,66.385,,,,,con_p,1,1,38.76746,-123.23972,-0.773,1.0,98.2413,178.8817,B,0.00101
2,GHGB.01.EHZ,-0.02106,82112848,39.36433,-123.25479,6.661,45.485,,,,,con_p,1,1,39.12745,-122.82347,-0.858,0.0,92.7298,125.3882,B,0.0
2,HOPS.00.HHZ,-0.02994,82112848,39.36433,-123.25479,6.661,44.12,,,,,con_p,1,1,38.99349,-123.07234,-0.299,0.0,92.2511,159.1744,B,0.0
2,INGL.00.HHZ,0.04274,82112848,39.36433,-123.25479,6.661,42.308,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.7043,295.6423,B,0.04274
2,MNDO.00.HHZ,0.00798,82112848,39.36433,-123.25479,6.661,42.521,,,,,con_p,1,1,39.31418,-123.74511,-0.179,1.0,91.7678,262.4639,B,0.00798
2,PETY.00.HHZ,-0.02462,82112848,39.36433,-123.25479,6.661,98.824,,,,,con_p,1,1,40.1766,-122.7884,-0.962,1.0,133.5343,23.9374,B,0.02462
2,RVIT.00.HHZ,0.0001,82112848,39.36433,-123.25479,6.661,61.199,,,,,con_p,1,1,39.90629,-123.37859,-0.781,0.0,96.9647,349.9844,B,0.0
2,79668.10.HNZ,0.00024,82112848,39.36433,-123.25479,6.661,8.155,,,,,con_p,1,1,39.3907,-123.3433,-0.432,1.0,57.0152,291.0745,B,0.00024
2,GTC.--.EHZ,0.01664,82118595,39.35972,-123.25042,7.079,26.584,,,,,con_p,1,1,39.39944,-123.55532,-0.369,1.0,83.8774,279.5644,B,0.01664
2,GMR.01.EHZ,-0.02398,82118595,39.35972,-123.25042,7.079,31.372,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,86.7306,216.5796,B,0.02398
2,GWR.01.EHZ,-0.01242,82118595,39.35972,-123.25042,7.079,17.667,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,76.104,194.2776,B,0.01242
2,BARR.00.HHZ,0.01792,82118595,39.35972,-123.25042,7.079,7.619,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,52.7953,143.3193,B,0.01792
2,DCMP.00.HHZ,0.00523,82118595,39.35972,-123.25042,7.079,14.27,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,71.145,328.3568,B,0.00523
2,GHGB.01.EHZ,-0.02433,82118595,39.35972,-123.25042,7.079,44.884,,,,,con_p,1,1,39.12745,-122.82347,-0.858,0.0,91.9641,125.1324,B,0.0
2,INGL.00.HHZ,0.00698,82118595,39.35972,-123.25042,7.079,42.872,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.2762,296.0426,B,0.00698
2,AL1.--.DPZ,0.00144,82119657,39.3628,-123.25487,6.801,66.502,,,,,con_p,1,1,38.83822,-122.88345,-0.704,1.0,98.1376,151.3035,B,0.00144
2,GCK.--.EHZ,0.00421,82119657,39.3628,-123.25487,6.801,73.165,,,,,con_p,1,1,39.54376,-122.43668,-0.251,0.0,99.7297,74.0357,B,0.0
2,GTC.--.EHZ,0.04067,82119657,39.3628,-123.25487,6.801,26.15,,,,,con_p,1,1,39.39944,-123.55532,-0.369,1.0,84.2746,278.9637,B,0.04067
2,GVV.--.EHZ,-0.11414,82119657,39.3628,-123.25487,6.801,67.698,,,,,con_p,1,1,39.7751,-122.67551,-1.457,1.0,98.4252,47.3714,B,0.11414
2,HBW.--.DPZ,-0.00029,82119657,39.3628,-123.25487,6.801,64.862,,,,,con_p,1,1,38.85853,-122.87569,-0.985,0.0,97.7515,149.8284,B,0.0
2,KBN.--.EHZ,-0.08555,82119657,39.3628,-123.25487,6.801,59.112,,,,,con_p,1,1,39.89237,-123.19503,-1.329,1.0,96.3095,4.9928,B,0.08555
2,KCPB.--.HHZ,0.03295,82119657,39.3628,-123.25487,6.801,45.686,,,,,con_p,1,1,39.68631,-123.58242,-1.261,1.0,92.622,321.9465,B,0.03295
2,GBL.01.EHZ,-0.01328,82119657,39.3628,-123.25487,6.801,47.642,,,,,con_p,1,1,39.11709,-123.70883,-0.144,1.0,93.2805,235.0048,B,0.01328
2,GFC.01.EHZ,0.01456,82119657,39.3628,-123.25487,6.801,83.153,,,,,con_p,1,1,39.32654,-122.28882,-0.073,1.0,101.906,92.7794,B,0.01456
2,GMR.01.EHZ,-0.066,82119657,39.3628,-123.25487,6.801,31.423,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.3522,215.6472,B,0.066
2,GMR.01.HNZ,-0.15514,82119657,39.3628,-123.25487,6.801,31.423,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.3522,215.6472,B,0.15514
2,GNR.01.EHZ,-0.00038,82119657,39.3628,-123.25487,6.801,37.331,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,89.8174,241.1354,B,0.00038
2,GNR.01.HNZ,-0.00015,82119657,39.3628,-123.25487,6.801,37.331,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,89.8174,241.1354,B,0.00015
2,GRT.01.EHZ,0.20161,82119657,39.3628,-123.25487,6.801,68.872,,,,,con_p,1,1,38.93867,-122.6711,-0.59,1.0,98.7046,133.2202,B,0.20161
2,GSN.01.EHZ,0.00424,82119657,39.3628,-123.25487,6.801,47.276,,,,,con_p,1,1,38.9404,-123.19245,-0.849,0.0,93.1592,173.4822,B,0.0
2,GWR.01.EHZ,-0.04218,82119657,39.3628,-123.25487,6.801,17.911,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,77.3558,192.8212,B,0.04218
2,GWR.01.HNZ,-0.08252,82119657,39.3628,-123.25487,6.801,17.911,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,77.3558,192.8212,B,0.08252
2,GWW.01.EHZ,-0.09517,82119657,39.3628,-123.25487,6.801,63.528,,,,,con_p,1,1,38.83284,-123.53082,-0.337,1.0,97.4273,201.9283,B,0.09517
2,KIP.01.EHZ,0.01694,82119657,39.3628,-123.25487,6.801,53.25,,,,,con_p,1,1,39.80852,-123.48129,-1.341,1.0,94.7401,338.558,B,0.01694
2,BARR.00.HHZ,0.05389,82119657,39.3628,-123.25487,6.801,8.123,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,56.2521,142.5982,B,0.05389
2,BONV.00.HHZ,-0.04322,82119657,39.3628,-123.25487,6.801,42.512,,,,,con_p,1,1,38.98742,-123.34856,-0.196,1.0,91.5639,190.9218,B,0.04322
2,GDCB.01.EHZ,-0.00929,82119657,39.3628,-123.25487,6.801,66.215,,,,,con_p,1,1,38.76746,-123.23972,-0.773,1.0,98.0687,178.8729,B,0.00929
2,GGPC.01.EHZ,-0.00135,82119657,39.3628,-123.25487,6.801,74.807,,,,,con_p,1,1,38.76877,-122.8465,-0.918,0.0,100.1087,152.0095,B,0.0
