station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,event_id,event_time,pn_quality
NC.KRP..HH,2008-04-22T00:39:14.890,3899,2008-04-22 00:39:53.880,0.976,P,nc71111650.mseed,1059.6544189453125,1059.6544189453125,nc71111650,2008-04-22 00:39:44.890,1
NC.KSM..SH,2008-04-22T00:39:14.890,4218,2008-04-22 00:39:57.070,0.978,P,nc71111650.mseed,261.4270935058594,261.4270935058594,nc71111650,2008-04-22 00:39:44.890,1
NC.LGP..SH,2008-04-22T00:39:14.890,4866,2008-04-22 00:40:03.550,0.967,P,nc71111650.mseed,620.820556640625,620.820556640625,nc71111650,2008-04-22 00:39:44.890,1
XQ.ME03.01.BH,2008-04-22T00:39:14.890,4666,2008-04-22 00:40:01.550,0.945,P,nc71111650.mseed,525.1422119140625,525.1422119140625,nc71111650,2008-04-22 00:39:44.890,1
XQ.ME30.01.BH,2008-04-22T00:39:14.890,4030,2008-04-22 00:39:55.190,0.965,P,nc71111650.mseed,719.3519287109375,719.3519287109375,nc71111650,2008-04-22 00:39:44.890,1
XQ.ME31.01.BH,2008-04-22T00:39:14.890,3666,2008-04-22 00:39:51.550,0.952,P,nc71111650.mseed,1179.0384521484375,1179.0384521484375,nc71111650,2008-04-22 00:39:44.890,1
XQ.ME32.01.BH,2008-04-22T00:39:14.890,3847,2008-04-22 00:39:53.360,0.933,P,nc71111650.mseed,1690.6243896484375,1690.6243896484375,nc71111650,2008-04-22 00:39:44.890,1
XQ.ME33.01.BH,2008-04-22T00:39:14.890,4003,2008-04-22 00:39:54.920,0.912,P,nc71111650.mseed,2151.14013671875,2151.14013671875,nc71111650,2008-04-22 00:39:44.890,1
NC.KCR..SH,2008-04-26T13:50:03.800,3696,2008-04-26 13:50:40.760,0.968,P,nc71113215.mseed,89.3605728149414,89.3605728149414,nc71113215,2008-04-26 13:50:33.800,1
NC.KCS..SH,2008-04-26T13:50:03.800,3478,2008-04-26 13:50:38.580,0.985,P,nc71113215.mseed,150.5977325439453,150.5977325439453,nc71113215,2008-04-26 13:50:33.800,1
NC.KHMB..HH,2008-04-26T13:50:03.800,3830,2008-04-26 13:50:42.100,0.849,P,nc71113215.mseed,198.05287170410156,198.05287170410156,nc71113215,2008-04-26 13:50:33.800,1
XQ.ME30.01.BH,2008-04-26T13:50:03.800,3690,2008-04-26 13:50:40.700,0.952,P,nc71113215.mseed,337.2372741699219,337.2372741699219,nc71113215,2008-04-26 13:50:33.800,1
XQ.ME31.01.BH,2008-04-26T13:50:03.800,3855,2008-04-26 13:50:42.350,0.945,P,nc71113215.mseed,623.3615112304688,623.3615112304688,nc71113215,2008-04-26 13:50:33.800,1
XQ.ME33.01.BH,2008-04-26T13:50:03.800,3670,2008-04-26 13:50:40.500,0.73,P,nc71113215.mseed,409.0598449707031,409.0598449707031,nc71113215,2008-04-26 13:50:33.800,1
BK.JCC..HH,2008-04-27T19:38:53.930,3426,2008-04-27 19:39:28.190,0.972,P,nc71113830.mseed,2245.99267578125,2245.99267578125,nc71113830,2008-04-27 19:39:23.930,1
NC.KCS..SH,2008-04-27T19:38:53.930,4242,2008-04-27 19:39:36.350,0.882,P,nc71113830.mseed,395.50640869140625,395.50640869140625,nc71113830,2008-04-27 19:39:23.930,1
NC.KCT..HH,2008-04-27T19:38:53.930,3629,2008-04-27 19:39:30.220,0.884,P,nc71113830.mseed,1212.669921875,1212.669921875,nc71113830,2008-04-27 19:39:23.930,1
NC.KHBB..HH,2008-04-27T19:38:53.930,4487,2008-04-27 19:39:38.800,0.826,P,nc71113830.mseed,315.4805908203125,315.4805908203125,nc71113830,2008-04-27 19:39:23.930,1
NC.KHMB..HH,2008-04-27T19:38:53.930,3899,2008-04-27 19:39:32.920,0.976,P,nc71113830.mseed,813.5164794921875,813.5164794921875,nc71113830,2008-04-27 19:39:23.930,1
NC.KPP..SH,2008-04-27T19:38:53.930,4546,2008-04-27 19:39:39.390,0.912,P,nc71113830.mseed,274.5699768066406,274.5699768066406,nc71113830,2008-04-27 19:39:23.930,1
NC.KRP..HH,2008-04-27T19:38:53.930,4010,2008-04-27 19:39:34.030,0.962,P,nc71113830.mseed,1646.2664794921875,1646.2664794921875,nc71113830,2008-04-27 19:39:23.930,1
XQ.ME07.01.BH,2008-04-27T19:38:53.930,4098,2008-04-27 19:39:34.910,0.909,P,nc71113830.mseed,2083.537109375,2083.537109375,nc71113830,2008-04-27 19:39:23.930,1
XQ.ME30.01.BH,2008-04-27T19:38:53.930,4073,2008-04-27 19:39:34.660,0.897,P,nc71113830.mseed,670.9404907226562,670.9404907226562,nc71113830,2008-04-27 19:39:23.930,1
XQ.ME32.01.BH,2008-04-27T19:38:53.930,3698,2008-04-27 19:39:30.910,0.94,P,nc71113830.mseed,1584.16796875,1584.16796875,nc71113830,2008-04-27 19:39:23.930,1
NC.KCS..SH,2008-05-01T13:05:09.310,3746,2008-05-01 13:05:46.770,0.984,P,nc71114860.mseed,198.41946411132812,198.41946411132812,nc71114860,2008-05-01 13:05:39.310,1
NC.KHBB..HH,2008-05-01T13:05:09.310,3680,2008-05-01 13:05:46.110,0.987,P,nc71114860.mseed,1073.589111328125,1073.589111328125,nc71114860,2008-05-01 13:05:39.310,1
NC.KHMB..HH,2008-05-01T13:05:09.310,3595,2008-05-01 13:05:45.260,0.928,P,nc71114860.mseed,809.6029052734375,809.6029052734375,nc71114860,2008-05-01 13:05:39.310,1
NC.KRP..HH,2008-05-01T13:05:09.310,4054,2008-05-01 13:05:49.850,0.819,P,nc71114860.mseed,768.55126953125,768.55126953125,nc71114860,2008-05-01 13:05:39.310,1
NC.LGP..SH,2008-05-01T13:05:09.310,4004,2008-05-01 13:05:49.350,0.966,P,nc71114860.mseed,697.16162109375,697.16162109375,nc71114860,2008-05-01 13:05:39.310,1
XQ.ME07.01.BH,2008-05-01T13:05:09.310,3958,2008-05-01 13:05:48.890,0.904,P,nc71114860.mseed,662.5755004882812,662.5755004882812,nc71114860,2008-05-01 13:05:39.310,1
XQ.ME09.01.BH,2008-05-01T13:05:09.310,4186,2008-05-01 13:05:51.170,0.933,P,nc71114860.mseed,274.32159423828125,274.32159423828125,nc71114860,2008-05-01 13:05:39.310,1
XQ.ME31.01.BH,2008-05-01T13:05:09.310,3846,2008-05-01 13:05:47.770,0.885,P,nc71114860.mseed,1458.1942138671875,1458.1942138671875,nc71114860,2008-05-01 13:05:39.310,1
BK.JCC..HH,2008-05-03T13:04:56.635,3811,2008-05-03 13:05:34.745,0.97,P,nc71115300.mseed,2827.68017578125,2827.68017578125,nc71115300,2008-05-03 13:05:26.630,1
NC.KCR..SH,2008-05-03T13:04:56.635,4283,2008-05-03 13:05:39.465,0.934,P,nc71115300.mseed,155.4180908203125,155.4180908203125,nc71115300,2008-05-03 13:05:26.630,1
NC.KCS..SH,2008-05-03T13:04:56.635,4526,2008-05-03 13:05:41.895,0.978,P,nc71115300.mseed,75.32333374023438,75.32333374023438,nc71115300,2008-05-03 13:05:26.630,1
NC.KHBB..HH,2008-05-03T13:04:56.635,4755,2008-05-03 13:05:44.185,0.972,P,nc71115300.mseed,367.7777404785156,367.7777404785156,nc71115300,2008-05-03 13:05:26.630,1
NC.KHMB..HH,2008-05-03T13:04:56.635,4189,2008-05-03 13:05:38.525,0.98,P,nc71115300.mseed,508.0065307617187,508.0065307617187,nc71115300,2008-05-03 13:05:26.630,1
NC.KJJ..SH,2008-05-03T13:04:56.635,4172,2008-05-03 13:05:38.355,0.739,P,nc71115300.mseed,675.0582885742188,675.0582885742188,nc71115300,2008-05-03 13:05:26.630,1
NC.KOM..SH,2008-05-03T13:04:56.635,4657,2008-05-03 13:05:43.205,0.976,P,nc71115300.mseed,112.63253021240234,112.63253021240234,nc71115300,2008-05-03 13:05:26.630,1
NC.KRMB..HH,2008-05-03T13:04:56.635,4483,2008-05-03 13:05:41.465,0.972,P,nc71115300.mseed,1191.5533447265625,1191.5533447265625,nc71115300,2008-05-03 13:05:26.630,1
NC.KRP..HH,2008-05-03T13:04:56.635,4015,2008-05-03 13:05:36.785,0.944,P,nc71115300.mseed,675.8800048828125,675.8800048828125,nc71115300,2008-05-03 13:05:26.630,1
NC.KSXB..HH,2008-05-03T13:04:56.635,4866,2008-05-03 13:05:45.295,0.981,P,nc71115300.mseed,414.5373229980469,414.5373229980469,nc71115300,2008-05-03 13:05:26.630,1
NC.LGP..SH,2008-05-03T13:04:56.635,5155,2008-05-03 13:05:48.185,0.961,P,nc71115300.mseed,345.6794738769531,345.6794738769531,nc71115300,2008-05-03 13:05:26.630,1
XQ.ME03.01.BH,2008-05-03T13:04:56.635,4702,2008-05-03 13:05:43.655,0.977,P,nc71115300.mseed,1078.7904052734375,1078.7904052734375,nc71115300,2008-05-03 13:05:26.630,1
XQ.ME04.01.BH,2008-05-03T13:04:56.635,4650,2008-05-03 13:05:43.135,0.978,P,nc71115300.mseed,632.77880859375,632.77880859375,nc71115300,2008-05-03 13:05:26.630,1
XQ.ME07.01.BH,2008-05-03T13:04:56.635,4130,2008-05-03 13:05:37.935,0.977,P,nc71115300.mseed,993.52294921875,993.52294921875,nc71115300,2008-05-03 13:05:26.630,1
XQ.ME29.01.BH,2008-05-03T13:04:56.635,4855,2008-05-03 13:05:45.185,0.937,P,nc71115300.mseed,849.88232421875,849.88232421875,nc71115300,2008-05-03 13:05:26.630,1
XQ.ME30.01.BH,2008-05-03T13:04:56.635,4328,2008-05-03 13:05:39.915,0.978,P,nc71115300.mseed,540.8538208007812,540.8538208007812,nc71115300,2008-05-03 13:05:26.630,1
XQ.ME31.01.BH,2008-05-03T13:04:56.635,3943,2008-05-03 13:05:36.065,0.969,P,nc71115300.mseed,1091.0931396484375,1091.0931396484375,nc71115300,2008-05-03 13:05:26.630,1
NC.KCS..SH,2008-05-03T17:48:22.620,3742,2008-05-03 17:49:00.040,0.983,P,nc71115375.mseed,124.16828918457033,124.16828918457033,nc71115375,2008-05-03 17:48:52.620,1
NC.KHBB..HH,2008-05-03T17:48:22.620,3683,2008-05-03 17:48:59.450,0.984,P,nc71115375.mseed,1472.5977783203125,1472.5977783203125,nc71115375,2008-05-03 17:48:52.620,1
NC.KHMB..HH,2008-05-03T17:48:22.620,3577,2008-05-03 17:48:58.390,0.979,P,nc71115375.mseed,750.6912231445312,750.6912231445312,nc71115375,2008-05-03 17:48:52.620,1
NC.KOM..SH,2008-05-03T17:48:22.620,3903,2008-05-03 17:49:01.650,0.968,P,nc71115375.mseed,115.02527618408205,115.02527618408205,nc71115375,2008-05-03 17:48:52.620,1
NC.KPP..SH,2008-05-03T17:48:22.620,4030,2008-05-03 17:49:02.920,0.979,P,nc71115375.mseed,83.86190795898438,83.86190795898438,nc71115375,2008-05-03 17:48:52.620,1
NC.LGP..SH,2008-05-03T17:48:22.620,4015,2008-05-03 17:49:02.770,0.975,P,nc71115375.mseed,511.4633483886719,511.4633483886719,nc71115375,2008-05-03 17:48:52.620,1
XQ.ME07.01.BH,2008-05-03T17:48:22.620,3939,2008-05-03 17:49:02.010,0.923,P,nc71115375.mseed,743.0496826171875,743.0496826171875,nc71115375,2008-05-03 17:48:52.620,1
XQ.ME30.01.BH,2008-05-03T17:48:22.620,3466,2008-05-03 17:48:57.280,0.986,P,nc71115375.mseed,2114.2939453125,2114.2939453125,nc71115375,2008-05-03 17:48:52.620,1
XQ.ME31.01.BH,2008-05-03T17:48:22.620,3834,2008-05-03 17:49:00.960,0.967,P,nc71115375.mseed,578.0555419921875,578.0555419921875,nc71115375,2008-05-03 17:48:52.620,1
BK.JCC..HH,2008-05-10T16:33:57.010,3811,2008-05-10 16:34:35.120,0.828,P,nc71116711.mseed,297.50347900390625,297.50347900390625,nc71116711,2008-05-10 16:34:27.010,1
NC.KHBB..HH,2008-05-10T16:33:57.010,3795,2008-05-10 16:34:34.960,0.973,P,nc71116711.mseed,759.8953857421875,759.8953857421875,nc71116711,2008-05-10 16:34:27.010,1
NC.KHMB..HH,2008-05-10T16:33:57.010,3555,2008-05-10 16:34:32.560,0.987,P,nc71116711.mseed,782.538330078125,782.538330078125,nc71116711,2008-05-10 16:34:27.010,1
NC.LGP..SH,2008-05-10T16:33:57.010,4042,2008-05-10 16:34:37.430,0.973,P,nc71116711.mseed,643.2730712890625,643.2730712890625,nc71116711,2008-05-10 16:34:27.010,1
XQ.ME07.01.BH,2008-05-10T16:33:57.010,3801,2008-05-10 16:34:35.020,0.972,P,nc71116711.mseed,218.42010498046875,218.42010498046875,nc71116711,2008-05-10 16:34:27.010,1
XQ.ME29.01.BH,2008-05-10T16:33:57.010,3782,2008-05-10 16:34:34.830,0.887,P,nc71116711.mseed,977.9549560546876,977.9549560546876,nc71116711,2008-05-10 16:34:27.010,1
XQ.ME30.01.BH,2008-05-10T16:33:57.010,3486,2008-05-10 16:34:31.870,0.978,P,nc71116711.mseed,960.59619140625,960.59619140625,nc71116711,2008-05-10 16:34:27.010,1
XQ.ME31.01.BH,2008-05-10T16:33:57.010,3827,2008-05-10 16:34:35.280,0.883,P,nc71116711.mseed,500.3780822753906,500.3780822753906,nc71116711,2008-05-10 16:34:27.010,1
BK.JCC..HH,2008-05-17T18:41:40.640,4226,2008-05-17 18:42:22.900,0.902,P,nc71118291.mseed,810.0504150390625,810.0504150390625,nc71118291,2008-05-17 18:42:10.640,1
NC.KCR..SH,2008-05-17T18:41:40.640,4415,2008-05-17 18:42:24.790,0.976,P,nc71118291.mseed,339.7294616699219,339.7294616699219,nc71118291,2008-05-17 18:42:10.640,1
NC.KHBB..HH,2008-05-17T18:41:40.640,5068,2008-05-17 18:42:31.320,0.959,P,nc71118291.mseed,630.5244750976562,630.5244750976562,nc71118291,2008-05-17 18:42:10.640,1
NC.KHMB..HH,2008-05-17T18:41:40.640,4611,2008-05-17 18:42:26.750,0.973,P,nc71118291.mseed,680.2969360351562,680.2969360351562,nc71118291,2008-05-17 18:42:10.640,1
NC.KMPB..HH,2008-05-17T18:41:40.640,4073,2008-05-17 18:42:21.370,0.96,P,nc71118291.mseed,4687.74609375,4687.74609375,nc71118291,2008-05-17 18:42:10.640,1
NC.KRMB..HH,2008-05-17T18:41:40.640,5031,2008-05-17 18:42:30.950,0.892,P,nc71118291.mseed,403.9754028320313,403.9754028320313,nc71118291,2008-05-17 18:42:10.640,1
NC.KRP..HH,2008-05-17T18:41:40.640,4571,2008-05-17 18:42:26.350,0.934,P,nc71118291.mseed,654.84130859375,654.84130859375,nc71118291,2008-05-17 18:42:10.640,1
NC.KSM..SH,2008-05-17T18:41:40.640,4130,2008-05-17 18:42:21.940,0.984,P,nc71118291.mseed,467.0296936035156,467.0296936035156,nc71118291,2008-05-17 18:42:10.640,1
NC.LGP..SH,2008-05-17T18:41:40.640,5546,2008-05-17 18:42:36.100,0.951,P,nc71118291.mseed,352.223876953125,352.223876953125,nc71118291,2008-05-17 18:42:10.640,1
XQ.ME07.01.BH,2008-05-17T18:41:40.640,4678,2008-05-17 18:42:27.420,0.876,P,nc71118291.mseed,1003.2830810546876,1003.2830810546876,nc71118291,2008-05-17 18:42:10.640,1
XQ.ME30.01.BH,2008-05-17T18:41:40.640,4719,2008-05-17 18:42:27.830,0.912,P,nc71118291.mseed,414.8383483886719,414.8383483886719,nc71118291,2008-05-17 18:42:10.640,1
XQ.ME31.01.BH,2008-05-17T18:41:40.640,4282,2008-05-17 18:42:23.460,0.883,P,nc71118291.mseed,781.751953125,781.751953125,nc71118291,2008-05-17 18:42:10.640,1
XQ.ME32.01.BH,2008-05-17T18:41:40.640,4360,2008-05-17 18:42:24.240,0.866,P,nc71118291.mseed,1426.3843994140625,1426.3843994140625,nc71118291,2008-05-17 18:42:10.640,1
XQ.ME36.01.BH,2008-05-17T18:41:40.640,4093,2008-05-17 18:42:21.570,0.975,P,nc71118291.mseed,1378.95703125,1378.95703125,nc71118291,2008-05-17 18:42:10.640,1
NC.GHM..EH,2008-05-18T01:55:31.080,3921,2008-05-18 01:56:10.290,0.96,P,nc71118361.mseed,77.78179931640625,77.78179931640625,nc71118361,2008-05-18 01:56:01.080,1
NC.KBN..SH,2008-05-18T01:55:31.080,3188,2008-05-18 01:56:02.960,0.987,P,nc71118361.mseed,1309.29541015625,1309.29541015625,nc71118361,2008-05-18 01:56:01.080,1
NC.KBS..SH,2008-05-18T01:55:31.080,3621,2008-05-18 01:56:07.290,0.953,P,nc71118361.mseed,133.00453186035156,133.00453186035156,nc71118361,2008-05-18 01:56:01.080,1
NC.KKP..SH,2008-05-18T01:55:31.080,3744,2008-05-18 01:56:08.520,0.932,P,nc71118361.mseed,90.81068420410156,90.81068420410156,nc71118361,2008-05-18 01:56:01.080,1
NC.LPG..SH,2008-05-18T01:55:31.080,3975,2008-05-18 01:56:10.830,0.976,P,nc71118361.mseed,111.8801727294922,111.8801727294922,nc71118361,2008-05-18 01:56:01.080,1
NC.LRB..SH,2008-05-18T01:55:31.080,4187,2008-05-18 01:56:12.950,0.977,P,nc71118361.mseed,257.1709289550781,257.1709289550781,nc71118361,2008-05-18 01:56:01.080,1
XQ.ME08.01.BH,2008-05-18T01:55:31.080,3720,2008-05-18 01:56:08.280,0.943,P,nc71118361.mseed,935.815185546875,935.815185546875,nc71118361,2008-05-18 01:56:01.080,1
XQ.ME12.01.BH,2008-05-18T01:55:31.080,4247,2008-05-18 01:56:13.550,0.89,P,nc71118361.mseed,877.6863403320312,877.6863403320312,nc71118361,2008-05-18 01:56:01.080,1
XQ.ME38.01.BH,2008-05-18T01:55:31.080,3670,2008-05-18 01:56:07.780,0.847,P,nc71118361.mseed,808.7843017578125,808.7843017578125,nc71118361,2008-05-18 01:56:01.080,1
XQ.ME41.01.BH,2008-05-18T01:55:31.080,3308,2008-05-18 01:56:04.160,0.921,P,nc71118361.mseed,5559.38427734375,5559.38427734375,nc71118361,2008-05-18 01:56:01.080,1
XQ.ME44.01.BH,2008-05-18T01:55:31.080,3799,2008-05-18 01:56:09.070,0.876,P,nc71118361.mseed,350.8003234863281,350.8003234863281,nc71118361,2008-05-18 01:56:01.080,1
XQ.ME49.01.BH,2008-05-18T01:55:31.080,3807,2008-05-18 01:56:09.150,0.831,P,nc71118361.mseed,474.1259765625,474.1259765625,nc71118361,2008-05-18 01:56:01.080,1
NC.KCR..SH,2008-05-18T02:19:35.440,3534,2008-05-18 02:20:10.780,0.981,P,nc71118366.mseed,137.08213806152344,137.08213806152344,nc71118366,2008-05-18 02:20:05.440,1
NC.KMPB..HH,2008-05-18T02:19:35.440,3841,2008-05-18 02:20:13.850,0.969,P,nc71118366.mseed,1891.0411376953125,1891.0411376953125,nc71118366,2008-05-18 02:20:05.440,1
NC.KPP..SH,2008-05-18T02:19:35.440,3594,2008-05-18 02:20:11.380,0.986,P,nc71118366.mseed,373.1252136230469,373.1252136230469,nc71118366,2008-05-18 02:20:05.440,1
NC.LBP..SH,2008-05-18T02:19:35.440,4093,2008-05-18 02:20:16.370,0.956,P,nc71118366.mseed,54.77156448364258,54.77156448364258,nc71118366,2008-05-18 02:20:05.440,1
NC.LPG..SH,2008-05-18T02:19:35.440,9054,2008-05-18 02:21:05.980,0.959,P,nc71118366.mseed,70.60466766357422,70.60466766357422,nc71118366,2008-05-18 02:20:05.440,1
NC.LRB..SH,2008-05-18T02:19:35.440,9096,2008-05-18 02:21:06.400,0.989,P,nc71118366.mseed,203.20167541503903,203.20167541503903,nc71118366,2008-05-18 02:20:05.440,1
XQ.ME37.01.BH,2008-05-18T02:19:35.440,3459,2008-05-18 02:20:10.030,0.947,P,nc71118366.mseed,389.3944396972656,389.3944396972656,nc71118366,2008-05-18 02:20:05.440,1
NC.KCS..SH,2008-05-26T10:38:29.100,3741,2008-05-26 10:39:06.510,0.982,P,nc71120785.mseed,199.2734832763672,199.2734832763672,nc71120785,2008-05-26 10:38:59.100,1
NC.KHBB..HH,2008-05-26T10:38:29.100,3659,2008-05-26 10:39:05.690,0.987,P,nc71120785.mseed,531.0673217773438,531.0673217773438,nc71120785,2008-05-26 10:38:59.100,1
NC.KPP..SH,2008-05-26T10:38:29.100,3609,2008-05-26 10:39:05.190,0.987,P,nc71120785.mseed,272.222412109375,272.222412109375,nc71120785,2008-05-26 10:38:59.100,1
NC.LBP..SH,2008-05-26T10:38:29.100,3629,2008-05-26 10:39:05.390,0.981,P,nc71120785.mseed,61.75690460205078,61.75690460205078,nc71120785,2008-05-26 10:38:59.100,1
XQ.ME27.01.BH,2008-05-26T10:38:29.100,3501,2008-05-26 10:39:04.110,0.973,P,nc71120785.mseed,895.857666015625,895.857666015625,nc71120785,2008-05-26 10:38:59.100,1
XQ.ME30.01.BH,2008-05-26T10:38:29.100,4011,2008-05-26 10:39:09.210,0.88,P,nc71120785.mseed,405.4791564941406,405.4791564941406,nc71120785,2008-05-26 10:38:59.100,1
NC.KCS..SH,2008-05-29T14:12:13.840,4224,2008-05-29 14:12:56.080,0.961,P,nc71121715.mseed,98.11333465576172,98.11333465576172,nc71121715,2008-05-29 14:12:43.840,1
NC.KJJ..SH,2008-05-29T14:12:13.840,3375,2008-05-29 14:12:47.590,0.983,P,nc71121715.mseed,1000.5973510742188,1000.5973510742188,nc71121715,2008-05-29 14:12:43.840,1
NC.KKP..SH,2008-05-29T14:12:13.840,4160,2008-05-29 14:12:55.440,0.937,P,nc71121715.mseed,35.87879943847656,35.87879943847656,nc71121715,2008-05-29 14:12:43.840,1
NC.KPP..SH,2008-05-29T14:12:13.840,4303,2008-05-29 14:12:56.870,0.895,P,nc71121715.mseed,58.259864807128906,58.259864807128906,nc71121715,2008-05-29 14:12:43.840,1
NC.KSM..SH,2008-05-29T14:12:13.840,3298,2008-05-29 14:12:46.820,0.982,P,nc71121715.mseed,1526.377197265625,1526.377197265625,nc71121715,2008-05-29 14:12:43.840,1
XQ.ME33.01.BH,2008-05-29T14:12:13.840,3795,2008-05-29 14:12:51.790,0.951,P,nc71121715.mseed,990.5845336914062,990.5845336914062,nc71121715,2008-05-29 14:12:43.840,1
XQ.ME36.01.BH,2008-05-29T14:12:13.840,3265,2008-05-29 14:12:46.490,0.974,P,nc71121715.mseed,7382.8798828125,7382.8798828125,nc71121715,2008-05-29 14:12:43.840,1
XQ.ME37.01.BH,2008-05-29T14:12:13.840,3834,2008-05-29 14:12:52.180,0.938,P,nc71121715.mseed,1020.702392578125,1020.702392578125,nc71121715,2008-05-29 14:12:43.840,1
XQ.ME38.01.BH,2008-05-29T14:12:13.840,4110,2008-05-29 14:12:54.940,0.82,P,nc71121715.mseed,408.6448059082031,408.6448059082031,nc71121715,2008-05-29 14:12:43.840,1
XQ.ME39.01.BH,2008-05-29T14:12:13.840,3937,2008-05-29 14:12:53.210,0.961,P,nc71121715.mseed,761.529052734375,761.529052734375,nc71121715,2008-05-29 14:12:43.840,1
NC.GGPB..EH,2008-05-29T23:36:37.300,11695,2008-05-29 23:38:34.250,0.987,P,nc71121910.mseed,129.77426147460938,129.77426147460938,nc71121910,2008-05-29 23:37:07.300,1
NC.KIP..SH,2008-05-29T23:36:37.300,3770,2008-05-29 23:37:15.000,0.979,P,nc71121910.mseed,330.29345703125,330.29345703125,nc71121910,2008-05-29 23:37:07.300,1
NC.KKP..SH,2008-05-29T23:36:37.300,3571,2008-05-29 23:37:13.010,0.968,P,nc71121910.mseed,98.8366928100586,98.8366928100586,nc71121910,2008-05-29 23:37:07.300,1
NC.KMR..HH,2008-05-29T23:36:37.300,3429,2008-05-29 23:37:11.590,0.976,P,nc71121910.mseed,3593.55078125,3593.55078125,nc71121910,2008-05-29 23:37:07.300,1
XQ.ME08.01.BH,2008-05-29T23:36:37.300,3871,2008-05-29 23:37:16.010,0.956,P,nc71121910.mseed,283.4422607421875,283.4422607421875,nc71121910,2008-05-29 23:37:07.300,1
XQ.ME37.01.BH,2008-05-29T23:36:37.300,3601,2008-05-29 23:37:13.310,0.908,P,nc71121910.mseed,852.3685302734375,852.3685302734375,nc71121910,2008-05-29 23:37:07.300,1
XQ.ME38.01.BH,2008-05-29T23:36:37.300,3475,2008-05-29 23:37:12.050,0.971,P,nc71121910.mseed,2403.1669921875,2403.1669921875,nc71121910,2008-05-29 23:37:07.300,1
XQ.ME39.01.BH,2008-05-29T23:36:37.300,3451,2008-05-29 23:37:11.810,0.901,P,nc71121910.mseed,872.9285278320312,872.9285278320312,nc71121910,2008-05-29 23:37:07.300,1
NC.KCR..SH,2008-05-31T18:31:10.730,3600,2008-05-31 18:31:46.730,0.934,P,nc71122265.mseed,89.47085571289062,89.47085571289062,nc71122265,2008-05-31 18:31:40.730,1
NC.KCS..SH,2008-05-31T18:31:10.730,3459,2008-05-31 18:31:45.320,0.979,P,nc71122265.mseed,375.169189453125,375.169189453125,nc71122265,2008-05-31 18:31:40.730,1
NC.KHBB..HH,2008-05-31T18:31:10.730,3842,2008-05-31 18:31:49.150,0.978,P,nc71122265.mseed,252.4582672119141,252.4582672119141,nc71122265,2008-05-31 18:31:40.730,1
NC.KMR..HH,2008-05-31T18:31:10.730,3659,2008-05-31 18:31:47.320,0.975,P,nc71122265.mseed,2487.431884765625,2487.431884765625,nc71122265,2008-05-31 18:31:40.730,1
NC.KPP..SH,2008-05-31T18:31:10.730,3513,2008-05-31 18:31:45.860,0.985,P,nc71122265.mseed,504.8933410644531,504.8933410644531,nc71122265,2008-05-31 18:31:40.730,1
XQ.ME30.01.BH,2008-05-31T18:31:10.730,3971,2008-05-31 18:31:50.440,0.865,P,nc71122265.mseed,240.76806640625,240.76806640625,nc71122265,2008-05-31 18:31:40.730,1
XQ.ME33.01.BH,2008-05-31T18:31:10.730,3630,2008-05-31 18:31:47.030,0.906,P,nc71122265.mseed,756.3417358398438,756.3417358398438,nc71122265,2008-05-31 18:31:40.730,1
XQ.ME37.01.BH,2008-05-31T18:31:10.730,3459,2008-05-31 18:31:45.320,0.924,P,nc71122265.mseed,1078.90966796875,1078.90966796875,nc71122265,2008-05-31 18:31:40.730,1
NC.KCR..SH,2008-06-01T09:28:46.000,4002,2008-06-01 09:29:26.020,0.973,P,nc71122405.mseed,227.65631103515625,227.65631103515625,nc71122405,2008-06-01 09:29:16.000,1
NC.KCT..HH,2008-06-01T09:28:46.000,3450,2008-06-01 09:29:20.500,0.98,P,nc71122405.mseed,2534.971435546875,2534.971435546875,nc71122405,2008-06-01 09:29:16.000,1
NC.KJJ..SH,2008-06-01T09:28:46.000,3310,2008-06-01 09:29:19.100,0.983,P,nc71122405.mseed,1695.2222900390625,1695.2222900390625,nc71122405,2008-06-01 09:29:16.000,1
NC.KMPB..HH,2008-06-01T09:28:46.000,3562,2008-06-01 09:29:21.620,0.976,P,nc71122405.mseed,2892.346435546875,2892.346435546875,nc71122405,2008-06-01 09:29:16.000,1
NC.KSM..SH,2008-06-01T09:28:46.000,3498,2008-06-01 09:29:20.980,0.98,P,nc71122405.mseed,1301.5328369140625,1301.5328369140625,nc71122405,2008-06-01 09:29:16.000,1
XQ.ME31.01.BH,2008-06-01T09:28:46.000,4087,2008-06-01 09:29:26.870,0.953,P,nc71122405.mseed,376.64849853515625,376.64849853515625,nc71122405,2008-06-01 09:29:16.000,1
XQ.ME32.01.BH,2008-06-01T09:28:46.000,4066,2008-06-01 09:29:26.660,0.959,P,nc71122405.mseed,714.4508666992188,714.4508666992188,nc71122405,2008-06-01 09:29:16.000,1
XQ.ME33.01.BH,2008-06-01T09:28:46.000,4060,2008-06-01 09:29:26.600,0.841,P,nc71122405.mseed,1510.6075439453125,1510.6075439453125,nc71122405,2008-06-01 09:29:16.000,1
XQ.ME35.01.BH,2008-06-01T09:28:46.000,4058,2008-06-01 09:29:26.580,0.968,P,nc71122405.mseed,359.4191589355469,359.4191589355469,nc71122405,2008-06-01 09:29:16.000,1
