event_id,mech_number,strike,dip,rake,norm_N,norm_E,norm_Z,norm_aux_N,norm_aux_E,norm_aux_Z
3150936,170,135.8,50.0,155.0,0.5339,0.5494,0.6428,-0.8393,0.4368,0.3237
3150936,171,161.0,80.0,130.0,0.3209,0.9311,0.1736,-0.6511,0.0837,0.7544
3150936,172,322.9,45.0,105.0,-0.4261,-0.5643,0.7071,0.6181,0.3891,0.683
3150936,173,142.3,60.0,100.0,0.5301,0.6848,0.5,-0.4387,-0.2831,0.8529
3150936,174,132.4,70.0,120.0,0.6944,0.6331,0.342,-0.5557,0.17,0.8138
3150936,175,148.1,60.0,110.0,0.4581,0.7349,0.5,-0.5388,-0.2178,0.8138
3150936,176,151.0,55.0,150.0,0.3969,0.7166,0.5736,-0.8965,0.1688,0.4096
3150936,177,161.0,80.0,135.0,0.3209,0.9311,0.1736,-0.7085,0.1143,0.6964
3150936,178,118.2,45.0,135.0,0.623,0.3345,0.7071,-0.775,0.3864,0.5
3150936,179,130.6,60.0,110.0,0.6571,0.5641,0.5,-0.5793,-0.0465,0.8138
3150936,180,309.1,40.0,110.0,-0.4986,-0.4057,0.766,0.7742,0.189,0.604
3150936,181,141.4,75.0,110.0,0.6022,0.7552,0.2588,-0.419,0.0231,0.9077
3150936,182,340.4,40.0,125.0,-0.2153,-0.6057,0.766,0.7506,0.3992,0.5265
3150936,183,138.8,55.0,105.0,0.5394,0.6165,0.5736,-0.5596,-0.2465,0.7912
3150936,184,129.1,40.0,135.0,0.4986,0.4057,0.766,-0.8664,0.2067,0.4545
3150936,185,334.1,55.0,140.0,-0.3582,-0.7367,0.5736,0.8501,-0.0034,0.5265
3150936,186,162.0,65.0,130.0,0.2801,0.862,0.4226,-0.7114,-0.1093,0.6943
3150936,187,162.0,50.0,150.0,0.2367,0.7286,0.6428,-0.923,-0.038,0.383
3150936,188,118.2,45.0,115.0,0.623,0.3345,0.7071,-0.7645,0.0691,0.6409
3150936,189,148.1,60.0,140.0,0.4581,0.7349,0.5,-0.8201,0.1325,0.5567
3150936,190,125.3,45.0,110.0,0.5771,0.4085,0.7071,-0.7399,-0.1048,0.6645
3150936,191,318.3,35.0,105.0,-0.3816,-0.4282,0.8192,0.7197,0.4185,0.554
3150936,192,148.1,60.0,150.0,0.4581,0.7349,0.5,-0.8672,0.2459,0.433
3150936,193,118.2,45.0,95.0,0.623,0.3345,0.7071,-0.6618,-0.2565,0.7044
3150936,194,141.4,75.0,150.0,0.6022,0.7552,0.2588,-0.7578,0.4388,0.483
3150936,195,168.5,50.0,155.0,0.1521,0.7508,0.6428,-0.9422,-0.0863,0.3237
3150936,196,145.8,80.0,160.0,0.5539,0.8143,0.1736,-0.8104,0.4794,0.3368
3150936,197,125.1,35.0,105.0,0.4691,0.33,0.8192,-0.7961,-0.2435,0.554
3150936,198,157.1,55.0,150.0,0.3185,0.7547,0.5736,-0.9094,0.0725,0.4096
3150936,199,137.6,70.0,150.0,0.6331,0.6944,0.342,-0.7552,0.4571,0.4698
3150936,200,160.6,45.0,160.0,0.235,0.6669,0.7071,-0.9667,0.0842,0.2418
3150936,201,169.4,70.0,155.0,0.1727,0.9237,0.342,-0.9174,0.0245,0.3971
3150936,202,125.3,45.0,100.0,0.5771,0.4085,0.7071,-0.6687,-0.2606,0.6964
3150936,203,130.6,60.0,140.0,0.6571,0.5641,0.5,-0.7428,0.3719,0.5567
3150936,204,153.5,45.0,155.0,0.3152,0.633,0.7071,-0.9445,0.1365,0.2988
3150936,205,142.4,50.0,115.0,0.4678,0.6066,0.6428,-0.6904,-0.2033,0.6943
3150936,206,113.5,40.0,105.0,0.5896,0.2561,0.766,-0.7818,-0.0574,0.6209
3150936,207,322.9,45.0,135.0,-0.4261,-0.5643,0.7071,0.8656,-0.0271,0.5
3150936,208,332.6,40.0,110.0,-0.2957,-0.5707,0.766,0.6349,0.4818,0.604
3150936,209,132.7,55.0,100.0,0.6019,0.5556,0.5736,-0.5328,-0.2556,0.8067
3150936,210,151.7,75.0,165.0,0.4577,0.8506,0.2588,-0.8823,0.3987,0.25
3150936,211,137.0,40.0,120.0,0.4387,0.4698,0.766,-0.8182,-0.1436,0.5567
3150936,212,150.8,80.0,115.0,0.4798,0.86,0.1736,-0.4457,0.0684,0.8925
3150936,213,140.7,80.0,130.0,0.6237,0.7621,0.1736,-0.5817,0.3041,0.7544
3150936,214,132.7,55.0,110.0,0.6019,0.5556,0.5736,-0.628,-0.1143,0.7698
3150936,215,134.3,65.0,125.0,0.6486,0.6331,0.4226,-0.6484,0.1686,0.7424
3150936,216,113.5,40.0,110.0,0.5896,0.2561,0.766,-0.7965,0.0269,0.604
3150936,217,150.8,80.0,120.0,0.4798,0.86,0.1736,-0.5099,0.1123,0.8529
3150936,218,139.8,65.0,155.0,0.5844,0.6927,0.4226,-0.8079,0.4479,0.383
3150936,219,141.4,75.0,130.0,0.6022,0.7552,0.2588,-0.6262,0.2458,0.7399
3150936,220,301.8,45.0,105.0,-0.6012,-0.3722,0.7071,0.717,0.1395,0.683
3150936,221,151.7,75.0,115.0,0.4577,0.8506,0.2588,-0.4833,-0.0063,0.8754
3150936,222,163.2,55.0,160.0,0.2365,0.7843,0.5736,-0.9563,0.0835,0.2802
3150936,223,139.4,45.0,130.0,0.4601,0.537,0.7071,-0.8406,0.0069,0.5417
3150936,224,156.9,75.0,110.0,0.3796,0.8882,0.2588,-0.4101,-0.0892,0.9077
3150936,225,136.5,60.0,125.0,0.5967,0.6277,0.5,-0.6979,0.0983,0.7094
3150936,226,148.1,60.0,120.0,0.4581,0.7349,0.5,-0.6534,-0.103,0.75
3150936,227,156.5,65.0,140.0,0.3619,0.8309,0.4226,-0.8108,0.0569,0.5826
3150936,228,153.9,60.0,120.0,0.3814,0.7775,0.5,-0.6396,-0.1686,0.75
3150936,229,136.5,60.0,105.0,0.5967,0.6277,0.5,-0.5203,-0.1717,0.8365
3150936,230,312.5,50.0,115.0,-0.5644,-0.518,0.6428,0.715,0.0826,0.6943
3150936,231,315.8,55.0,110.0,-0.5715,-0.5869,0.5736,0.6211,0.1476,0.7698
3150936,232,292.0,35.0,100.0,-0.532,-0.2144,0.8192,0.8131,0.1405,0.5649
3150936,233,146.6,75.0,115.0,0.5321,0.8061,0.2588,-0.4819,0.0371,0.8754
3150936,234,145.0,85.0,110.0,0.5714,0.816,0.0872,-0.3271,0.1291,0.9361
3150936,235,162.0,65.0,145.0,0.2801,0.862,0.4226,-0.854,0.0226,0.5198
3150936,236,328.0,55.0,130.0,-0.4345,-0.6944,0.5736,0.778,0.0315,0.6275
3150936,237,142.4,50.0,150.0,0.4678,0.6066,0.6428,-0.8821,0.2743,0.383
3150936,238,113.5,40.0,95.0,0.5896,0.2561,0.766,-0.7347,-0.2241,0.6403
3150936,239,332.6,40.0,130.0,-0.2957,-0.5707,0.766,0.8407,0.2253,0.4924
3150936,240,332.2,50.0,115.0,-0.3575,-0.6775,0.6428,0.6456,0.318,0.6943
3150936,241,128.8,65.0,140.0,0.7066,0.5675,0.4226,-0.6915,0.4272,0.5826
3150936,242,121.3,40.0,105.0,0.5492,0.334,0.766,-0.7667,-0.1633,0.6209
3150936,243,164.1,70.0,145.0,0.2572,0.9038,0.342,-0.8416,0.0355,0.539
3150936,244,332.6,40.0,120.0,-0.2957,-0.5707,0.766,0.7492,0.359,0.5567
3150936,245,153.9,60.0,155.0,0.3814,0.7775,0.5,-0.9067,0.2094,0.366
3150936,246,156.5,65.0,135.0,0.3619,0.8309,0.4226,-0.7676,0.0084,0.6409
3150936,247,166.1,80.0,150.0,0.2373,0.9558,0.1736,-0.8614,0.1244,0.4924
3150936,248,109.6,50.0,100.0,0.7215,0.2574,0.6428,-0.6546,-0.0492,0.7544
3150936,249,129.1,40.0,115.0,0.4986,0.4057,0.766,-0.8053,-0.1103,0.5826
3150936,250,142.4,50.0,130.0,0.4678,0.6066,0.6428,-0.8097,0.0026,0.5868
3150936,251,139.4,45.0,115.0,0.4601,0.537,0.7071,-0.7379,-0.2117,0.6409
3150936,252,155.5,50.0,150.0,0.3182,0.6968,0.6428,-0.9213,0.0674,0.383
3150936,253,116.2,50.0,105.0,0.6874,0.338,0.6428,-0.6714,-0.0417,0.7399
3150936,254,153.9,60.0,130.0,0.3814,0.7775,0.5,-0.7458,-0.0608,0.6634
3150936,255,148.1,60.0,165.0,0.4581,0.7349,0.5,-0.8882,0.4011,0.2241
3150936,256,141.4,75.0,115.0,0.6022,0.7552,0.2588,-0.4767,0.0801,0.8754
3150936,257,140.0,30.0,135.0,0.3214,0.383,0.866,-0.9353,-0.0146,0.3536
3150936,258,318.0,25.0,120.0,-0.2828,-0.3141,0.9063,0.8968,0.2487,0.366
3150936,259,162.0,65.0,155.0,0.2801,0.862,0.4226,-0.9171,0.1102,0.383
3150936,260,310.0,30.0,110.0,-0.383,-0.3214,0.866,0.8433,0.2611,0.4698
3150936,261,330.0,45.0,125.0,-0.3536,-0.6124,0.7071,0.7863,0.2148,0.5792
3150936,262,142.9,70.0,130.0,0.5663,0.7499,0.342,-0.6708,0.1783,0.7198
3150936,263,330.0,25.0,130.0,-0.2113,-0.366,0.9063,0.9038,0.2799,0.3237
3150936,264,114.4,55.0,95.0,0.7459,0.3385,0.5736,-0.5563,-0.1567,0.816
3150936,265,152.6,40.0,125.0,0.2957,0.5707,0.766,-0.798,-0.2933,0.5265
3150936,266,337.1,45.0,110.0,-0.2756,-0.6512,0.7071,0.574,0.4786,0.6645
3150936,267,163.2,55.0,135.0,0.2365,0.7843,0.5736,-0.7941,-0.1842,0.5792
3150936,268,315.9,45.0,100.0,-0.4922,-0.5076,0.7071,0.6094,0.379,0.6964
3150936,269,139.4,45.0,100.0,0.4601,0.537,0.7071,-0.5849,-0.4158,0.6964
3150936,270,153.5,70.0,170.0,0.4189,0.8412,0.342,-0.908,0.3858,0.1632
3150936,271,167.1,75.0,135.0,0.2149,0.9417,0.2588,-0.7301,-0.0211,0.683
3150936,272,319.1,50.0,110.0,-0.5017,-0.5789,0.6428,0.654,0.2325,0.7198
3150936,273,148.9,50.0,145.0,0.3956,0.656,0.6428,-0.8919,0.1073,0.4394
3150936,274,148.9,50.0,140.0,0.3956,0.656,0.6428,-0.8694,0.0418,0.4924
3150936,275,138.8,55.0,135.0,0.5394,0.6165,0.5736,-0.7992,0.1604,0.5792
3150936,276,120.5,55.0,100.0,0.7057,0.4159,0.5736,-0.5748,-0.1372,0.8067
3150936,277,332.2,50.0,140.0,-0.3575,-0.6775,0.6428,0.8703,0.0079,0.4924
3150936,278,138.8,55.0,130.0,0.5394,0.6165,0.5736,-0.7731,0.0926,0.6275
3150936,279,144.8,40.0,160.0,0.3707,0.5251,0.766,-0.9188,0.3279,0.2198
3150936,280,171.3,60.0,165.0,0.1311,0.856,0.5,-0.9744,0.0184,0.2241
3150936,281,118.2,45.0,100.0,0.623,0.3345,0.7071,-0.6957,-0.1765,0.6964
3150936,282,145.8,80.0,130.0,0.5539,0.8143,0.1736,-0.6063,0.2515,0.7544
3150936,283,135.8,50.0,110.0,0.5339,0.5494,0.6428,-0.6662,-0.1948,0.7198
3150936,284,162.0,50.0,160.0,0.2367,0.7286,0.6428,-0.9616,0.0813,0.262
3150936,285,301.3,40.0,100.0,-0.5492,-0.334,0.766,0.7348,0.2436,0.633
3150936,286,153.5,45.0,130.0,0.3152,0.633,0.7071,-0.8168,-0.1984,0.5417
3150936,287,118.2,45.0,120.0,0.623,0.3345,0.7071,-0.7761,0.1508,0.6124
3150936,288,128.8,65.0,125.0,0.7066,0.5675,0.4226,-0.6291,0.2304,0.7424
3150936,289,153.5,70.0,140.0,0.4189,0.8412,0.342,-0.7837,0.1447,0.604
3150936,290,318.0,25.0,125.0,-0.2828,-0.3141,0.9063,0.923,0.1679,0.3462
3150936,291,146.5,45.0,130.0,0.3906,0.5894,0.7071,-0.835,-0.0965,0.5417
3150936,292,156.9,75.0,115.0,0.3796,0.8882,0.2588,-0.4808,-0.0496,0.8754
3150936,293,145.0,85.0,135.0,0.5714,0.816,0.0872,-0.6146,0.3551,0.7044
3150936,294,337.1,45.0,125.0,-0.2756,-0.6512,0.7071,0.754,0.3098,0.5792
3150936,295,148.1,60.0,155.0,0.4581,0.7349,0.5,-0.8809,0.3001,0.366
3150936,296,335.9,35.0,120.0,-0.2346,-0.5234,0.8192,0.7464,0.4428,0.4967
3150936,297,169.3,55.0,155.0,0.1518,0.805,0.5736,-0.9355,-0.0703,0.3462
3150936,298,145.4,65.0,130.0,0.5148,0.7459,0.4226,-0.7129,0.0987,0.6943
3150936,299,120.0,30.0,115.0,0.433,0.25,0.866,-0.891,-0.0264,0.4532
3150947,0,137.0,40.0,120.0,0.4387,0.4698,0.766,-0.8182,-0.1436,0.5567
3150947,1,300.7,35.0,95.0,-0.493,-0.2931,0.8192,0.746,0.3421,0.5714
3150947,2,111.2,45.0,95.0,0.6594,0.2554,0.7071,-0.6883,-0.1732,0.7044
3150947,3,139.8,65.0,120.0,0.5844,0.6927,0.4226,-0.6182,0.0427,0.7849
3150947,4,138.8,55.0,100.0,0.5394,0.6165,0.5736,-0.5027,-0.3107,0.8067
3150947,5,303.6,55.0,100.0,-0.6826,-0.4528,0.5736,0.5667,0.1676,0.8067
3150947,6,157.1,55.0,120.0,0.3185,0.7547,0.5736,-0.6538,-0.2632,0.7094
3150947,7,148.1,60.0,135.0,0.4581,0.7349,0.5,-0.7871,0.074,0.6124
3150947,8,166.1,80.0,170.0,0.2373,0.9558,0.1736,-0.9631,0.208,0.171
3150947,9,132.4,70.0,110.0,0.6944,0.6331,0.342,-0.4679,0.0362,0.883
3150947,10,144.9,55.0,115.0,0.4708,0.6703,0.5736,-0.6446,-0.1825,0.7424
3150947,11,132.4,45.0,135.0,0.5226,0.4764,0.7071,-0.8459,0.1857,0.5
3150947,12,98.8,35.0,110.0,0.5669,0.0876,0.8192,-0.8129,0.2205,0.539
3150947,13,129.1,40.0,95.0,0.4986,0.4057,0.766,-0.647,-0.414,0.6403
3150947,14,144.8,40.0,140.0,0.3707,0.5251,0.766,-0.9098,0.0395,0.4132
3150947,15,148.9,50.0,145.0,0.3956,0.656,0.6428,-0.8919,0.1073,0.4394
3150947,16,164.1,70.0,155.0,0.2572,0.9038,0.342,-0.9113,0.109,0.3971
3150947,17,100.0,30.0,95.0,0.4924,0.0868,0.866,-0.8648,-0.064,0.4981
3150947,18,148.2,70.0,140.0,0.4947,0.7989,0.342,-0.767,0.2164,0.604
3150947,19,132.4,70.0,125.0,0.6944,0.6331,0.342,-0.5935,0.2351,0.7698
3150947,20,139.8,65.0,125.0,0.5844,0.6927,0.4226,-0.6616,0.1053,0.7424
3150947,21,126.0,25.0,150.0,0.3419,0.2484,0.9063,-0.8756,0.4343,0.2113
3150947,22,107.6,35.0,105.0,0.5468,0.1731,0.8192,-0.8325,0.008,0.554
3150947,23,138.8,55.0,110.0,0.5394,0.6165,0.5736,-0.6123,-0.1804,0.7698
3150947,24,140.0,30.0,135.0,0.3214,0.383,0.866,-0.9353,-0.0146,0.3536
3150947,25,123.2,65.0,105.0,0.7581,0.4967,0.4226,-0.4833,-0.0072,0.8754
3150947,26,160.6,45.0,150.0,0.235,0.6669,0.7071,-0.9343,-0.0456,0.3536
3150947,27,169.4,70.0,135.0,0.1727,0.9237,0.342,-0.7395,-0.1078,0.6645
3150947,28,121.3,40.0,140.0,0.5492,0.334,0.766,-0.8187,0.3987,0.4132
3150947,29,156.9,75.0,130.0,0.3796,0.8882,0.2588,-0.669,0.0703,0.7399
3150947,30,104.1,45.0,105.0,0.6858,0.1725,0.7071,-0.7255,0.0844,0.683
3150947,31,105.7,40.0,110.0,0.619,0.1734,0.766,-0.7854,0.1351,0.604
3150947,32,173.1,65.0,150.0,0.1092,0.8997,0.4226,-0.8852,-0.1054,0.4532
3150947,33,132.7,55.0,120.0,0.6019,0.5556,0.5736,-0.7041,0.0304,0.7094
3150947,34,114.0,25.0,140.0,0.3861,0.1719,0.9063,-0.8438,0.4629,0.2717
3150947,35,153.5,70.0,150.0,0.4189,0.8412,0.342,-0.8515,0.2329,0.4698
3150947,36,308.8,45.0,100.0,-0.5509,-0.4433,0.7071,0.6514,0.3013,0.6964
3150947,37,171.1,80.0,145.0,0.1519,0.973,0.1736,-0.8247,0.0279,0.5649
3150947,38,142.9,70.0,145.0,0.5663,0.7499,0.342,-0.7719,0.3371,0.539
3150947,39,145.4,65.0,135.0,0.5148,0.7459,0.4226,-0.7517,0.1557,0.6409
3150947,40,111.2,45.0,110.0,0.6594,0.2554,0.7071,-0.7431,0.0789,0.6645
3150947,41,119.0,60.0,105.0,0.7572,0.4203,0.5,-0.5479,-0.0081,0.8365
3150947,42,145.4,65.0,150.0,0.5148,0.7459,0.4226,-0.8328,0.3181,0.4532
3150947,43,163.2,55.0,125.0,0.2365,0.7843,0.5736,-0.6848,-0.2843,0.671
3150947,44,132.4,70.0,105.0,0.6944,0.6331,0.342,-0.4185,-0.0313,0.9077
3150947,45,116.3,35.0,100.0,0.514,0.2545,0.8192,-0.8,-0.2023,0.5649
3150947,46,136.5,60.0,100.0,0.5967,0.6277,0.5,-0.4651,-0.2373,0.8529
3150947,47,146.5,45.0,160.0,0.3906,0.5894,0.7071,-0.9169,0.3175,0.2418
3150947,48,146.5,45.0,115.0,0.3906,0.5894,0.7071,-0.7063,-0.3008,0.6409
3150947,49,155.5,50.0,100.0,0.3182,0.6968,0.6428,-0.4209,-0.5037,0.7544
3150947,50,116.3,35.0,115.0,0.514,0.2545,0.8192,-0.8528,0.0493,0.5198
3150947,51,170.0,85.0,120.0,0.173,0.9811,0.0872,-0.5055,0.0125,0.8627
3150947,52,150.9,65.0,140.0,0.4405,0.7921,0.4226,-0.8015,0.1349,0.5826
3150947,53,129.3,50.0,95.0,0.593,0.4849,0.6428,-0.5509,-0.3379,0.7631
3150947,54,130.6,60.0,125.0,0.6571,0.5641,0.5,-0.6844,0.1684,0.7094
3150947,55,135.8,50.0,100.0,0.5339,0.5494,0.6428,-0.5657,-0.3329,0.7544
3150947,56,132.7,55.0,130.0,0.6019,0.5556,0.5736,-0.7589,0.1743,0.6275
3150947,57,132.7,55.0,100.0,0.6019,0.5556,0.5736,-0.5328,-0.2556,0.8067
3150947,58,137.0,40.0,110.0,0.4387,0.4698,0.766,-0.7413,-0.2926,0.604
3150947,59,142.3,60.0,145.0,0.5301,0.6848,0.5,-0.8233,0.2746,0.4967
3150947,60,111.2,45.0,115.0,0.6594,0.2554,0.7071,-0.7502,0.1626,0.6409
3150947,61,136.5,60.0,120.0,0.5967,0.6277,0.5,-0.6607,0.0306,0.75
3150947,62,142.4,50.0,130.0,0.4678,0.6066,0.6428,-0.8097,0.0026,0.5868
3150947,63,110.0,30.0,130.0,0.4698,0.171,0.866,-0.8433,0.3771,0.383
3150947,64,157.1,55.0,105.0,0.3185,0.7547,0.5736,-0.4539,-0.4098,0.7912
3150947,65,130.6,60.0,110.0,0.6571,0.5641,0.5,-0.5793,-0.0465,0.8138
3150947,66,132.7,55.0,125.0,0.6019,0.5556,0.5736,-0.7343,0.1027,0.671
3150947,67,132.4,45.0,140.0,0.5226,0.4764,0.7071,-0.852,0.2599,0.4545
3150947,68,125.1,35.0,115.0,0.4691,0.33,0.8192,-0.8504,-0.0814,0.5198
3150947,69,146.5,45.0,110.0,0.3906,0.5894,0.7071,-0.6521,-0.365,0.6645
3150947,70,134.3,65.0,95.0,0.6486,0.6331,0.4226,-0.3622,-0.2317,0.9029
3150947,71,144.9,55.0,130.0,0.4708,0.6703,0.5736,-0.7785,0.0099,0.6275
3150947,72,155.5,50.0,130.0,0.3182,0.6968,0.6428,-0.7893,-0.1809,0.5868
3150947,73,148.9,50.0,130.0,0.3956,0.656,0.6428,-0.8047,-0.0897,0.5868
3150947,74,138.8,55.0,125.0,0.5394,0.6165,0.5736,-0.7411,0.0241,0.671
3150947,75,136.5,60.0,140.0,0.5967,0.6277,0.5,-0.7767,0.2948,0.5567
3150947,76,142.9,70.0,135.0,0.5663,0.7499,0.342,-0.71,0.2331,0.6645
3150947,77,169.4,70.0,150.0,0.1727,0.9237,0.342,-0.8827,-0.009,0.4698
3150947,78,124.8,60.0,95.0,0.7108,0.4947,0.5,-0.4586,-0.213,0.8627
3150947,79,128.8,65.0,95.0,0.7066,0.5675,0.4226,-0.3828,-0.1957,0.9029
3150947,80,139.4,45.0,120.0,0.4601,0.537,0.7071,-0.7781,-0.1397,0.6124
3150947,81,150.9,65.0,130.0,0.4405,0.7921,0.4226,-0.7191,0.0294,0.6943
3150947,82,111.2,45.0,125.0,0.6594,0.2554,0.7071,-0.7473,0.3256,0.5792
3150947,83,166.1,80.0,135.0,0.2373,0.9558,0.1736,-0.7159,0.0512,0.6964
3150947,84,110.0,30.0,120.0,0.4698,0.171,0.866,-0.8758,0.2133,0.433
3150947,85,122.7,50.0,105.0,0.6444,0.4142,0.6428,-0.6622,-0.1179,0.7399
3150947,86,162.0,65.0,100.0,0.2801,0.862,0.4226,-0.2938,-0.3422,0.8925
3150947,87,165.5,60.0,165.0,0.2171,0.8384,0.5,-0.9675,0.1168,0.2241
3150947,88,130.6,60.0,135.0,0.6571,0.5641,0.5,-0.7289,0.3062,0.6124
3150947,89,128.8,65.0,105.0,0.7066,0.5675,0.4226,-0.4803,-0.0538,0.8754
3150947,90,148.2,70.0,150.0,0.4947,0.7989,0.342,-0.8263,0.3105,0.4698
3150947,91,144.9,55.0,145.0,0.4708,0.6703,0.5736,-0.8594,0.2016,0.4698
3150947,92,165.5,60.0,130.0,0.2171,0.8384,0.5,-0.7183,-0.2097,0.6634
3150947,93,156.9,75.0,115.0,0.3796,0.8882,0.2588,-0.4808,-0.0496,0.8754
3150947,94,128.8,65.0,100.0,0.7066,0.5675,0.4226,-0.4332,-0.1252,0.8925
3150947,95,135.8,50.0,135.0,0.5339,0.5494,0.6428,-0.8239,0.1669,0.5417
3150947,96,125.1,35.0,125.0,0.4691,0.33,0.8192,-0.8788,0.0831,0.4698
3150947,97,124.8,60.0,135.0,0.7108,0.4947,0.5,-0.6941,0.3784,0.6124
3150947,98,116.2,50.0,110.0,0.6874,0.338,0.6428,-0.693,0.0404,0.7198
3150947,99,171.1,80.0,165.0,0.1519,0.973,0.1736,-0.9613,0.1046,0.2549
3150947,100,110.0,30.0,95.0,0.4698,0.171,0.866,-0.8405,-0.2132,0.4981
3150947,101,140.0,30.0,140.0,0.3214,0.383,0.866,-0.9446,0.066,0.3214
3150947,102,120.0,30.0,115.0,0.433,0.25,0.866,-0.891,-0.0264,0.4532
3150947,103,153.5,45.0,125.0,0.3152,0.633,0.7071,-0.7716,-0.2628,0.5792
3150947,104,169.3,55.0,150.0,0.1518,0.805,0.5736,-0.9042,-0.1214,0.4096
3150947,105,111.2,45.0,120.0,0.6594,0.2554,0.7071,-0.7516,0.245,0.6124
3150947,106,122.7,50.0,130.0,0.6444,0.4142,0.6428,-0.7618,0.2745,0.5868
3150947,107,118.2,45.0,100.0,0.623,0.3345,0.7071,-0.6957,-0.1765,0.6964
3150947,108,119.0,60.0,100.0,0.7572,0.4203,0.5,-0.5148,-0.0871,0.8529
3150947,109,156.9,75.0,160.0,0.3796,0.8882,0.2588,-0.8989,0.2879,0.3304
3150947,110,159.7,60.0,130.0,0.3008,0.8121,0.5,-0.7358,-0.1359,0.6634
3150947,111,121.3,40.0,105.0,0.5492,0.334,0.766,-0.7667,-0.1633,0.6209
3150947,112,133.9,35.0,115.0,0.4133,0.3977,0.8192,-0.828,-0.2103,0.5198
3150947,113,148.9,50.0,140.0,0.3956,0.656,0.6428,-0.8694,0.0418,0.4924
3150947,114,159.7,60.0,135.0,0.3008,0.8121,0.5,-0.7859,-0.086,0.6124
3150947,115,134.3,65.0,110.0,0.6486,0.6331,0.4226,-0.5231,-0.0327,0.8517
3150947,116,167.1,75.0,160.0,0.2149,0.9417,0.2588,-0.9358,0.1228,0.3304
3150947,117,139.4,45.0,110.0,0.4601,0.537,0.7071,-0.692,-0.2821,0.6645
3150947,118,157.1,55.0,130.0,0.3185,0.7547,0.5736,-0.7631,-0.1549,0.6275
3150947,119,148.1,60.0,125.0,0.4581,0.7349,0.5,-0.7034,-0.0442,0.7094
3150947,120,119.0,60.0,115.0,0.7572,0.4203,0.5,-0.6013,0.1496,0.7849
3150947,121,162.0,50.0,135.0,0.2367,0.7286,0.6428,-0.813,-0.2138,0.5417
3150947,122,125.1,35.0,110.0,0.4691,0.33,0.8192,-0.8264,-0.1631,0.539
3150947,123,163.2,55.0,165.0,0.2365,0.7843,0.5736,-0.9677,0.1367,0.212
3150947,124,102.0,25.0,105.0,0.4134,0.0879,0.9063,-0.9101,0.0712,0.4082
3150947,125,156.9,75.0,120.0,0.3796,0.8882,0.2588,-0.5479,-0.0096,0.8365
3150947,126,129.1,40.0,130.0,0.4986,0.4057,0.766,-0.8609,0.1283,0.4924
3150947,127,169.3,55.0,155.0,0.1518,0.805,0.5736,-0.9355,-0.0703,0.3462
3150947,128,160.0,85.0,140.0,0.3407,0.9361,0.0872,-0.739,0.2094,0.6403
3150947,129,125.3,45.0,125.0,0.5771,0.4085,0.7071,-0.8042,0.1335,0.5792
3150947,130,139.8,65.0,140.0,0.5844,0.6927,0.4226,-0.7607,0.2863,0.5826
3150947,131,166.1,80.0,140.0,0.2373,0.9558,0.1736,-0.7704,0.0763,0.633
3150947,132,120.5,55.0,100.0,0.7057,0.4159,0.5736,-0.5748,-0.1372,0.8067
3150947,133,140.0,30.0,145.0,0.3214,0.383,0.866,-0.9468,0.146,0.2868
3150947,134,160.6,45.0,115.0,0.235,0.6669,0.7071,-0.6116,-0.464,0.6409
3150947,135,153.5,45.0,145.0,0.3152,0.633,0.7071,-0.9141,0.0021,0.4056
3150947,136,167.1,75.0,135.0,0.2149,0.9417,0.2588,-0.7301,-0.0211,0.683
3150947,137,171.3,60.0,140.0,0.1311,0.856,0.5,-0.8059,-0.2017,0.5567
3150947,138,318.0,25.0,95.0,-0.2828,-0.3141,0.9063,0.6689,0.6126,0.421
3150947,139,125.1,35.0,105.0,0.4691,0.33,0.8192,-0.7961,-0.2435,0.554
3150947,140,114.0,25.0,120.0,0.3861,0.1719,0.9063,-0.9204,0.1375,0.366
3150947,141,162.0,50.0,165.0,0.2367,0.7286,0.6428,-0.9701,0.1403,0.1983
3150947,142,151.0,55.0,120.0,0.3969,0.7166,0.5736,-0.6781,-0.1922,0.7094
3150947,143,164.1,70.0,150.0,0.2572,0.9038,0.342,-0.8798,0.0725,0.4698
3150947,144,151.0,55.0,125.0,0.3969,0.7166,0.5736,-0.7294,-0.1331,0.671
3150947,145,155.9,80.0,140.0,0.4019,0.8991,0.1736,-0.7449,0.2107,0.633
3150947,146,135.8,50.0,140.0,0.5339,0.5494,0.6428,-0.8373,0.2376,0.4924
3150947,147,162.0,50.0,170.0,0.2367,0.7286,0.6428,-0.9711,0.1982,0.133
3150947,148,160.6,45.0,145.0,0.235,0.6669,0.7071,-0.9074,-0.1103,0.4056
3150947,149,306.0,25.0,95.0,-0.3419,-0.2484,0.9063,0.7817,0.4602,0.421
3150947,150,146.5,45.0,165.0,0.3906,0.5894,0.7071,-0.9063,0.381,0.183
3150947,151,137.0,40.0,150.0,0.4387,0.4698,0.766,-0.8944,0.3112,0.3214
3150947,152,163.2,55.0,170.0,0.2365,0.7843,0.5736,-0.9716,0.1889,0.1422
3150947,153,171.1,80.0,125.0,0.1519,0.973,0.1736,-0.5887,-0.0521,0.8067
3150947,154,167.1,75.0,140.0,0.2149,0.9417,0.2588,-0.7839,0.0083,0.6209
3150947,155,162.0,65.0,170.0,0.2801,0.862,0.4226,-0.9593,0.2345,0.1574
3150947,156,125.1,35.0,145.0,0.4691,0.33,0.8192,-0.8556,0.3997,0.329
