station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp
PB.B933..EH,2013-11-26T05:47:50.710,3858,2013-11-26T05:48:29.290,0.977,P,nc72109965.mseed,3796.879638671875,3796.879638671875
PB.B934..EH,2013-11-26T05:47:50.710,12999,2013-11-26T05:50:00.700,0.921,P,nc72109965.mseed,891.994384765625,891.994384765625
PB.B935..EH,2013-11-26T05:47:50.710,4404,2013-11-26T05:48:34.750,0.907,P,nc72109965.mseed,436.7815246582031,436.7815246582031
TA.O02D..HH,2013-11-26T05:47:50.710,5282,2013-11-26T05:48:43.530,0.914,P,nc72109965.mseed,248.2754669189453,248.2754669189453
Z5.GB360..HH,2013-11-26T05:47:50.710,3995,2013-11-26T05:48:30.660,0.977,P,nc72109965.mseed,111458.828125,111458.828125
7D.FS01B..BH,2013-05-01T21:04:34.730,7876,2013-05-01T21:05:53.490,0.741,P,nc71071244.mseed,22722.505859375,22722.505859375
7D.FS06B..BH,2013-05-01T21:04:34.730,4235,2013-05-01T21:05:17.080,0.916,P,nc71071244.mseed,6049.30126953125,6049.30126953125
7D.FS09B..BH,2013-05-01T21:04:34.730,7735,2013-05-01T21:05:52.080,0.79,P,nc71071244.mseed,18223.435546875,18223.435546875
BK.GASB.00.HH,2013-05-01T21:04:34.730,3155,2013-05-01T21:05:06.280,0.806,P,nc71071244.mseed,3578.59619140625,3578.59619140625
BK.GASB.00.HH,2013-05-01T21:04:34.730,9426,2013-05-01T21:06:08.990,0.722,P,nc71071244.mseed,1682.90380859375,1682.90380859375
BK.JCC.00.HH,2013-05-01T21:04:34.730,8152,2013-05-01T21:05:56.250,0.806,P,nc71071244.mseed,16165.83203125,16165.83203125
NC.GHO..EH,2013-05-01T21:04:34.730,9318,2013-05-01T21:06:07.910,0.726,P,nc71071244.mseed,150.43212890625,150.43212890625
NC.GNA.02.EH,2013-05-01T21:04:34.730,1,2013-05-01T21:04:34.740,0.764,P,nc71071244.mseed,420.1895446777344,420.1895446777344
NC.GNA.02.EH,2013-05-01T21:04:34.730,5128,2013-05-01T21:05:26.010,0.881,P,nc71071244.mseed,114.18953704833984,114.18953704833984
NC.GTC..EH,2013-05-01T21:04:34.730,4959,2013-05-01T21:05:24.320,0.813,P,nc71071244.mseed,217.09793090820312,217.09793090820312
NC.GTC..EH,2013-05-01T21:04:34.730,8906,2013-05-01T21:06:03.790,0.974,P,nc71071244.mseed,272.3479309082031,272.3479309082031
NC.GVV..EH,2013-05-01T21:04:34.730,9406,2013-05-01T21:06:08.790,0.852,P,nc71071244.mseed,116.5438003540039,116.5438003540039
