event_id,time,latitude,longitude,depth,mag,max_agap,dip_azimuth,strike,dip,rake,misfit,n_fmo,misfit_w_90ci,max_strike_90ci,max_dip_90ci,max_rake_90ci,multi_sol_flag
72755240,2017:01:23T04:29:11.99,40.85,-123.36666666666666,28.18,2.6,80.0,130.0,220.0,45.0,-80.0,0.09,28,,23,25,30,0
72755240,2017:01:23T04:29:11.99,40.85,-123.36666666666666,28.18,2.6,80.0,315.0,225.0,45.0,-60.0,0.08,28,,18,25,20,1
72757390,2017:01:28T20:32:13.74,40.96666666666667,-123.41666666666667,36.59,2.86,45.0,100.0,190.0,60.0,-90.0,0.04,58,,18,15,30,0
72759410,2017:02:03T16:13:42.34,40.233333333333334,-123.63333333333334,31.33,3.68,44.0,5.0,95.0,80.0,20.0,0.09,78,,13,43,60,0
72759415,2017:02:03T16:18:21.74,40.233333333333334,-123.65,29.51,2.74,44.0,60.0,150.0,85.0,-130.0,0.03,46,,15,33,40,0
72759415,2017:02:03T16:18:21.74,40.233333333333334,-123.65,29.51,2.74,44.0,265.0,175.0,10.0,-100.0,0.1,46,,18,13,10,1
72770671,2017:03:05T03:29:15.02,39.75,-123.36666666666666,5.64,2.58,46.0,175.0,265.0,30.0,130.0,0.07,43,,25,20,25,0
72770676,2017:03:05T03:31:28.43,39.75,-123.36666666666666,5.97,2.96,47.0,180.0,90.0,45.0,100.0,0.11,67,,25,23,40,0
72771146,2017:03:06T19:19:20.81,40.35,-124.76666666666667,25.15,4.04,230.0,235.0,145.0,75.0,120.0,0.06,66,,13,13,15,0
72771146,2017:03:06T19:19:20.81,40.35,-124.76666666666667,25.15,4.04,230.0,95.0,185.0,80.0,-120.0,0.07,66,,10,10,20,0
72771146,2017:03:06T19:19:20.81,40.35,-124.76666666666667,25.15,4.04,230.0,350.0,260.0,60.0,-30.0,0.07,66,,18,35,65,1
72772046,2017:03:09T11:21: 7.64,40.55,-123.85,22.95,2.8,71.0,195.0,105.0,75.0,-150.0,0.11,53,,13,33,35,0
72773131,2017:03:12T01:40:31.32,40.13333333333333,-123.13333333333334,35.84,2.18,56.0,250.0,160.0,50.0,160.0,0.1,37,,15,33,50,0
72775466,2017:03:14T19:51:40.78,40.45,-124.13333333333334,29.19,2.3,89.0,245.0,155.0,45.0,170.0,0.02,33,,20,45,30,0
72775466,2017:03:14T19:51:40.78,40.45,-124.13333333333334,29.19,2.3,89.0,100.0,190.0,55.0,-110.0,0.06,33,,13,13,15,1
72780386,2017:03:25T08:14:54.04,40.4,-124.25,28.33,2.47,125.0,175.0,265.0,15.0,50.0,0.11,34,,15,13,25,0
72780386,2017:03:25T08:14:54.04,40.4,-124.25,28.33,2.47,125.0,240.0,150.0,40.0,160.0,0.15,34,,15,33,30,1
72783636,2017:04:02T09:09:41.03,40.0,-123.4,6.19,2.19,40.0,125.0,215.0,40.0,-30.0,0.03,36,,15,20,30,0
72783931,2017:04:03T09:08:34.50,39.983333333333334,-123.4,7.06,2.1,61.0,235.0,145.0,60.0,-130.0,0.16,30,,20,30,65,0
72786121,2017:04:07T22:46:23.23,40.483333333333334,-124.23333333333333,26.46,2.82,112.0,175.0,265.0,15.0,30.0,0.04,45,,20,43,35,0
72786936,2017:04:09T23:41:39.36,41.2,-124.43333333333334,15.26,2.81,218.0,120.0,210.0,45.0,-160.0,0.15,28,,80,30,80,0
72790391,2017:04:18T20:12:35.93,40.233333333333334,-124.16666666666667,11.33,2.39,96.0,175.0,265.0,50.0,150.0,0.03,32,,20,23,40,0
72791686,2017:04:21T06:28:49.58,40.13333333333333,-123.83333333333333,21.75,2.03,77.0,95.0,185.0,40.0,-90.0,0.07,29,,20,20,30,0
72791981,2017:04:22T01:25:22.57,40.38333333333333,-123.65,25.6,2.2,65.0,90.0,180.0,40.0,-40.0,0.08,31,,35,20,35,0
72793611,2017:04:25T07:53: 5.71,41.25,-123.76666666666667,32.69,2.92,91.0,90.0,180.0,35.0,-150.0,0.17,42,,43,38,50,0
72799581,2017:05:09T20:40:34.41,40.416666666666664,-123.65,22.01,2.9,36.0,255.0,165.0,35.0,-90.0,0.06,57,,28,15,35,0
72799581,2017:05:09T20:40:34.41,40.416666666666664,-123.65,22.01,2.9,36.0,50.0,140.0,60.0,-120.0,0.09,57,,15,25,20,1
72812551,2017:06:08T12:42:24.50,40.416666666666664,-124.18333333333334,28.82,2.62,78.0,155.0,245.0,55.0,40.0,0.08,45,,25,43,50,0
72814101,2017:06:11T12:19:29.75,41.03333333333333,-124.1,22.86,3.53,175.0,170.0,260.0,55.0,-160.0,0.14,57,,23,43,30,0
72816461,2017:06:15T14:59: 7.29,39.81666666666667,-123.3,6.43,2.03,36.0,135.0,225.0,55.0,-40.0,0.07,30,,20,35,45,0
72816546,2017:06:15T20:07:33.94,40.86666666666667,-123.53333333333333,25.82,2.55,38.0,110.0,200.0,50.0,-60.0,0.04,35,,15,23,20,0
72818711,2017:06:20T16:54: 5.30,40.53333333333333,-124.23333333333333,25.69,2.46,145.0,140.0,230.0,75.0,-40.0,0.02,39,,20,30,35,0
72820761,2017:06:24T21:22: 3.06,40.28333333333333,-124.28333333333333,9.14,4.03,212.0,185.0,95.0,55.0,120.0,0.01,30,,15,8,15,0
72821161,2017:06:25T14:27:53.28,40.68333333333333,-124.56666666666666,23.28,2.62,233.0,110.0,200.0,25.0,-40.0,0.17,39,,10,25,30,0
72832766,2017:07:10T01:44:12.77,40.61666666666667,-123.28333333333333,34.83,3.74,31.0,205.0,115.0,35.0,160.0,0.03,78,,25,43,35,0
72832766,2017:07:10T01:44:12.77,40.61666666666667,-123.28333333333333,34.83,3.74,31.0,310.0,220.0,85.0,30.0,0.03,78,,20,43,60,1
72835186,2017:07:12T19:03:14.09,40.483333333333334,-124.2,19.03,2.29,100.0,140.0,230.0,70.0,20.0,0.03,29,,30,43,50,0
72843626,2017:07:20T22:47:56.99,39.81666666666667,-123.3,6.55,2.26,32.0,130.0,220.0,50.0,-50.0,0.07,35,,35,43,60,0
72843916,2017:07:21T07:20:59.28,39.81666666666667,-123.3,6.9,2.3,50.0,225.0,135.0,60.0,-130.0,0.11,41,,25,33,40,0
72847541,2017:07:25T00:22:31.65,40.666666666666664,-123.28333333333333,27.98,2.8,35.0,95.0,185.0,70.0,-130.0,0.14,53,,13,30,35,0
72848256,2017:07:25T22:32:47.05,40.55,-123.51666666666667,3.57,2.11,41.0,115.0,205.0,70.0,-130.0,0.08,26,,20,25,40,0
72852151,2017:07:29T00:02:40.91,40.766666666666666,-125.16666666666667,26.54,5.08,230.0,120.0,210.0,5.0,-110.0,0.02,59,,43,35,50,0
72852151,2017:07:29T00:02:40.91,40.766666666666666,-125.16666666666667,26.54,5.08,230.0,285.0,195.0,65.0,-110.0,0.02,59,,38,40,60,1
72855911,2017:08:01T00:11:21.20,40.4,-124.36666666666666,28.73,2.56,228.0,245.0,155.0,30.0,-180.0,0.05,32,,28,33,30,0
72859871,2017:08:04T15:45:48.94,40.43333333333333,-124.15,28.09,2.53,66.0,140.0,230.0,65.0,0.0,0.08,40,,20,43,30,0
72860941,2017:08:05T16:06:57.23,40.733333333333334,-124.51666666666667,23.08,2.57,225.0,140.0,230.0,55.0,-10.0,0.09,36,,15,43,30,0
72867601,2017:08:12T16:49:34.03,40.1,-123.06666666666666,44.37,3.02,54.0,235.0,145.0,25.0,-170.0,0.05,101,,25,30,30,0
72871635,2017:08:19T10:36:56.49,40.75,-124.41666666666667,22.72,2.39,213.0,65.0,155.0,70.0,-170.0,0.02,27,,18,13,15,0
72871635,2017:08:19T10:36:56.49,40.75,-124.41666666666667,22.72,2.39,213.0,120.0,210.0,35.0,-20.0,0.02,27,,20,30,30,1
72879325,2017:08:28T00:31:24.01,40.3,-123.73333333333333,30.96,2.23,57.0,210.0,120.0,50.0,160.0,0.1,30,,20,30,35,0
72884515,2017:09:03T13:52:27.33,40.233333333333334,-124.15,11.6,2.29,116.0,195.0,105.0,50.0,140.0,0.04,28,,20,20,35,0
72887160,2017:09:07T16:57:54.90,41.266666666666666,-123.45,37.62,2.58,54.0,225.0,135.0,40.0,-110.0,0.27,31,,38,10,50,0
72887160,2017:09:07T16:57:54.90,41.266666666666666,-123.45,37.62,2.58,54.0,90.0,180.0,80.0,10.0,0.31,31,,20,48,40,1
72895726,2017:09:20T14:29: 5.40,40.233333333333334,-124.16666666666667,11.38,2.76,175.0,235.0,145.0,45.0,80.0,0.15,45,,80,40,60,0
72897116,2017:09:22T23:17:19.05,40.483333333333334,-124.41666666666667,26.88,3.91,235.0,155.0,245.0,90.0,-10.0,0.07,79,,10,40,35,0
72897586,2017:09:23T19:54: 6.14,40.483333333333334,-124.38333333333334,25.08,2.51,226.0,250.0,160.0,65.0,140.0,0.16,25,,13,33,45,0
72902911,2017:10:01T23:47:56.70,40.3,-124.5,21.45,2.66,229.0,170.0,260.0,90.0,-140.0,0.18,37,,15,35,45,0
72904646,2017:10:05T08:07:36.94,40.61666666666667,-123.46666666666667,21.52,2.52,39.0,190.0,100.0,50.0,-170.0,0.08,45,,18,35,40,0
72905946,2017:10:08T04:26:20.63,40.25,-124.16666666666667,10.26,2.31,134.0,170.0,260.0,45.0,130.0,0.08,32,,18,10,35,0
72906456,2017:10:09T08:13:30.33,40.333333333333336,-124.31666666666666,16.18,2.47,219.0,165.0,255.0,60.0,-110.0,0.07,26,,60,20,30,0
72909621,2017:10:16T14:52: 5.17,40.5,-123.05,33.4,2.19,62.0,235.0,145.0,10.0,-80.0,0.05,28,,30,18,30,0
72909946,2017:10:17T00:02: 0.40,39.81666666666667,-123.3,6.23,2.37,38.0,180.0,90.0,40.0,170.0,0.09,40,,25,45,55,0
72909956,2017:10:17T00:20:14.37,39.81666666666667,-123.3,6.01,2.35,49.0,200.0,110.0,45.0,-170.0,0.1,46,,23,40,45,0
72911481,2017:10:19T10:43:38.71,40.75,-123.36666666666666,26.27,2.33,64.0,225.0,135.0,10.0,-60.0,0.12,30,,50,35,35,0
72914641,2017:10:27T10:12: 1.04,40.8,-124.23333333333333,23.56,2.26,186.0,220.0,130.0,55.0,-170.0,0.06,29,,33,45,50,0
72915371,2017:10:28T17:11:45.60,40.78333333333333,-123.55,25.62,2.24,40.0,200.0,110.0,10.0,-170.0,0.15,28,,13,43,25,0
72916926,2017:11:01T00:55:40.83,41.06666666666667,-123.58333333333333,32.71,2.5,71.0,155.0,245.0,85.0,100.0,0.06,27,,43,25,20,0
72920141,2017:11:07T01:53:50.15,40.75,-123.65,29.13,2.55,43.0,85.0,175.0,30.0,-100.0,0.17,55,,28,28,45,0
72920141,2017:11:07T01:53:50.15,40.75,-123.65,29.13,2.55,43.0,270.0,180.0,70.0,-130.0,0.2,55,,30,23,60,1
72923450,2017:11:13T20:30: 2.17,40.5,-124.33333333333333,18.55,2.75,199.0,225.0,135.0,85.0,-150.0,0.12,40,,20,35,60,0
72932170,2017:11:29T10:42:57.14,39.8,-123.46666666666667,6.59,3.03,60.0,70.0,160.0,50.0,-110.0,0.11,59,,10,33,40,0
72932170,2017:11:29T10:42:57.14,39.8,-123.46666666666667,6.59,3.03,60.0,310.0,220.0,60.0,-50.0,0.11,59,,23,25,25,1
72935611,2017:12:06T02:29: 3.96,39.8,-123.3,6.18,2.09,41.0,105.0,195.0,50.0,0.0,0.12,33,,23,43,60,0
72936941,2017:12:08T20:56:44.18,40.56666666666667,-124.05,28.17,2.84,43.0,60.0,150.0,75.0,-130.0,0.11,73,,40,18,30,0
72940181,2017:12:15T06:47:38.83,40.416666666666664,-124.58333333333333,17.92,3.87,235.0,110.0,200.0,75.0,-10.0,0.11,70,,15,33,25,0
72941716,2017:12:18T21:33:20.63,40.166666666666664,-123.15,36.31,2.03,57.0,85.0,175.0,50.0,-130.0,0.06,28,,35,23,50,0
72941716,2017:12:18T21:33:20.63,40.166666666666664,-123.15,36.31,2.03,57.0,270.0,180.0,40.0,-100.0,0.11,28,,28,15,20,1
72942761,2017:12:20T23:48:45.75,40.55,-123.16666666666667,29.31,2.7,34.0,320.0,230.0,85.0,-60.0,0.02,29,,23,35,45,0
72942761,2017:12:20T23:48:45.75,40.55,-123.16666666666667,29.31,2.7,34.0,65.0,155.0,80.0,-120.0,0.02,29,,28,25,60,1
72943401,2017:12:22T22:37: 8.45,39.85,-123.65,-0.02,2.04,112.0,140.0,230.0,60.0,40.0,0.08,25,,33,35,60,0
72943546,2017:12:23T08:14:12.53,40.28333333333333,-123.83333333333333,31.43,2.73,53.0,220.0,130.0,80.0,160.0,0.07,55,,15,35,35,0
72944166,2017:12:25T10:20:54.66,40.13333333333333,-123.83333333333333,19.85,2.26,75.0,275.0,185.0,50.0,-60.0,0.22,36,,33,25,35,0
72944231,2017:12:25T15:49:23.44,40.13333333333333,-123.83333333333333,20.96,2.17,74.0,285.0,195.0,85.0,50.0,0.25,32,,20,28,45,0
72946846,2017:12:31T19:49: 6.27,40.483333333333334,-123.38333333333334,30.44,3.76,39.0,165.0,255.0,35.0,-60.0,0.21,86,,25,28,25,0
72961936,2018:01:31T15:41:20.84,39.78333333333333,-123.18333333333334,6.41,2.47,62.0,85.0,175.0,80.0,60.0,0.12,39,,28,30,40,0
72961936,2018:01:31T15:41:20.84,39.78333333333333,-123.18333333333334,6.41,2.47,62.0,245.0,155.0,60.0,10.0,0.16,39,,20,43,60,1
72962026,2018:01:31T20:58:59.81,40.5,-123.78333333333333,28.34,2.38,29.0,240.0,150.0,45.0,-90.0,0.06,42,,30,18,30,0
72969381,2018:02:14T16:33:32.36,40.38333333333333,-124.33333333333333,29.06,2.51,211.0,235.0,145.0,50.0,-140.0,0.06,34,,13,23,40,0
72980741,2018:03:07T23:56:51.97,40.46666666666667,-124.2,22.28,2.28,108.0,235.0,145.0,25.0,-80.0,0.17,26,,40,23,35,0
72981791,2018:03:10T01:21:24.93,40.55,-124.33333333333333,27.72,2.87,204.0,145.0,235.0,70.0,-40.0,0.11,71,,13,28,40,0
72988191,2018:03:21T13:50:39.40,40.8,-124.53333333333333,17.7,2.55,226.0,120.0,210.0,60.0,-10.0,0.04,25,,28,38,35,0
72988726,2018:03:22T16:24:49.56,40.75,-124.38333333333334,24.52,4.42,197.0,115.0,205.0,5.0,0.0,0.01,79,,20,45,30,0
72988936,2018:03:23T03:13:39.44,40.46666666666667,-124.25,26.19,2.17,122.0,155.0,245.0,65.0,-60.0,0.09,26,,35,25,45,0
72990650,2018:03:27T22:54:41.19,40.5,-123.9,20.32,2.55,63.0,25.0,115.0,85.0,170.0,0.09,38,,20,43,45,0
72994510,2018:04:04T05:14: 0.14,40.28333333333333,-124.36666666666666,13.82,2.1,233.0,10.0,100.0,90.0,160.0,0.08,27,,8,18,20,0
72997601,2018:04:10T06:51:56.23,40.65,-123.7,26.29,2.58,45.0,200.0,110.0,60.0,-90.0,0.04,42,,43,18,35,0
72997601,2018:04:10T06:51:56.23,40.65,-123.7,26.29,2.58,45.0,110.0,200.0,60.0,-100.0,0.1,42,,20,13,10,1
73009496,2018:05:02T17:31:12.33,40.916666666666664,-123.65,28.05,2.54,61.0,240.0,150.0,20.0,-110.0,0.07,42,,43,30,40,0
73016700,2018:05:16T11:30:55.36,40.483333333333334,-124.3,19.94,2.93,147.0,235.0,145.0,70.0,150.0,0.06,61,,23,30,30,0
73016880,2018:05:16T22:01: 8.29,40.78333333333333,-123.63333333333334,24.34,2.94,43.0,80.0,170.0,65.0,-110.0,0.05,52,,33,30,25,0
73017245,2018:05:17T20:52:28.36,40.31666666666667,-124.35,23.45,2.61,229.0,240.0,150.0,85.0,-40.0,0.19,40,,18,23,40,0
73020325,2018:05:24T17:49:40.06,40.333333333333336,-124.35,15.17,2.81,223.0,135.0,225.0,5.0,80.0,0.09,59,,40,23,55,0
73022646,2018:05:29T23:01:36.79,40.38333333333333,-124.31666666666666,27.16,2.47,190.0,230.0,140.0,75.0,-130.0,0.1,44,,18,23,35,0
73023106,2018:05:30T20:26:40.11,40.38333333333333,-124.31666666666666,26.73,2.46,190.0,175.0,265.0,85.0,-80.0,0.08,40,,63,18,20,0
73024391,2018:06:02T19:23:26.21,39.833333333333336,-123.46666666666667,7.89,2.26,69.0,245.0,155.0,45.0,-120.0,0.03,39,,23,30,40,0
73024456,2018:06:02T23:18:23.38,40.78333333333333,-123.61666666666666,24.4,2.43,43.0,80.0,170.0,30.0,-130.0,0.05,38,,20,28,25,0
73024456,2018:06:02T23:18:23.38,40.78333333333333,-123.61666666666666,24.4,2.43,43.0,270.0,180.0,65.0,-100.0,0.05,38,,20,20,15,1
73024816,2018:06:03T10:04:55.69,40.61666666666667,-123.2,29.41,3.0,29.0,65.0,155.0,65.0,-130.0,0.17,86,,30,25,15,0
73024816,2018:06:03T10:04:55.69,40.61666666666667,-123.2,29.41,3.0,29.0,300.0,210.0,25.0,-50.0,0.17,86,,35,10,30,1
73025281,2018:06:04T11:47:50.37,40.416666666666664,-123.63333333333334,4.15,2.51,56.0,180.0,90.0,25.0,90.0,0.11,50,,18,13,40,0
73025281,2018:06:04T11:47:50.37,40.416666666666664,-123.63333333333334,4.15,2.51,56.0,30.0,120.0,65.0,110.0,0.17,50,,15,20,25,1
73029301,2018:06:12T08:37:39.63,40.88333333333333,-124.13333333333334,9.84,2.68,171.0,215.0,125.0,45.0,100.0,0.13,45,,33,18,60,0
73033931,2018:06:21T18:05:46.98,40.9,-123.46666666666667,28.0,2.73,51.0,105.0,195.0,50.0,-80.0,0.07,56,,18,23,25,0
73037031,2018:06:28T11:21:24.44,40.666666666666664,-124.1,20.96,2.26,65.0,140.0,230.0,60.0,70.0,0.11,31,,20,15,45,0
73037661,2018:06:29T14:39:46.85,40.266666666666666,-123.71666666666667,27.25,2.07,48.0,75.0,165.0,80.0,-100.0,0.02,28,,38,10,30,0
73037661,2018:06:29T14:39:46.85,40.266666666666666,-123.71666666666667,27.25,2.07,48.0,235.0,145.0,40.0,-170.0,0.03,28,,20,38,35,1
73044926,2018:07:13T19:40:29.08,40.71666666666667,-124.53333333333333,17.32,2.81,228.0,110.0,200.0,50.0,-30.0,0.07,55,,18,20,25,0
73049201,2018:07:18T20:38:10.55,40.516666666666666,-123.5,7.81,2.37,77.0,210.0,120.0,55.0,50.0,0.03,37,,28,18,30,0
73049236,2018:07:18T21:52:30.89,40.516666666666666,-123.5,7.39,2.34,41.0,210.0,120.0,65.0,40.0,0.12,35,,33,30,35,0
73051361,2018:07:21T13:28:36.83,40.25,-123.46666666666667,28.37,2.08,46.0,60.0,150.0,85.0,-110.0,0.1,34,,20,18,40,0
73065481,2018:08:06T15:10:32.86,40.21666666666667,-124.3,23.49,2.33,220.0,70.0,160.0,50.0,170.0,0.02,35,,13,40,30,0
73066301,2018:08:08T08:43:23.75,40.21666666666667,-123.06666666666666,41.63,2.3,52.0,265.0,175.0,45.0,-70.0,0.14,41,,25,15,30,0
73066296,2018:08:08T08:44:21.76,40.2,-123.03333333333333,43.6,2.51,46.0,75.0,165.0,70.0,-150.0,0.06,44,,20,28,25,0
73072796,2018:08:17T22:10:40.59,41.13333333333333,-123.98333333333333,23.4,3.19,84.0,65.0,155.0,30.0,-80.0,0.08,58,,10,33,30,0
73074931,2018:08:21T12:09: 8.18,40.13333333333333,-123.06666666666666,39.46,2.14,61.0,105.0,195.0,45.0,-90.0,0.07,30,,25,20,55,0
73075066,2018:08:21T20:01:47.98,40.35,-124.01666666666667,29.32,2.1,59.0,330.0,240.0,85.0,-30.0,0.03,29,,13,18,30,0
73074570,2018:08:23T08:05:10.12,40.11666666666667,-123.78333333333333,21.81,2.04,82.0,260.0,170.0,40.0,-70.0,0.04,31,,23,10,35,0
73074680,2018:08:23T15:39:17.74,40.2,-123.13333333333334,35.74,2.02,47.0,45.0,135.0,80.0,-90.0,0.0,25,,43,25,35,0
73079210,2018:09:01T23:10:19.72,40.28333333333333,-124.35,8.25,2.35,228.0,10.0,100.0,90.0,140.0,0.07,33,,13,20,30,0
73084915,2018:09:16T09:19: 3.37,40.516666666666666,-123.33333333333333,29.58,2.15,56.0,155.0,245.0,20.0,-130.0,0.04,30,,30,30,25,0
73084915,2018:09:16T09:19: 3.37,40.516666666666666,-123.33333333333333,29.58,2.15,56.0,85.0,175.0,70.0,-100.0,0.06,30,,35,25,30,1
73085095,2018:09:16T22:41:37.64,40.333333333333336,-124.68333333333334,25.38,2.61,229.0,190.0,100.0,5.0,140.0,0.25,39,,80,28,70,0
73087041,2018:09:19T07:28:24.88,40.583333333333336,-124.06666666666666,18.06,2.67,96.0,80.0,170.0,70.0,-110.0,0.18,58,,23,20,20,0
73088586,2018:09:23T09:59: 3.16,40.583333333333336,-124.06666666666666,19.18,2.17,98.0,140.0,230.0,65.0,-120.0,0.16,25,,50,33,60,0
73089681,2018:09:25T22:43:31.91,40.5,-123.48333333333333,6.75,2.15,80.0,95.0,185.0,50.0,160.0,0.07,28,,28,33,50,0
73091951,2018:10:01T01:17:19.07,40.3,-124.36666666666666,27.25,2.32,235.0,170.0,260.0,60.0,60.0,0.01,27,,30,28,50,0
73091951,2018:10:01T01:17:19.07,40.3,-124.36666666666666,27.25,2.32,235.0,150.0,240.0,90.0,90.0,0.05,27,,23,18,25,1
73092171,2018:10:01T12:25: 3.92,41.13333333333333,-123.28333333333333,39.11,2.52,68.0,230.0,140.0,20.0,180.0,0.03,31,,25,33,25,0
73097411,2018:10:15T02:06:54.27,40.71666666666667,-124.35,8.78,2.54,202.0,95.0,185.0,15.0,30.0,0.09,37,,53,20,30,0
73097411,2018:10:15T02:06:54.27,40.71666666666667,-124.35,8.78,2.54,202.0,345.0,255.0,75.0,80.0,0.1,37,,30,15,40,1
73097941,2018:10:16T15:39:39.59,41.15,-123.4,39.22,2.9,56.0,245.0,155.0,35.0,-100.0,0.03,54,,25,15,25,0
73097941,2018:10:16T15:39:39.59,41.15,-123.4,39.22,2.9,56.0,25.0,115.0,70.0,-140.0,0.08,54,,13,28,25,1
73098276,2018:10:17T14:39:33.63,40.5,-124.21666666666667,20.83,2.73,83.0,65.0,155.0,75.0,-160.0,0.08,39,,18,30,30,0
73098276,2018:10:17T14:39:33.63,40.5,-124.21666666666667,20.83,2.73,83.0,95.0,185.0,35.0,-100.0,0.15,39,,10,10,15,0
73098276,2018:10:17T14:39:33.63,40.5,-124.21666666666667,20.83,2.73,83.0,130.0,220.0,60.0,-40.0,0.17,39,,18,18,20,1
73098281,2018:10:17T15:09:15.39,40.5,-124.21666666666667,19.93,2.24,123.0,150.0,240.0,85.0,-10.0,0.1,31,,23,38,40,0
73099376,2018:10:20T01:41:39.49,40.53333333333333,-123.46666666666667,22.91,2.55,39.0,165.0,255.0,45.0,-120.0,0.06,39,,40,30,25,0
73100336,2018:10:22T09:08:45.93,40.483333333333334,-123.0,38.91,2.32,39.0,140.0,230.0,60.0,-60.0,0.08,33,,40,28,60,0
73100396,2018:10:22T11:16:55.26,40.68333333333333,-124.08333333333333,23.92,2.64,109.0,10.0,100.0,90.0,-170.0,0.19,60,,15,53,50,0
73102186,2018:10:25T18:29:11.14,40.516666666666666,-123.51666666666667,7.77,2.48,69.0,220.0,130.0,50.0,60.0,0.07,53,,35,25,40,0
73111381,2018:11:15T23:12:50.83,40.38333333333333,-123.76666666666667,23.34,2.52,39.0,90.0,180.0,10.0,-70.0,0.05,39,,33,23,30,0
73114676,2018:11:25T03:29: 0.54,40.36666666666667,-124.36666666666666,21.27,2.32,232.0,130.0,220.0,80.0,0.0,0.09,35,,5,28,5,0
73118836,2018:12:03T21:50: 8.90,40.96666666666667,-123.56666666666666,27.47,3.4,40.0,155.0,245.0,25.0,-100.0,0.06,38,,35,15,10,0
73118836,2018:12:03T21:50: 8.90,40.96666666666667,-123.56666666666666,27.47,3.4,40.0,290.0,200.0,30.0,-80.0,0.11,38,,35,20,10,1
73120975,2018:12:13T11:32:47.20,40.416666666666664,-124.36666666666666,28.67,2.94,228.0,230.0,140.0,55.0,-170.0,0.12,64,,15,33,35,0
73121390,2018:12:14T11:50:51.72,40.333333333333336,-124.21666666666667,28.49,2.67,84.0,125.0,215.0,90.0,10.0,0.11,47,,18,33,50,0
73121625,2018:12:15T10:06:43.17,40.55,-124.33333333333333,22.64,2.36,200.0,135.0,225.0,75.0,-60.0,0.07,25,,20,13,15,0
73122640,2018:12:18T04:21:40.23,40.93333333333333,-124.65,15.59,2.93,218.0,140.0,230.0,65.0,0.0,0.09,39,,8,20,20,0
73127696,2018:12:28T10:38:35.07,41.016666666666666,-123.41666666666667,28.45,2.25,40.0,120.0,210.0,75.0,-110.0,0.19,26,,23,25,70,0
73129211,2019:01:01T22:59:54.86,40.88333333333333,-123.46666666666667,22.66,3.26,30.0,95.0,185.0,5.0,-120.0,0.1,67,,25,23,30,0
73130186,2019:01:04T23:06:24.69,40.13333333333333,-123.83333333333333,22.65,2.42,76.0,250.0,160.0,80.0,150.0,0.07,39,,15,33,35,0
73132506,2019:01:13T09:35:49.87,40.38333333333333,-125.0,16.09,4.25,234.0,135.0,225.0,70.0,60.0,0.04,50,,83,25,60,0
73132971,2019:01:14T18:51:43.73,40.35,-123.95,27.82,2.52,51.0,220.0,130.0,75.0,160.0,0.03,44,,15,33,40,0
73134881,2019:01:21T15:42:28.67,40.233333333333334,-124.16666666666667,11.5,2.51,144.0,175.0,265.0,50.0,140.0,0.03,25,,28,28,40,0
73134881,2019:01:21T15:42:28.67,40.233333333333334,-124.16666666666667,11.5,2.51,144.0,350.0,260.0,60.0,120.0,0.03,25,,15,20,10,1
73136841,2019:01:26T20:31:26.32,40.333333333333336,-124.13333333333334,31.2,2.81,53.0,155.0,245.0,50.0,20.0,0.04,62,,23,28,30,0
73137031,2019:01:27T14:23:24.78,40.45,-124.4,28.67,2.44,230.0,305.0,215.0,60.0,-20.0,0.05,25,,25,53,60,0
73138331,2019:01:31T02:18:32.63,40.5,-124.0,22.33,2.6,44.0,210.0,120.0,15.0,-120.0,0.09,47,,48,25,25,0
73139526,2019:02:04T18:19:20.90,40.71666666666667,-124.08333333333333,7.9,3.05,77.0,170.0,260.0,75.0,20.0,0.04,40,,15,38,25,0
73138600,2019:02:06T18:23: 1.57,40.833333333333336,-123.83333333333333,25.83,4.39,67.0,50.0,140.0,90.0,-110.0,0.05,78,,10,5,50,0
73138600,2019:02:06T18:23: 1.57,40.833333333333336,-123.83333333333333,25.83,4.39,67.0,325.0,235.0,60.0,10.0,0.06,78,,10,28,25,1
73138605,2019:02:06T18:35: 4.24,40.833333333333336,-123.81666666666666,24.94,2.37,75.0,130.0,220.0,85.0,-80.0,0.03,30,,18,5,60,0
73138900,2019:02:08T00:29:25.28,40.833333333333336,-123.83333333333333,25.83,2.1,77.0,235.0,145.0,70.0,-150.0,0.01,26,,10,35,50,0
73140395,2019:02:09T20:30: 6.73,40.88333333333333,-123.85,22.26,2.63,89.0,180.0,90.0,65.0,-130.0,0.03,34,,23,25,25,0
73140395,2019:02:09T20:30: 6.73,40.88333333333333,-123.85,22.26,2.63,89.0,100.0,190.0,10.0,70.0,0.12,34,,15,23,10,1
73141350,2019:02:13T02:38:59.07,40.7,-123.26666666666667,35.59,2.64,50.0,250.0,160.0,25.0,-90.0,0.03,41,,35,18,45,0
73144476,2019:02:22T07:41:58.23,40.333333333333336,-124.31666666666666,26.45,2.47,202.0,145.0,235.0,60.0,60.0,0.05,37,,18,23,35,0
73144476,2019:02:22T07:41:58.23,40.333333333333336,-124.31666666666666,26.45,2.47,202.0,140.0,230.0,90.0,90.0,0.08,37,,20,10,15,1
73146686,2019:03:01T04:27: 8.07,40.333333333333336,-124.11666666666666,26.95,2.45,58.0,140.0,230.0,70.0,10.0,0.05,37,,18,33,35,0
73149161,2019:03:07T13:13:56.38,40.35,-123.48333333333333,32.58,2.67,23.0,230.0,140.0,85.0,120.0,0.08,62,,20,18,35,0
